Centre_X,Centre_Y,Diameter_Min
-6.3290,125.2725,19.8139
6.5959,12.3057,19.7732
-135.6830,-3.8206,19.8546
-6.3406,-3.8320,19.9357
135.9400,-3.8466,19.3331
6.5822,-132.9390,18.9538
