Centre_X,Centre_Y,Roundness_Min
-6.3290,125.2725,86.3290
6.5959,12.3057,86.9790
-135.6830,-3.8206,84.5198
-6.3406,-3.8320,87.1486
135.9400,-3.8466,84.1710
6.5822,-132.9390,85.9814
