Centre_X,Centre_Y,Diameter_Avg
-2.2114,141.4740,76.4780
144.0295,5.0737,78.0620
-15.9622,5.1216,76.3080
-143.9550,-2.6346,77.2510
11.4603,-10.4708,76.1360
2.2814,-139.0360,76.5320
