Centre_X,Centre_Y,Diameter_Stdev
-2.2114,141.4740,1.0700
144.0295,5.0737,4.4130
-15.9622,5.1216,0.5030
-143.9550,-2.6346,0.7040
11.4603,-10.4708,0.5680
2.2814,-139.0360,0.5950
