Centre_X,Centre_Y,Roundness_Min
-2.2114,141.4740,96.3883
144.0295,5.0737,89.5244
-15.9622,5.1216,95.8497
-143.9550,-2.6346,95.9654
11.4603,-10.4708,96.0906
2.2814,-139.0360,95.6919
