Centre_X,Centre_Y,Diameter_Min
-2.2114,141.4740,74.4371
144.0295,5.0737,73.5785
-15.9622,5.1216,74.6284
-143.9550,-2.6346,75.5668
11.4603,-10.4708,74.1685
2.2814,-139.0360,74.5793
