Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
W6,165,1,-2.1023,143.0250,86.7813,96.8466,5914.8300,0.0000,0.0000,Pass
W6,165,2,-1.8018,143.0260,87.0722,98.0796,5954.5500,0.0000,0.0000,Pass
W6,165,8,-3.4552,143.0210,86.9551,97.9007,5938.5400,0.0000,0.0000,Pass
W6,165,9,-3.3053,143.0210,86.9377,97.0569,5936.1700,0.0000,0.0000,Pass
W6,165,10,-3.1547,143.0210,86.8595,96.1784,5925.5000,0.0000,0.0000,Pass
W6,165,11,-3.0052,143.0220,86.5592,96.9636,5884.5900,0.0000,0.0000,Pass
W6,165,12,-2.8542,143.0220,86.4850,97.1252,5874.5100,0.0000,0.0000,Pass
W6,165,13,-2.7041,143.0230,86.7552,97.3572,5911.2700,0.0000,0.0000,Pass
W6,165,14,-2.5535,143.0230,86.7856,97.6373,5915.4200,0.0000,0.0000,Pass
W6,165,15,-2.4027,143.0240,86.2271,97.1999,5839.5300,0.0000,0.0000,Pass
W6,165,16,-2.2532,143.0240,86.7856,98.6124,5915.4200,0.0000,0.0000,Pass
W6,165,17,-1.9526,143.0260,86.2271,96.4198,5839.5300,0.0000,0.0000,Pass
W6,165,18,-1.6512,143.0270,86.8335,97.3330,5921.9400,0.0000,0.0000,Pass
W6,165,19,-1.5009,143.0270,86.6638,96.0851,5898.8200,0.0000,0.0000,Pass
W6,165,20,-1.3502,143.0270,87.0939,97.0176,5957.5200,0.0000,0.0000,Pass
W6,165,21,-1.2000,143.0280,87.1632,97.3998,5967.0000,0.0000,0.0000,Pass
W6,165,22,-1.0497,143.0290,87.5521,96.9667,6020.3600,0.0000,0.0000,Pass
W6,165,23,-0.8989,143.0290,87.6296,96.2428,6031.0400,0.0000,0.0000,Pass
W6,165,31,-3.3046,142.8700,86.6376,96.8670,5895.2600,0.0000,0.0000,Pass
W6,165,32,-2.5530,142.8720,86.2928,97.9731,5848.4200,0.0000,0.0000,Pass
W6,165,33,-2.1024,142.8750,86.0299,97.5525,5812.8500,0.0000,0.0000,Pass
W6,165,34,-1.8013,142.8760,86.4894,98.3269,5875.1000,0.0000,0.0000,Pass
W6,165,35,-1.6513,142.8760,86.1527,98.4302,5829.4500,0.0000,0.0000,Pass
W6,165,36,-1.5009,142.8760,86.1921,97.7203,5834.7900,0.0000,0.0000,Pass
W6,165,37,-1.0491,142.8780,86.7682,97.2978,5913.0500,0.0000,0.0000,Pass
W6,165,38,-0.8984,142.8780,87.4054,96.7545,6000.2100,0.0000,0.0000,Pass
W6,165,41,-3.4551,142.8700,86.4719,97.0200,5872.7300,0.0000,0.0000,Pass
W6,165,42,-3.1545,142.8710,86.6463,97.0418,5896.4500,0.0000,0.0000,Pass
W6,165,43,-3.0044,142.8710,86.0826,97.1287,5819.9600,0.0000,0.0000,Pass
W6,165,44,-2.8537,142.8720,85.8674,97.9996,5790.9100,0.0000,0.0000,Pass
W6,165,45,-2.7040,142.8720,86.2884,97.3847,5847.8300,0.0000,0.0000,Pass
W6,165,46,-2.4025,142.8730,85.8103,98.0189,5783.2000,0.0000,0.0000,Pass
W6,165,47,-2.2528,142.8740,86.0650,97.6050,5817.5900,0.0000,0.0000,Pass
W6,165,48,-1.9521,142.8750,86.0036,98.1952,5809.2900,0.0000,0.0000,Pass
W6,165,49,-1.3502,142.8770,86.6333,98.5823,5894.6700,0.0000,0.0000,Pass
W6,165,50,-1.1989,142.8770,86.8291,96.9069,5921.3500,0.0000,0.0000,Pass
W6,165,60,-3.4547,142.7190,85.8147,98.9564,5783.8000,0.0000,0.0000,Pass
W6,165,61,-3.3047,142.7200,86.0124,97.0677,5810.4800,0.0000,0.0000,Pass
W6,165,62,-3.0042,142.7210,85.6782,97.8383,5765.4200,0.0000,0.0000,Pass
W6,165,63,-2.8536,142.7210,85.7531,97.5852,5775.4900,0.0000,0.0000,Pass
W6,165,64,-2.7036,142.7220,85.4709,98.4388,5737.5500,0.0000,0.0000,Pass
W6,165,65,-2.2522,142.7230,85.4400,96.6930,5733.4000,0.0000,0.0000,Pass
W6,165,66,-2.1022,142.7240,85.5371,98.8874,5746.4400,0.0000,0.0000,Pass
W6,165,67,-1.9511,142.7250,85.8762,98.5263,5792.1000,0.0000,0.0000,Pass
W6,165,68,-1.8014,142.7250,85.6562,99.0803,5762.4500,0.0000,0.0000,Pass
W6,165,69,-1.6509,142.7250,85.5900,97.5024,5753.5600,0.0000,0.0000,Pass
W6,165,70,-1.5003,142.7260,86.2184,98.3560,5838.3400,0.0000,0.0000,Pass
W6,165,71,-1.3490,142.7260,86.5417,98.1184,5882.2200,0.0000,0.0000,Pass
W6,165,72,-0.8982,142.7280,86.5984,96.6933,5889.9300,0.0000,0.0000,Pass
W6,165,77,-3.1540,142.7210,85.9509,97.3983,5802.1800,0.0000,0.0000,Pass
W6,165,78,-2.5527,142.7220,86.0738,97.7953,5818.7800,0.0000,0.0000,Pass
W6,165,79,-2.4024,142.7230,85.4841,98.4081,5739.3300,0.0000,0.0000,Pass
W6,165,80,-1.1985,142.7270,86.0562,98.2276,5816.4100,0.0000,0.0000,Pass
W6,165,81,-1.0486,142.7270,86.8465,97.5634,5923.7200,0.0000,0.0000,Pass
W6,165,85,-1.1991,142.5760,86.2271,97.5142,5839.5300,0.0000,0.0000,Pass
W6,165,90,-3.4541,142.5690,85.8059,97.7067,5782.6100,0.0000,0.0000,Pass
W6,165,91,-3.3044,142.5700,86.1001,98.3964,5822.3300,0.0000,0.0000,Pass
W6,165,92,-3.1536,142.5700,85.6562,98.0004,5762.4500,0.0000,0.0000,Pass
W6,165,93,-3.0033,142.5700,85.2764,98.1213,5711.4600,0.0000,0.0000,Pass
W6,165,94,-2.8532,142.5710,85.6209,98.1487,5757.7100,0.0000,0.0000,Pass
W6,165,95,-2.7025,142.5710,85.6430,98.1877,5760.6700,0.0000,0.0000,Pass
W6,165,96,-2.5523,142.5720,85.7134,98.6258,5770.1600,0.0000,0.0000,Pass
W6,165,97,-2.4021,142.5720,85.3914,98.3143,5726.8800,0.0000,0.0000,Pass
W6,165,98,-2.2523,142.5730,85.3693,98.2825,5723.9100,0.0000,0.0000,Pass
W6,165,99,-2.1015,142.5730,85.1568,99.0629,5695.4500,0.0000,0.0000,Pass
W6,165,100,-1.9514,142.5740,85.7046,99.0935,5768.9700,0.0000,0.0000,Pass
W6,165,101,-1.8006,142.5750,85.4002,98.0678,5728.0600,0.0000,0.0000,Pass
W6,165,102,-1.6501,142.5750,85.5636,98.3229,5750.0000,0.0000,0.0000,Pass
W6,165,103,-1.5004,142.5750,85.6253,98.1190,5758.3000,0.0000,0.0000,Pass
W6,165,104,-1.3488,142.5760,85.8762,99.0108,5792.1000,0.0000,0.0000,Pass
W6,165,105,-1.0490,142.5770,86.4501,98.0422,5869.7700,0.0000,0.0000,Pass
W6,165,106,-0.8979,142.5770,86.5286,97.6289,5880.4400,0.0000,0.0000,Pass
W6,165,115,-3.4530,142.4190,85.6297,98.0907,5758.8900,0.0000,0.0000,Pass
W6,165,116,-3.3035,142.4190,86.3146,98.2670,5851.3900,0.0000,0.0000,Pass
W6,165,117,-3.1532,142.4200,86.2840,98.3764,5847.2400,0.0000,0.0000,Pass
W6,165,118,-3.0028,142.4200,85.6253,98.6214,5758.3000,0.0000,0.0000,Pass
W6,165,119,-2.7026,142.4210,85.6121,99.1204,5756.5200,0.0000,0.0000,Pass
W6,165,120,-2.5519,142.4210,85.9992,98.7305,5808.7000,0.0000,0.0000,Pass
W6,165,121,-2.1012,142.4230,85.5503,99.1094,5748.2200,0.0000,0.0000,Pass
W6,165,122,-1.9505,142.4230,85.2985,98.4117,5714.4300,0.0000,0.0000,Pass
W6,165,123,-1.6501,142.4240,85.5150,98.2618,5743.4800,0.0000,0.0000,Pass
W6,165,124,-1.4995,142.4250,85.8323,97.8212,5786.1700,0.0000,0.0000,Pass
W6,165,125,-1.3489,142.4260,85.8103,97.9712,5783.2000,0.0000,0.0000,Pass
W6,165,129,-2.8528,142.4200,85.5636,98.0441,5750.0000,0.0000,0.0000,Pass
