Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
RF1,60,113,-6.8751,126.0500,25.8603,91.3256,525.2380,0.0000,0.0000,Pass
RF1,60,114,-6.7629,126.0500,25.7303,92.0328,519.9700,0.0000,0.0000,Pass
RF1,60,149,-6.5991,125.9930,25.6787,94.3046,517.8870,0.0000,0.0000,Pass
RF1,60,150,-6.3990,125.9940,25.8271,95.0592,523.8900,0.0000,0.0000,Pass
RF1,60,173,-6.2930,125.9630,25.8120,95.7884,523.2780,0.0000,0.0000,Pass
RF1,60,174,-6.2451,125.9630,25.7151,95.7193,519.3570,0.0000,0.0000,Pass
RF1,60,175,-6.1630,125.9630,25.6969,94.7059,518.6220,0.0000,0.0000,Pass
RF1,60,176,-6.1150,125.9630,25.7575,95.5301,521.0720,0.0000,0.0000,Pass
RF1,60,177,-6.0329,125.9640,25.7212,95.3794,519.6020,0.0000,0.0000,Pass
RF1,60,178,-5.9849,125.9640,25.8090,93.4871,523.1550,0.0000,0.0000,Pass
RF1,60,179,-5.9028,125.9640,25.7969,94.5068,522.6650,0.0000,0.0000,Pass
RF1,60,180,-5.8548,125.9640,25.8573,94.1487,525.1160,0.0000,0.0000,Pass
RF1,60,181,-5.7726,125.9650,25.8422,93.3806,524.5030,0.0000,0.0000,Pass
RF1,60,182,-5.7245,125.9650,26.0616,91.3408,533.4470,0.0000,0.0000,Pass
RF1,60,286,-6.8744,125.8950,25.7636,93.5704,521.3170,0.0000,0.0000,Pass
RF1,60,287,-6.7623,125.8960,25.6604,93.8125,517.1520,0.0000,0.0000,Pass
RF1,60,293,-6.2277,125.8500,25.7696,98.0486,521.5630,0.0000,0.0000,Pass
RF1,60,294,-6.1798,125.8500,25.7272,96.6239,519.8470,0.0000,0.0000,Pass
RF1,60,295,-5.9675,125.8510,25.8754,94.9968,525.8510,0.0000,0.0000,Pass
RF1,60,296,-5.9195,125.8510,25.8573,96.3121,525.1160,0.0000,0.0000,Pass
RF1,60,337,-6.5986,125.8360,25.5691,95.5746,513.4760,0.0000,0.0000,Pass
RF1,60,338,-6.3985,125.8370,25.6908,96.7198,518.3770,0.0000,0.0000,Pass
RF1,60,367,-6.5983,125.7580,25.5874,96.4636,514.2110,0.0000,0.0000,Pass
RF1,60,368,-6.3982,125.7580,25.6361,96.6557,516.1720,0.0000,0.0000,Pass
RF1,60,380,-5.7097,125.7560,26.0616,93.5453,533.4470,0.0000,0.0000,Pass
RF1,60,434,-6.8737,125.7240,25.6392,95.0320,516.2940,0.0000,0.0000,Pass
RF1,60,435,-6.7616,125.7250,25.6696,96.6099,517.5190,0.0000,0.0000,Pass
RF1,60,441,-6.5980,125.6910,25.4835,97.9342,510.0460,0.0000,0.0000,Pass
RF1,60,468,-6.5976,125.6130,25.5325,98.3920,512.0060,0.0000,0.0000,Pass
RF1,60,497,-6.7608,125.5710,25.5111,96.7607,511.1480,0.0000,0.0000,Pass
RF1,60,499,-6.8730,125.5700,25.6878,96.4490,518.2550,0.0000,0.0000,Pass
RF1,60,500,-5.7713,125.5700,25.8331,94.5742,524.1350,0.0000,0.0000,Pass
RF1,60,501,-5.7232,125.5700,25.8392,94.7629,524.3800,0.0000,0.0000,Pass
RF1,60,535,-6.5973,125.5410,25.6300,98.1264,515.9270,0.0000,0.0000,Pass
RF1,60,536,-6.3974,125.5410,25.6422,98.0834,516.4170,0.0000,0.0000,Pass
RF1,60,547,-6.2675,125.5220,25.5538,98.7488,512.8640,0.0000,0.0000,Pass
RF1,60,548,-5.8773,125.5240,25.6574,97.1712,517.0290,0.0000,0.0000,Pass
RF1,60,591,-6.5970,125.4630,25.7817,98.2622,522.0530,0.0000,0.0000,Pass
RF1,60,592,-6.3971,125.4630,25.6574,99.5838,517.0290,0.0000,0.0000,Pass
RF1,60,600,-6.1612,125.4580,25.6270,99.0282,515.8040,0.0000,0.0000,Pass
RF1,60,601,-6.1133,125.4580,25.7787,98.6164,521.9300,0.0000,0.0000,Pass
RF1,60,602,-6.0313,125.4580,25.9656,97.8783,529.5260,0.0000,0.0000,Pass
RF1,60,603,-5.9832,125.4590,25.8090,97.5061,523.1550,0.0000,0.0000,Pass
RF1,60,656,-6.2672,125.4440,25.5508,99.6026,512.7410,0.0000,0.0000,Pass
RF1,60,657,-5.8771,125.4460,25.6665,97.6776,517.3970,0.0000,0.0000,Pass
RF1,60,684,-6.8487,125.4230,25.7030,97.4124,518.8670,0.0000,0.0000,Pass
RF1,60,700,-6.6090,125.3970,25.8210,99.2771,523.6450,0.0000,0.0000,Pass
RF1,60,702,-6.2671,125.3920,25.5813,98.8117,513.9660,0.0000,0.0000,Pass
RF1,60,703,-6.1563,125.3930,25.6969,99.2452,518.6220,0.4500,0.4500,Pass
RF1,60,704,-6.1084,125.3930,25.7333,99.5070,520.0920,0.0000,0.0000,Pass
RF1,60,705,-6.0356,125.3930,25.7636,98.4542,521.3170,0.0000,0.0000,Pass
RF1,60,706,-5.9877,125.3930,25.8392,98.4168,524.3800,0.0000,0.0000,Pass
RF1,60,707,-5.8769,125.3940,25.5447,99.2529,512.4960,0.0000,0.0000,Pass
RF1,60,708,-5.6961,125.3950,25.8029,95.8131,522.9100,0.0000,0.0000,Pass
RF1,60,731,-6.8874,125.3840,25.6847,96.0280,518.1320,0.0000,0.0000,Pass
RF1,60,732,-6.8096,125.3840,25.6239,97.3312,515.6820,0.0000,0.0000,Pass
RF1,60,786,-6.5356,125.3710,25.6392,99.5009,516.2940,0.0000,0.0000,Pass
RF1,60,787,-6.4235,125.3710,25.5904,99.8797,514.3340,0.0000,0.0000,Pass
RF1,60,798,-5.7350,125.3560,25.7424,95.9092,520.4600,0.0000,0.0000,Pass
RF1,60,832,-6.8483,125.3450,25.5508,96.8263,512.7410,0.0000,0.0000,Pass
RF1,60,833,-6.9605,125.3270,25.7969,96.0553,522.6650,0.0000,0.0000,Pass
RF1,60,834,-6.7222,125.3230,25.6726,98.1310,517.6420,0.0000,0.0000,Pass
RF1,60,835,-5.9875,125.3150,25.8995,98.4091,526.8310,0.0000,0.0000,Pass
RF1,60,848,-6.2667,125.3140,25.4314,98.9496,507.9630,0.0000,0.0000,Pass
RF1,60,849,-6.1560,125.3150,25.6057,99.5182,514.9460,0.0000,0.0000,Pass
RF1,60,850,-6.1081,125.3150,25.7030,99.4138,518.8670,0.0000,0.0000,Pass
RF1,60,851,-6.0354,125.3150,25.7938,98.9622,522.5430,0.0000,0.0000,Pass
RF1,60,852,-5.8766,125.3160,25.5935,98.1277,514.4560,0.0000,0.0000,Pass
RF1,60,853,-5.6959,125.3170,25.7333,96.0356,520.0920,0.0000,0.0000,Pass
RF1,60,925,-6.9214,125.2890,25.5325,96.5488,512.0060,0.0000,0.0000,Pass
RF1,60,935,-6.7610,125.2830,25.5660,99.1163,513.3540,0.0000,0.0000,Pass
RF1,60,936,-6.6831,125.2840,25.7938,97.8936,522.5430,0.0000,0.0000,Pass
RF1,60,977,-6.7218,125.2450,25.6969,98.8330,518.6220,0.0000,0.0000,Pass
RF1,60,978,-6.8477,125.2230,25.6635,96.9231,517.2740,0.0000,0.0000,Pass
RF1,60,979,-6.9600,125.2180,25.6178,96.1477,515.4370,0.0000,0.0000,Pass
RF1,60,1000,-6.2963,125.1920,25.7484,99.8892,520.7050,0.0000,0.0000,Pass
RF1,60,1001,-6.0962,125.1930,25.9446,99.3471,528.6690,0.0000,0.0000,Pass
RF1,60,1002,-5.8958,125.1940,25.8814,96.9269,526.0960,0.0000,0.0000,Pass
RF1,60,1003,-5.6953,125.1950,25.9896,96.2221,530.5060,0.0000,0.0000,Pass
RF1,60,1039,-6.8865,125.1840,25.4835,97.2919,510.0460,0.0000,0.0000,Pass
RF1,60,1040,-6.8087,125.1840,25.4437,98.0605,508.4530,0.0000,0.0000,Pass
RF1,60,1042,-6.3351,125.1530,25.6087,98.3552,515.0690,0.0000,0.0000,Pass
RF1,60,1043,-6.2572,125.1540,25.6239,99.8075,515.6820,0.0000,0.0000,Pass
RF1,60,1044,-6.1350,125.1540,25.7121,98.7653,519.2350,0.0000,0.0000,Pass
RF1,60,1045,-6.0570,125.1540,25.8784,99.6130,525.9730,0.0000,0.0000,Pass
RF1,60,1046,-5.9347,125.1550,25.8392,96.9410,524.3800,0.0000,0.0000,Pass
RF1,60,1047,-5.8567,125.1550,25.6726,96.9459,517.6420,0.0000,0.0000,Pass
RF1,60,1048,-5.7342,125.1560,25.8090,96.6083,523.1550,0.0000,0.0000,Pass
RF1,60,1137,-6.9598,125.1400,25.5782,96.4658,513.8440,0.0000,0.0000,Pass
RF1,60,1142,-6.2960,125.1140,25.6361,98.8330,516.1720,0.0000,0.0000,Pass
RF1,60,1143,-5.6950,125.1170,25.8241,95.4667,523.7680,0.0000,0.0000,Pass
RF1,60,1157,-6.0959,125.1150,25.8301,98.3163,524.0130,0.0000,0.0000,Pass
RF1,60,1158,-5.8956,125.1160,25.6544,96.6916,516.9070,0.0000,0.0000,Pass
RF1,60,1193,-6.8473,125.1080,25.6422,97.5100,516.4170,0.0000,0.0000,Pass
RF1,60,1196,-6.1959,125.0930,25.7272,98.8527,519.8470,0.0000,0.0000,Pass
RF1,60,1197,-5.9956,125.0940,25.7908,99.0111,522.4200,0.0000,0.0000,Pass
RF1,60,1198,-5.7952,125.0940,25.7575,96.7035,521.0720,0.0000,0.0000,Pass
RF1,60,1233,-6.5157,125.0810,25.7636,98.9694,521.3170,0.0000,0.0000,Pass
RF1,60,1240,-6.8860,125.0690,25.5660,97.2491,513.3540,0.0000,0.0000,Pass
RF1,60,1241,-6.8081,125.0690,25.4897,97.2143,510.2910,0.0000,0.0000,Pass
RF1,60,1259,-6.2347,125.0540,25.7757,99.2128,521.8070,0.0000,0.0000,Pass
RF1,60,1260,-6.1567,125.0540,25.8422,98.9004,524.5030,0.0000,0.0000,Pass
RF1,60,1261,-6.0345,125.0540,25.7999,97.5432,522.7880,0.0000,0.0000,Pass
RF1,60,1262,-5.9565,125.0550,25.6392,97.9850,516.2940,0.0000,0.0000,Pass
RF1,60,1263,-5.8342,125.0550,25.7090,96.7855,519.1120,0.0000,0.0000,Pass
RF1,60,1264,-5.7560,125.0560,25.8180,95.5465,523.5230,0.0000,0.0000,Pass
RF1,60,1334,-6.6203,125.0220,25.5538,98.2277,512.8640,0.0000,0.0000,Pass
RF1,60,1335,-6.4105,125.0230,25.6665,98.2674,517.3970,0.0000,0.0000,Pass
RF1,60,1343,-6.1955,125.0150,25.8663,98.3797,525.4830,0.0000,0.0000,Pass
RF1,60,1344,-5.9953,125.0160,25.6574,98.8778,517.0290,0.0000,0.0000,Pass
RF1,60,1345,-5.7949,125.0160,25.7424,96.5058,520.4600,0.0000,0.0000,Pass
RF1,60,1388,-6.8468,124.9980,25.7060,96.8492,518.9900,0.0000,0.0000,Pass
RF1,60,1390,-6.2955,124.9920,25.8934,98.7731,526.5860,0.0000,0.0000,Pass
RF1,60,1391,-6.0954,124.9930,25.8633,98.4686,525.3610,0.0000,0.0000,Pass
RF1,60,1392,-5.8950,124.9940,25.7333,96.0129,520.0920,0.0000,0.0000,Pass
RF1,60,1393,-5.6945,124.9950,25.9025,94.2485,526.9530,0.0000,0.0000,Pass
RF1,60,1435,-6.8856,124.9580,25.6908,96.5040,518.3770,0.0000,0.0000,Pass
RF1,60,1436,-6.8077,124.9590,25.6483,95.3079,516.6620,0.0000,0.0000,Pass
RF1,60,1441,-6.3342,124.9530,25.7151,96.6344,519.3570,0.0000,0.0000,Pass
RF1,60,1442,-6.2564,124.9540,26.0106,97.5239,531.3640,0.0000,0.0000,Pass
RF1,60,1443,-6.1342,124.9540,25.8452,98.3815,524.6250,0.0000,0.0000,Pass
RF1,60,1444,-6.0562,124.9540,25.7303,97.5011,519.9700,0.0000,0.0000,Pass
RF1,60,1445,-5.9338,124.9550,25.7363,96.3431,520.2150,0.0000,0.0000,Pass
RF1,60,1446,-5.8559,124.9550,25.7969,96.0698,522.6650,0.0000,0.0000,Pass
RF1,60,1447,-5.7334,124.9560,25.7969,94.9125,522.6650,0.0000,0.0000,Pass
RF1,60,1519,-6.5152,124.9480,25.5935,98.5194,514.4560,0.2900,0.2900,Pass
RF1,60,1522,-6.6201,124.9440,25.5263,97.3813,511.7610,0.0000,0.0000,Pass
RF1,60,1523,-6.4103,124.9450,25.7333,97.8356,520.0920,0.0000,0.0000,Pass
RF1,60,1543,-6.8466,124.9200,25.5508,95.4863,512.7410,0.0000,0.0000,Pass
RF1,60,1544,-6.2951,124.9140,25.8150,97.4540,523.4000,0.0000,0.0000,Pass
RF1,60,1545,-6.0950,124.9150,25.7484,97.2453,520.7050,0.0000,0.0000,Pass
RF1,60,1546,-5.8947,124.9160,25.7151,96.3286,519.3570,0.0000,0.0000,Pass
RF1,60,1547,-5.6942,124.9170,25.8120,95.3823,523.2780,0.0000,0.0000,Pass
RF1,60,1588,-6.1950,124.8930,25.7484,97.2476,520.7050,0.0000,0.0000,Pass
RF1,60,1626,-6.6198,124.8720,25.5141,96.5480,511.2710,0.0000,0.0000,Pass
RF1,60,1627,-6.4099,124.8730,25.5874,97.9536,514.2110,0.0000,0.0000,Pass
RF1,60,1646,-6.2338,124.8540,25.6057,97.3910,514.9460,0.0000,0.0000,Pass
RF1,60,1647,-6.1559,124.8540,25.6635,98.4552,517.2740,0.0000,0.0000,Pass
RF1,60,1648,-6.0336,124.8540,25.5965,96.8385,514.5790,0.0000,0.0000,Pass
RF1,60,1649,-5.9555,124.8550,25.7151,97.6189,519.3570,0.0000,0.0000,Pass
RF1,60,1650,-5.8331,124.8550,25.7969,95.1370,522.6650,0.0000,0.0000,Pass
RF1,60,1651,-5.7551,124.8550,25.7696,95.2384,521.5630,0.0000,0.0000,Pass
RF1,60,1717,-6.8851,124.8480,25.6665,94.0804,517.3970,0.0000,0.0000,Pass
RF1,60,1733,-6.5146,124.8150,25.4835,97.4861,510.0460,0.0000,0.0000,Pass
RF1,60,1736,-6.1946,124.8150,25.5782,97.8892,513.8440,0.0000,0.0000,Pass
RF1,60,1737,-5.9944,124.8160,25.7272,96.5901,519.8470,0.0000,0.0000,Pass
RF1,60,1738,-5.7940,124.8160,25.8392,94.1295,524.3800,0.0000,0.0000,Pass
RF1,60,1783,-6.6194,124.7940,25.5874,95.5452,514.2110,0.0000,0.0000,Pass
RF1,60,1784,-6.4096,124.7950,25.5752,96.6240,513.7210,0.0000,0.0000,Pass
RF1,60,1788,-6.2946,124.7920,25.7484,98.0711,520.7050,0.0000,0.0000,Pass
RF1,60,1789,-6.0945,124.7930,25.6787,97.2579,517.8870,0.0000,0.0000,Pass
RF1,60,1790,-5.8941,124.7940,25.7424,96.2726,520.4600,0.0000,0.0000,Pass
RF1,60,1791,-5.6937,124.7940,25.9866,93.8760,530.3840,0.0000,0.0000,Pass
RF1,60,1838,-6.3333,124.7530,25.5721,96.3944,513.5990,0.0000,0.0000,Pass
RF1,60,1839,-6.2554,124.7530,25.6544,96.1973,516.9070,0.0000,0.0000,Pass
RF1,60,1840,-6.1332,124.7540,25.5904,96.9438,514.3340,0.0000,0.0000,Pass
RF1,60,1841,-6.0553,124.7540,25.8029,95.5893,522.9100,0.0000,0.0000,Pass
RF1,60,1842,-5.9329,124.7550,25.7363,96.3482,520.2150,0.0000,0.0000,Pass
RF1,60,1843,-5.8550,124.7550,25.8029,93.7689,522.9100,0.0000,0.0000,Pass
RF1,60,1844,-5.7325,124.7550,25.9356,94.0636,528.3010,0.0000,0.0000,Pass
RF1,60,1916,-6.8847,124.7380,25.5843,93.6083,514.0890,0.0000,0.0000,Pass
RF1,60,1917,-6.5143,124.7360,25.6908,94.6832,518.3770,0.0000,0.0000,Pass
RF1,60,1933,-6.2943,124.7140,25.7151,96.3567,519.3570,0.0000,0.0000,Pass
RF1,60,1934,-5.8937,124.7160,25.7151,94.8425,519.3570,0.0000,0.0000,Pass
RF1,60,1935,-5.6933,124.7160,26.0016,92.6441,530.9960,0.0000,0.0000,Pass
RF1,60,1946,-6.0941,124.7150,25.6878,96.0769,518.2550,0.0000,0.0000,Pass
RF1,60,1979,-6.1940,124.6920,25.6118,96.5462,515.1920,0.0000,0.0000,Pass
