Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
G6,60,1449,-6.1784,126.6300,20.8642,93.8855,341.8950,0.0000,0.0000,Pass
G6,60,1450,-6.1002,126.6300,20.6877,95.7828,336.1360,0.0000,0.0000,Pass
G6,60,1520,-6.3971,126.6240,21.0609,95.4001,348.3730,0.0000,0.0000,Pass
G6,60,1524,-6.5021,126.6200,20.7209,91.6065,337.2160,0.0000,0.0000,Pass
G6,60,1525,-6.2921,126.6220,20.6656,94.3855,335.4170,0.0000,0.0000,Pass
G6,60,1534,-5.3206,126.6150,20.7872,91.8161,339.3750,0.0000,0.0000,Pass
G6,60,1544,-7.3751,126.5860,20.4090,89.9937,327.1390,0.0000,0.0000,Pass
G6,60,1545,-7.1752,126.5870,20.5433,91.7526,331.4580,0.0000,0.0000,Pass
G6,60,1546,-6.9749,126.5870,20.2286,95.5581,321.3810,0.0000,0.0000,Pass
G6,60,1547,-6.7748,126.5880,20.4874,94.2769,329.6580,0.0000,0.0000,Pass
G6,60,1548,-6.1393,126.5910,20.7430,95.7991,337.9360,0.0000,0.0000,Pass
G6,60,1549,-5.9389,126.5920,20.5655,95.8976,332.1780,0.0000,0.0000,Pass
G6,60,1550,-5.7386,126.5920,20.6877,92.3614,336.1360,0.0000,0.0000,Pass
G6,60,1551,-5.5381,126.5930,20.6767,92.8834,335.7760,0.0000,0.0000,Pass
G6,60,1583,-5.7386,126.5920,20.6877,92.3614,336.1360,0.0000,0.0000,Pass
G6,60,1588,-7.2749,126.5640,20.4650,91.1518,328.9390,0.0000,0.0000,Pass
G6,60,1589,-6.0392,126.5690,20.3302,97.0684,324.6200,0.0000,0.0000,Pass
G6,60,1590,-5.4379,126.5720,20.5655,90.0326,332.1780,0.0000,0.0000,Pass
G6,60,1599,-6.6743,126.5660,20.6656,93.2182,335.4170,0.0000,0.0000,Pass
G6,60,1625,-5.4379,126.5720,20.5655,90.0326,332.1780,0.0000,0.0000,Pass
G6,60,1628,-6.5020,126.5490,20.5878,95.0808,332.8970,0.0000,0.0000,Pass
G6,60,1629,-6.2920,126.5500,20.7541,93.7040,338.2960,0.0000,0.0000,Pass
G6,60,1630,-5.3206,126.5430,20.6656,90.9632,335.4170,0.0000,0.0000,Pass
G6,60,1637,-6.0000,126.5300,20.5655,94.2931,332.1780,0.0000,0.0000,Pass
G6,60,1638,-5.8777,126.5310,20.6877,96.8933,336.1360,0.0000,0.0000,Pass
G6,60,1639,-5.7996,126.5310,20.5989,93.1337,333.2570,0.0000,0.0000,Pass
G6,60,1640,-5.6773,126.5310,20.6101,94.5357,333.6170,0.0000,0.0000,Pass
