Centre_X,Centre_Y,Diameter_Max
-2.2070,141.4790,84.7162
144.0290,5.0738,97.9037
-15.9619,5.1267,83.5444
-143.9550,-2.6255,84.7835
11.4602,-10.4671,83.1535
2.2771,-139.0315,83.8170
