Centre_X,Centre_Y,Diameter_Min
-2.2070,141.4790,80.2669
144.0290,5.0738,79.9160
-15.9619,5.1267,81.0899
-143.9550,-2.6255,81.7105
11.4602,-10.4671,80.8132
2.2771,-139.0315,80.9743
