Centre_X,Centre_Y,Diameter_Stdev
-2.2070,141.4790,0.9890
144.0290,5.0738,2.8600
-15.9619,5.1267,0.4160
-143.9550,-2.6255,0.6130
11.4602,-10.4671,0.4740
2.2771,-139.0315,0.4640
