Centre_X,Centre_Y,Diameter_Avg
-2.2070,141.4790,82.3120
144.0290,5.0738,83.5620
-15.9619,5.1267,82.1480
-143.9550,-2.6255,83.2920
11.4602,-10.4671,82.0350
2.2771,-139.0315,82.2340
