Centre_X,Centre_Y,Diameter_Max
-6.3271,125.2795,25.7639
6.6001,12.3127,26.1928
-135.6785,-3.8162,25.7824
-6.3360,-3.8249,26.0465
135.9440,-3.8362,25.7824
6.5899,-132.9320,25.9854
