Centre_X,Centre_Y,Roundness_Min
-6.3271,125.2795,91.0004
6.6001,12.3127,91.4252
-135.6785,-3.8162,91.0310
-6.3360,-3.8249,91.5019
135.9440,-3.8362,90.7747
6.5899,-132.9320,90.6658
