RunID,Image_File_Name,Source_Relative_Path,Source_Full_Path,Image_Status,Measure_ID,File_Extension
3692,3692_26um_126173086-17_FailedToMatchCAD_228_BumpSize_26um_09-07-2026_09-33-39.png,Images\3692_26um_126173086-17_FailedToMatchCAD_228_BumpSize_26um_09-07-2026_09-33-39.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\F32\26um\17\Images\3692_26um_126173086-17_FailedToMatchCAD_228_BumpSize_26um_09-07-2026_09-33-39.png,FailedToMatchCAD,228,.png
3692,3692_26um_126173086-17_FailedToMatchCAD_242_BumpSize_26um_09-07-2026_09-33-47.png,Images\3692_26um_126173086-17_FailedToMatchCAD_242_BumpSize_26um_09-07-2026_09-33-47.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\F32\26um\17\Images\3692_26um_126173086-17_FailedToMatchCAD_242_BumpSize_26um_09-07-2026_09-33-47.png,FailedToMatchCAD,242,.png
3692,3692_26um_126173086-17_FailedToMatchCAD_252_BumpSize_26um_09-07-2026_09-33-55.png,Images\3692_26um_126173086-17_FailedToMatchCAD_252_BumpSize_26um_09-07-2026_09-33-55.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\F32\26um\17\Images\3692_26um_126173086-17_FailedToMatchCAD_252_BumpSize_26um_09-07-2026_09-33-55.png,FailedToMatchCAD,252,.png
3692,3692_26um_126173086-17_FailedToMatchCAD_263_BumpSize_26um_09-07-2026_09-34-03.png,Images\3692_26um_126173086-17_FailedToMatchCAD_263_BumpSize_26um_09-07-2026_09-34-03.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\F32\26um\17\Images\3692_26um_126173086-17_FailedToMatchCAD_263_BumpSize_26um_09-07-2026_09-34-03.png,FailedToMatchCAD,263,.png
3692,3692_26um_126173086-17_FailedToMatchCAD_445_BumpSize_26um_09-07-2026_09-34-11.png,Images\3692_26um_126173086-17_FailedToMatchCAD_445_BumpSize_26um_09-07-2026_09-34-11.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\F32\26um\17\Images\3692_26um_126173086-17_FailedToMatchCAD_445_BumpSize_26um_09-07-2026_09-34-11.png,FailedToMatchCAD,445,.png
3692,3692_26um_126173086-17_FailedToMatchCAD_60_BumpSize_26um_09-07-2026_09-33-31.png,Images\3692_26um_126173086-17_FailedToMatchCAD_60_BumpSize_26um_09-07-2026_09-33-31.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\F32\26um\17\Images\3692_26um_126173086-17_FailedToMatchCAD_60_BumpSize_26um_09-07-2026_09-33-31.png,FailedToMatchCAD,60,.png
