BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
1051,1,-5.7396,-3.1278,0.0008,-0.0001,3.6667,3.6667,16.3169,10.5596,2.6624
1052,1,-5.6182,-3.1278,-0.0003,0.0019,4.8645,4.8645,21.6353,18.5850,4.6809
1053,1,-5.5390,-3.1266,-0.0024,-0.0011,2.0742,2.0742,9.1960,3.3791,0.8457
1053,2,-5.5390,-3.1266,-0.0063,-0.0021,1.6398,1.6398,7.2701,2.1119,0.5285
1054,1,-5.4173,-3.1264,0.0046,0.0008,4.9194,4.9194,22.8615,19.0073,5.2265
1055,1,-5.3383,-3.1263,0.0013,0.0040,5.5366,5.5366,24.4179,24.0759,5.9623
1056,1,-5.2168,-3.1261,-0.0017,0.0020,4.3385,4.3385,20.4368,14.7835,4.1766
1056,2,-5.2168,-3.1261,0.0040,0.0012,2.8402,2.8402,13.3790,6.3358,1.7900
1142,1,-7.0138,-3.1728,0.0021,0.0049,3.1966,3.1966,14.0173,8.0253,1.9648
1143,1,-6.4139,-3.1699,-0.0014,-0.0020,5.7744,5.7744,22.4514,26.1879,5.0407
1144,1,-5.7786,-3.1671,0.0014,0.0022,7.1478,7.1478,32.4713,40.1266,10.5439
1145,1,-5.5774,-3.1668,-0.0019,0.0007,5.1855,5.1855,23.2244,21.1192,5.3937
1146,1,-5.3775,-3.1652,0.0002,-0.0018,2.5404,2.5404,12.1566,5.0686,1.4778
1147,1,-5.1780,-3.1643,-0.0023,0.0014,3.9492,3.9492,18.0613,12.2492,3.2621
1157,1,-6.8144,-3.1715,0.0014,0.0009,6.1356,6.1356,28.4968,29.5671,8.1207
1196,1,-6.9135,-3.1945,-0.0020,0.0038,4.1484,4.1484,18.3436,13.5163,3.3649
1198,1,-6.5144,-3.1932,0.0005,0.0011,3.5170,3.5170,13.8271,9.7149,1.9119
1199,1,-6.3140,-3.1914,-0.0020,0.0017,5.3890,5.3890,21.6319,22.8088,4.6794
1199,2,-6.3140,-3.1914,0.0022,-0.0028,3.2796,3.2796,13.1647,8.4477,1.7331
1200,1,-5.6783,-3.1892,0.0008,-0.0001,5.0808,5.0808,22.4544,20.2744,5.0420
1201,1,-5.4784,-3.1882,-0.0027,0.0034,2.7439,2.7439,12.7738,5.9134,1.6317
1201,2,-5.4784,-3.1882,0.0001,-0.0005,4.4001,4.4001,20.4837,15.2059,4.1958
1202,1,-5.2775,-3.1871,0.0002,-0.0001,2.0742,2.0742,9.5401,3.3791,0.9101
1234,1,-6.0368,-3.2005,0.0024,0.0074,4.1484,4.1484,16.9106,13.5163,2.8597
1234,2,-6.0368,-3.2005,-0.0013,-0.0016,5.7744,5.7744,23.5386,26.1879,5.5407
1247,1,-5.6393,-3.2280,-0.0014,0.0015,3.5170,3.5170,15.7686,9.7149,2.4865
1247,2,-5.6393,-3.2280,0.0059,-0.0005,2.5404,2.5404,11.3899,5.0686,1.2973
1247,3,-5.6393,-3.2280,-0.0038,-0.0025,3.7394,3.7394,16.7655,10.9820,2.8108
1249,1,-5.4387,-3.2274,0.0009,0.0016,7.4064,7.4064,33.4979,43.0832,11.2211
1250,1,-5.3162,-3.2268,0.0005,-0.0012,2.9334,2.9334,13.2891,6.7582,1.7660
1251,1,-5.2388,-3.2262,-0.0030,0.0037,3.9492,3.9492,17.7063,12.2491,3.1351
1251,2,-5.2388,-3.2262,0.0000,0.0000,3.5926,3.5926,16.1077,10.1372,2.5946
1259,1,-6.9530,-3.2341,-0.0065,0.0020,1.6398,1.6398,7.8519,2.1119,0.6165
1260,1,-6.8755,-3.2334,0.0016,0.0024,3.1113,3.1113,13.7577,7.6029,1.8927
1262,1,-6.6753,-3.2319,0.0011,0.0005,3.0237,3.0237,12.5695,7.1805,1.5799
1263,1,-6.5530,-3.2314,-0.0004,-0.0015,7.6564,7.6564,30.0510,46.0398,9.0306
1264,1,-6.4745,-3.2317,-0.0041,0.0003,4.0167,4.0167,16.4845,12.6715,2.7174
1265,1,-6.3524,-3.2312,-0.0012,0.0011,4.9194,4.9194,19.1273,19.0073,3.6585
1266,1,-6.2743,-3.2304,-0.0012,-0.0006,7.3700,7.3700,31.2839,42.6609,9.7868
1267,1,-5.7170,-3.2280,-0.0032,0.0022,2.0742,2.0742,9.1766,3.3791,0.8421
1267,2,-5.7170,-3.2280,-0.0018,-0.0017,3.0237,3.0237,13.3771,7.1805,1.7895
1334,1,-7.3384,-3.2644,-0.0006,-0.0008,6.0027,6.0027,27.3912,28.2997,7.5028
1336,1,-6.1412,-3.2589,0.0005,0.0012,4.2761,4.2761,18.7317,14.3611,3.5088
1337,1,-5.9316,-3.2588,0.0011,0.0017,7.3335,7.3335,29.8142,42.2384,8.8889
1341,1,-5.6782,-3.2667,0.0097,0.0012,2.5404,2.5404,11.1283,5.0686,1.2384
1341,2,-5.6782,-3.2667,0.0012,-0.0016,4.9195,4.9195,21.5499,19.0074,4.6440
1341,3,-5.6782,-3.2667,-0.0027,-0.0040,2.5404,2.5404,11.1283,5.0686,1.2384
1343,1,-6.9139,-3.2725,0.0003,0.0016,8.0334,8.0334,35.5222,50.6861,12.6183
1344,1,-6.7141,-3.2721,0.0008,0.0043,3.3606,3.3606,13.1091,8.8700,1.7185
1344,2,-6.7141,-3.2721,0.0054,-0.0017,3.7394,3.7394,14.5865,10.9820,2.1277
1345,1,-6.5134,-3.2700,-0.0013,-0.0004,7.4427,7.4427,29.9666,43.5057,8.9800
1346,1,-6.3140,-3.2692,-0.0019,0.0037,3.8805,3.8805,16.3768,11.8268,2.6820
1346,2,-6.3140,-3.2692,0.0003,-0.0037,3.4397,3.4397,14.5165,9.2925,2.1073
1347,1,-5.2777,-3.2657,-0.0021,0.0026,5.1855,5.1855,23.4146,21.1192,5.4824
1347,2,-5.2777,-3.2657,0.0079,-0.0018,3.8805,3.8805,17.5219,11.8268,3.0702
1389,1,-5.1769,-3.2872,0.0036,0.0035,2.5404,2.5404,11.2687,5.0686,1.2698
1391,1,-6.8134,-3.2940,0.0056,0.0074,2.9334,2.9334,12.9845,6.7581,1.6860
1391,2,-6.8134,-3.2940,-0.0029,-0.0040,2.5404,2.5404,11.2449,5.0686,1.2645
1394,1,-5.3779,-3.2879,-0.0016,-0.0001,4.9738,4.9738,23.4292,19.4297,5.4893
1441,1,-7.0525,-3.3338,0.0027,0.0021,4.1484,4.1484,18.4310,13.5163,3.3970
1442,1,-6.9745,-3.3335,-0.0005,-0.0015,5.4386,5.4386,23.3820,23.2311,5.4672
1444,1,-6.7746,-3.3330,-0.0013,-0.0001,4.0831,4.0831,16.6741,13.0939,2.7803
1445,1,-6.6527,-3.3319,-0.0014,-0.0002,4.0831,4.0831,16.6966,13.0939,2.7878
1448,1,-6.3743,-3.3320,-0.0005,0.0006,4.6381,4.6381,20.1722,16.8954,4.0692
1449,1,-5.8178,-3.3285,-0.0015,-0.0026,2.5404,2.5404,9.9751,5.0686,0.9950
1450,1,-5.7394,-3.3293,-0.0011,-0.0004,4.2128,4.2128,17.4559,13.9387,3.0471
1451,1,-5.6160,-3.3279,-0.0005,0.0004,4.2128,4.2128,18.9702,13.9387,3.5987
1452,1,-5.5383,-3.3269,-0.0033,0.0048,3.3606,3.3606,15.3350,8.8701,2.3516
1452,2,-5.5383,-3.3269,0.0017,-0.0017,4.4001,4.4001,20.0782,15.2058,4.0313
1453,1,-5.4162,-3.3267,-0.0009,-0.0001,8.1990,8.1990,34.2273,52.7981,11.7151
1454,1,-5.3381,-3.3269,-0.0006,0.0025,2.5404,2.5404,11.0826,5.0686,1.2282
1455,1,-5.2151,-3.3255,-0.0060,0.0002,2.0742,2.0742,9.9015,3.3791,0.9804
1520,1,-6.0365,-3.3339,-0.0015,0.0019,4.9738,4.9738,20.7633,19.4297,4.3111
1520,2,-6.0365,-3.3339,-0.0010,-0.0045,3.8106,3.8106,15.9074,11.4044,2.5305
1522,1,-7.3381,-3.3429,-0.0021,0.0032,4.0831,4.0831,18.5181,13.0939,3.4292
1523,1,-7.1294,-3.3415,0.0015,-0.0026,4.0167,4.0167,17.9124,12.6715,3.2085
1544,1,-7.0141,-3.3727,0.0005,0.0011,5.8208,5.8208,25.1124,26.6103,6.3063
1548,1,-5.7787,-3.3678,-0.0003,-0.0019,3.5170,3.5170,14.0629,9.7149,1.9777
1549,1,-5.5775,-3.3671,0.0019,0.0003,4.2128,4.2128,18.9187,13.9387,3.5792
1549,2,-5.5775,-3.3671,-0.0023,-0.0024,2.0742,2.0742,9.3149,3.3791,0.8677
1550,1,-5.3772,-3.3663,-0.0011,0.0008,4.4001,4.4001,21.0429,15.2058,4.4280
1551,1,-5.1773,-3.3645,-0.0004,0.0012,5.8668,5.8668,26.6667,27.0327,7.1111
1589,1,-5.6777,-3.3892,0.0010,-0.0007,5.7276,5.7276,23.3480,25.7655,5.4513
1599,1,-6.3130,-3.3915,-0.0047,0.0065,3.7394,3.7394,16.4399,10.9820,2.7027
1626,1,-7.3381,-3.4145,0.0008,-0.0010,3.6667,3.6667,16.1543,10.5597,2.6096
1627,1,-7.1284,-3.4135,-0.0002,-0.0004,5.5850,5.5850,25.7755,24.4983,6.6438
1627,2,-7.1284,-3.4135,-0.0050,-0.0011,2.9334,2.9334,13.5379,6.7581,1.8327
1628,1,-6.1401,-3.4097,-0.0016,0.0008,5.8668,5.8668,25.4385,27.0326,6.4712
1629,1,-5.9303,-3.4084,-0.0021,0.0005,6.6001,6.6001,27.3230,34.2132,7.4655
1637,1,-5.6387,-3.4272,-0.0002,0.0001,4.8089,4.8089,20.3338,18.1626,4.1346
1638,1,-5.5164,-3.4276,-0.0025,0.0004,5.0808,5.0808,24.2684,20.2744,5.8896
1639,1,-5.4381,-3.4278,0.0024,0.0021,4.7526,4.7526,21.3896,17.7401,4.5751
1639,2,-5.4381,-3.4278,-0.0026,-0.0002,2.9334,2.9334,13.2020,6.7582,1.7429
1640,1,-5.3151,-3.4273,-0.0002,-0.0002,4.0167,4.0167,18.8200,12.6716,3.5419
1641,1,-5.2380,-3.4266,-0.0056,0.0007,3.6667,3.6667,17.4183,10.5596,3.0340
1646,1,-6.9508,-3.4346,0.0012,0.0041,2.7439,2.7439,11.9280,5.9134,1.4228
1647,1,-6.8746,-3.4334,-0.0027,-0.0031,4.0167,4.0167,16.7915,12.6715,2.8195
1648,1,-6.7519,-3.4328,-0.0014,0.0010,3.7394,3.7394,15.7135,10.9820,2.4691
1649,1,-6.6734,-3.4329,-0.0009,0.0004,2.9334,2.9334,12.3384,6.7582,1.5224
1651,1,-6.4742,-3.4312,0.0032,-0.0001,2.3190,2.3190,9.6404,4.2238,0.9294
1653,1,-6.2739,-3.4301,-0.0004,0.0040,4.7526,4.7526,20.4939,17.7402,4.2000
1653,2,-6.2739,-3.4301,0.0005,-0.0028,3.4397,3.4397,14.8324,9.2925,2.2000
1734,1,-6.0352,-3.4667,0.0007,0.0003,5.8668,5.8668,25.8738,27.0325,6.6945
1735,1,-5.4773,-3.4665,0.0006,0.0018,6.3510,6.3510,29.4118,31.6790,8.6505
1737,1,-6.7124,-3.4714,-0.0001,0.0007,5.5850,5.5850,23.3148,24.4983,5.4358
1738,1,-6.5134,-3.4715,-0.0021,0.0054,4.8089,4.8089,20.6335,18.1625,4.2574
1739,1,-5.6778,-3.4668,-0.0013,-0.0007,4.3385,4.3385,18.3274,14.7835,3.3589
1784,1,-7.1281,-3.4917,-0.0002,0.0059,5.1334,5.1334,22.4641,20.6969,5.0464
1788,1,-7.0130,-3.4957,-0.0027,-0.0004,4.4608,4.4608,19.8715,15.6282,3.9488
1790,1,-6.6125,-3.4934,-0.0071,0.0007,3.4397,3.4397,14.0656,9.2924,1.9784
1791,1,-6.4125,-3.4927,-0.0009,0.0004,5.7744,5.7744,24.2651,26.1879,5.8880
1792,1,-5.7774,-3.4899,-0.0010,-0.0003,4.3385,4.3385,19.0150,14.7834,3.6157
1793,1,-5.5769,-3.4892,-0.0028,-0.0007,5.3890,5.3890,23.5702,22.8087,5.5555
1794,1,-5.1757,-3.4874,0.0008,0.0017,5.1334,5.1334,24.0950,20.6969,5.8057
1838,1,-7.0509,-3.5335,-0.0010,-0.0005,7.0340,7.0340,30.1214,38.8594,9.0730
1839,1,-6.9735,-3.5341,-0.0015,0.0026,4.9194,4.9194,21.0975,19.0073,4.4510
1840,1,-6.8518,-3.5330,-0.0020,0.0007,3.9492,3.9492,16.1201,12.2492,2.5986
1841,1,-6.7732,-3.5327,0.0011,0.0027,2.5404,2.5404,11.5214,5.0686,1.3274
1843,1,-6.5736,-3.5330,-0.0006,0.0012,5.9577,5.9577,25.4748,27.8773,6.4897
1844,1,-6.4516,-3.5317,0.0003,-0.0015,7.5858,7.5858,31.4760,45.1951,9.9074
1845,1,-6.3727,-3.5315,-0.0013,0.0012,5.9577,5.9577,25.8591,27.8774,6.6869
1846,1,-5.8160,-3.5290,0.0009,0.0035,3.0237,3.0237,12.7060,7.1805,1.6144
1846,2,-5.8160,-3.5290,-0.0012,-0.0029,4.8089,4.8089,20.2078,18.1625,4.0836
1847,1,-5.7380,-3.5290,-0.0020,0.0015,6.2227,6.2227,26.7394,30.4117,7.1500
1849,1,-5.5383,-3.5275,-0.0004,0.0004,7.5502,7.5502,33.6164,44.7727,11.3006
1851,1,-5.3379,-3.5260,0.0024,0.0021,2.6441,2.6441,12.9348,5.4910,1.6731
1852,1,-5.2149,-3.5261,0.0030,0.0031,4.5797,4.5797,20.9098,16.4730,4.3722
1917,1,-7.2322,-3.5508,0.0016,-0.0005,3.0237,3.0237,13.6605,7.1806,1.8661
1934,1,-6.6127,-3.5718,0.0008,-0.0003,3.1966,3.1966,13.3193,8.0253,1.7740
1935,1,-6.4125,-3.5703,-0.0011,0.0022,1.6398,1.6398,6.6935,2.1119,0.4480
