BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
292,1,-134.7820,-2.4208,-0.0013,-0.0016,3.3606,3.3606,15.3008,8.8701,2.3411
296,1,-135.9810,-2.4263,-0.0050,-0.0025,2.4322,2.4322,10.7662,4.6462,1.1591
297,1,-135.0910,-2.4225,0.0004,0.0002,7.2967,7.2967,30.2765,41.8161,9.1667
297,2,-135.0910,-2.4225,-0.0105,-0.0011,2.5404,2.5404,10.5409,5.0686,1.1111
298,1,-135.0430,-2.4217,0.0003,0.0088,2.5404,2.5404,10.8306,5.0686,1.1730
299,1,-134.8310,-2.4207,0.0035,0.0058,4.2761,4.2761,18.4668,14.3611,3.4102
299,2,-134.8310,-2.4207,-0.0010,-0.0016,5.2371,5.2371,22.6171,21.5416,5.1153
338,1,-136.4600,-2.4397,0.0001,-0.0005,2.7439,2.7439,11.9280,5.9134,1.4228
339,1,-135.4620,-2.4356,0.0010,0.0021,3.9492,3.9492,17.3265,12.2492,3.0021
339,2,-135.4620,-2.4356,-0.0025,-0.0035,1.6398,1.6398,7.1944,2.1119,0.5176
340,1,-135.2610,-2.4343,-0.0031,0.0020,5.6329,5.6329,23.9336,24.9208,5.7282
368,1,-136.4590,-2.5192,0.0009,-0.0031,3.5170,3.5170,16.4110,9.7149,2.6932
380,1,-135.7720,-2.5221,0.0006,0.0021,4.9194,4.9194,20.0985,19.0073,4.0395
500,1,-135.8330,-2.7077,-0.0045,-0.0002,5.1334,5.1334,22.1138,20.6968,4.8902
503,1,-135.6560,-2.7060,-0.0015,0.0009,6.1356,6.1356,26.0189,29.5670,6.7698
504,1,-134.6350,-2.7023,0.0008,0.0004,4.4608,4.4608,19.8503,15.6282,3.9403
506,1,-134.5040,-2.7019,0.0001,0.0009,5.2882,5.2882,22.1071,21.9641,4.8872
538,1,-135.2610,-2.7306,-0.0007,-0.0002,3.6667,3.6667,16.1966,10.5596,2.6233
538,2,-135.2610,-2.7306,0.0052,-0.0046,3.1113,3.1113,13.7433,7.6030,1.8888
547,1,-136.3290,-2.7552,-0.0032,0.0006,2.5404,2.5404,11.5151,5.0686,1.3260
548,1,-135.9390,-2.7536,-0.0017,-0.0021,1.6398,1.6398,7.4577,2.1119,0.5562
549,1,-135.1310,-2.7497,-0.0013,0.0015,4.7526,4.7526,20.7550,17.7402,4.3077
550,1,-134.7400,-2.7480,-0.0023,0.0025,4.9738,4.9738,21.2885,19.4296,4.5320
575,1,-135.6590,-2.7819,-0.0015,0.0009,5.7744,5.7744,25.1270,26.1879,6.3137
596,1,-135.0240,-2.8143,-0.0023,0.0035,4.3385,4.3385,18.4338,14.7834,3.3980
596,2,-135.0240,-2.8143,0.0068,0.0008,2.4322,2.4322,10.3342,4.6462,1.0680
599,1,-134.8460,-2.8128,-0.0005,-0.0007,3.3606,3.3606,14.2649,8.8700,2.0349
601,1,-136.1750,-2.8191,-0.0015,0.0022,2.3190,2.3190,9.6991,4.2238,0.9407
602,1,-136.0920,-2.8182,-0.0012,0.0012,5.0276,5.0276,22.7890,19.8521,5.1934
603,1,-136.0450,-2.8177,-0.0037,0.0024,3.6667,3.6667,16.0375,10.5596,2.5720
604,1,-135.6970,-2.8210,0.0012,-0.0001,4.6957,4.6957,19.8744,17.3178,3.9499
605,1,-135.6190,-2.8204,-0.0006,0.0015,5.4387,5.4387,23.5228,23.2312,5.5332
605,2,-135.6190,-2.8204,-0.0006,-0.0043,3.3606,3.3606,14.5350,8.8700,2.1127
657,1,-135.9390,-2.8315,0.0016,-0.0017,5.3388,5.3388,23.2081,22.3863,5.3862
658,1,-135.1310,-2.8281,-0.0036,-0.0007,3.8106,3.8106,17.3301,11.4043,3.0033
659,1,-134.7400,-2.8252,-0.0009,0.0006,5.7276,5.7276,23.8990,25.7655,5.7116
694,1,-135.6580,-2.8594,-0.0004,0.0005,7.8300,7.8300,32.4443,48.1519,10.5263
701,1,-135.4720,-2.8747,-0.0033,0.0027,1.6398,1.6398,7.1067,2.1119,0.5051
701,2,-135.4720,-2.8747,0.0017,0.0009,4.4608,4.4608,19.3323,15.6283,3.7374
705,1,-136.0970,-2.8838,-0.0024,-0.0004,4.5206,4.5206,19.4644,16.0506,3.7886
706,1,-136.0490,-2.8839,-0.0009,0.0006,3.2796,3.2796,14.9154,8.4477,2.2247
706,2,-136.0490,-2.8839,0.0025,-0.0037,2.5404,2.5404,11.5534,5.0686,1.3348
707,1,-135.9380,-2.8830,0.0014,0.0014,3.7393,3.7393,15.6911,10.9819,2.4621
709,1,-135.1310,-2.8790,0.0030,0.0033,2.8402,2.8402,12.6457,6.3357,1.5991
713,1,-134.8500,-2.8778,0.0002,0.0014,6.7611,6.7611,29.5413,35.9027,8.7269
715,1,-134.5220,-2.8763,0.0023,0.0015,2.3190,2.3190,9.7964,4.2238,0.9597
715,2,-134.5220,-2.8763,-0.0025,-0.0022,2.4322,2.4322,10.2745,4.6462,1.0557
787,1,-136.4850,-2.9052,-0.0006,0.0023,5.0808,5.0808,21.9860,20.2745,4.8338
787,2,-136.4850,-2.9052,-0.0070,-0.0012,1.6398,1.6398,7.0959,2.1119,0.5035
788,1,-135.4000,-2.9007,0.0012,0.0031,2.0742,2.0742,9.2351,3.3791,0.8529
788,2,-135.4000,-2.9007,0.0022,-0.0031,2.0742,2.0742,9.2351,3.3791,0.8529
789,1,-135.2870,-2.9004,-0.0009,0.0026,4.4001,4.4001,19.5803,15.2059,3.8339
798,1,-135.7980,-2.9219,0.0011,-0.0009,2.8402,2.8402,11.8790,6.3358,1.4111
799,1,-135.7190,-2.9209,-0.0015,0.0000,4.3385,4.3385,17.9275,14.7834,3.2140
800,1,-134.5600,-2.9164,0.0023,0.0015,1.6398,1.6398,7.1502,2.1119,0.5112
834,1,-136.7840,-2.9539,0.0007,0.0024,2.8402,2.8402,12.3029,6.3357,1.5136
835,1,-136.0490,-2.9620,-0.0018,0.0020,3.8805,3.8805,16.6009,11.8267,2.7559
836,1,-135.0190,-2.9579,0.0017,0.0017,2.5404,2.5404,11.0264,5.0687,1.2158
837,1,-134.9710,-2.9571,-0.0004,-0.0003,4.2127,4.2127,19.0430,13.9386,3.6264
838,1,-134.8990,-2.9570,-0.0011,0.0022,3.7393,3.7393,15.9500,10.9820,2.5440
839,1,-134.8500,-2.9565,-0.0022,0.0018,4.6381,4.6381,21.0119,16.8954,4.4150
840,1,-134.7390,-2.9553,-0.0021,-0.0028,4.9738,4.9738,21.2571,19.4296,4.5186
841,1,-134.5210,-2.9558,0.0013,0.0059,1.6398,1.6398,7.1982,2.1119,0.5181
841,2,-134.5210,-2.9558,-0.0003,0.0011,5.0808,5.0808,22.3027,20.2745,4.9741
848,1,-136.3280,-2.9634,0.0013,0.0027,4.0831,4.0831,17.8037,13.0938,3.1697
849,1,-136.2180,-2.9623,-0.0014,0.0027,5.8668,5.8668,24.9392,27.0327,6.2196
850,1,-136.1700,-2.9621,0.0025,-0.0011,3.8805,3.8805,16.9464,11.8268,2.8718
851,1,-136.0970,-2.9622,0.0005,0.0005,5.8208,5.8208,25.5377,26.6103,6.5217
853,1,-135.7580,-2.9610,0.0015,-0.0012,5.0276,5.0276,20.7938,19.8520,4.3238
854,1,-135.1300,-2.9571,0.0009,0.0034,3.7393,3.7393,16.1407,10.9821,2.6052
854,2,-135.1300,-2.9571,-0.0082,0.0012,3.1113,3.1113,13.4298,7.6029,1.8036
