BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
287,1,-7.4702,126.7130,0.0032,-0.0049,3.2796,3.2796,14.1563,8.4477,2.0040
292,1,-5.4293,126.6740,0.0031,0.0023,5.1334,5.1334,21.3102,20.6969,4.5412
293,1,-6.9360,126.6680,-0.0004,0.0025,5.0808,5.0808,21.6718,20.2744,4.6967
294,1,-6.8885,126.6670,-0.0007,0.0005,4.9738,4.9738,21.5666,19.4298,4.6512
295,1,-6.6763,126.6680,-0.0021,-0.0027,6.3932,6.3932,27.5131,32.1012,7.5697
296,1,-6.6273,126.6670,-0.0008,0.0047,2.0742,2.0742,9.0769,3.3791,0.8239
297,1,-5.7375,126.6730,0.0015,-0.0020,5.1855,5.1855,22.5417,21.1192,5.0813
298,1,-5.6894,126.6730,-0.0001,0.0042,2.8402,2.8402,12.0972,6.3358,1.4634
299,1,-5.4774,126.6730,-0.0014,0.0035,4.0167,4.0167,16.6206,12.6716,2.7624
340,1,-5.9086,126.6590,-0.0003,0.0010,5.3890,5.3890,23.0997,22.8087,5.3360
367,1,-7.3068,126.5750,0.0043,0.0077,2.7439,2.7439,12.3628,5.9134,1.5284
369,1,-6.1076,126.5800,-0.0007,0.0011,6.2657,6.2657,26.0832,30.8340,6.8033
374,1,-5.2193,126.5780,0.0036,0.0059,3.8805,3.8805,16.6502,11.8268,2.7723
375,1,-5.1650,126.5780,-0.0027,-0.0005,6.8008,6.8008,29.1802,36.3251,8.5148
380,1,-6.4180,126.5730,0.0037,0.0003,1.6398,1.6398,6.5288,2.1119,0.4263
380,2,-6.4180,126.5730,0.0002,-0.0023,2.0742,2.0742,8.2584,3.3791,0.6820
381,1,-6.3641,126.5720,-0.0024,0.0010,5.3388,5.3388,20.5420,22.3863,4.2197
435,1,-7.4697,126.5420,-0.0040,0.0012,5.2882,5.2882,23.7228,21.9641,5.6277
441,1,-7.3061,126.5080,0.0021,0.0014,6.3510,6.3510,27.3451,31.6788,7.4775
442,1,-6.1083,126.5140,0.0011,0.0011,6.9571,6.9571,28.9750,38.0145,8.3955
442,2,-6.1083,126.5140,-0.0011,-0.0064,3.0237,3.0237,12.5929,7.1805,1.5858
468,1,-7.3060,126.4300,0.0005,-0.0004,3.0237,3.0237,13.4840,7.1805,1.8182
469,1,-6.1078,126.4350,0.0047,0.0069,4.1484,4.1484,17.3913,13.5163,3.0246
469,2,-6.1078,126.4350,0.0010,0.0011,4.8089,4.8089,20.1600,18.1625,4.0643
500,1,-6.4797,126.3870,-0.0011,-0.0005,8.1662,8.1662,33.4083,52.3758,11.1611
501,1,-6.4317,126.3870,0.0025,0.0039,5.4879,5.4879,22.2615,23.6535,4.9557
502,1,-6.3501,126.3880,-0.0030,0.0055,5.3389,5.3389,21.5808,22.3865,4.6573
502,2,-6.3501,126.3880,0.0050,0.0023,3.5927,3.5927,14.5223,10.1373,2.1090
504,1,-5.2815,126.3920,-0.0041,0.0056,2.3190,2.3190,9.5477,4.2238,0.9116
504,2,-5.2815,126.3920,-0.0016,-0.0003,4.7526,4.7526,19.5669,17.7402,3.8286
505,1,-5.2331,126.3920,0.0016,0.0037,7.6914,7.6914,31.2278,46.4622,9.7518
505,2,-5.2331,126.3920,-0.0046,-0.0049,2.7439,2.7439,11.1406,5.9134,1.2411
506,1,-5.1496,126.3920,-0.0023,0.0030,3.0237,3.0237,12.8596,7.1805,1.6537
506,2,-5.1496,126.3920,0.0039,-0.0014,4.8645,4.8645,20.6885,18.5849,4.2801
536,1,-7.1058,126.3590,0.0022,-0.0035,2.5404,2.5404,11.4582,5.0686,1.3129
537,1,-6.1073,126.3640,-0.0033,-0.0002,5.7276,5.7276,23.6457,25.7654,5.5912
537,2,-6.1073,126.3640,0.0022,-0.0033,3.8106,3.8106,15.7315,11.4044,2.4748
538,1,-5.9079,126.3640,-0.0028,-0.0009,6.4351,6.4351,28.4847,32.5235,8.1138
547,1,-6.9764,126.3390,0.0008,-0.0052,4.0831,4.0831,18.4065,13.0940,3.3880
548,1,-6.5855,126.3410,0.0029,-0.0015,2.0742,2.0742,8.8605,3.3791,0.7851
549,1,-5.7772,126.3450,-0.0007,-0.0004,6.0916,6.0916,25.4060,29.1446,6.4546
550,1,-5.3864,126.3460,-0.0009,0.0010,4.0831,4.0831,16.7951,13.0940,2.8208
575,1,-6.3053,126.3130,0.0019,0.0051,2.7439,2.7439,11.2004,5.9134,1.2545
575,2,-6.3053,126.3130,-0.0017,-0.0018,4.4608,4.4608,18.2083,15.6283,3.3154
591,1,-7.3056,126.2800,0.0007,-0.0005,4.6381,4.6381,20.3489,16.8954,4.1408
591,2,-7.3056,126.2800,0.0055,0.0002,1.6398,1.6398,7.1944,2.1119,0.5176
592,1,-7.1054,126.2810,-0.0011,-0.0001,6.9957,6.9957,29.8544,38.4371,8.9129
593,1,-6.1077,126.2850,-0.0004,0.0002,6.2226,6.2226,27.4865,30.4117,7.5551
594,1,-5.9082,126.2870,0.0010,0.0048,2.8402,2.8402,11.9183,6.3358,1.4205
594,2,-5.9082,126.2870,-0.0006,-0.0019,5.3388,5.3388,22.4030,22.3864,5.0189
596,1,-5.6708,126.2810,0.0013,0.0017,2.5404,2.5404,10.5021,5.0686,1.1029
596,2,-5.6708,126.2810,-0.0027,-0.0014,5.0276,5.0276,20.7843,19.8522,4.3199
597,1,-5.6230,126.2800,0.0005,-0.0001,6.9571,6.9571,28.4619,38.0145,8.1008
599,1,-5.4934,126.2810,0.0006,0.0004,1.6398,1.6398,7.0535,2.1119,0.4975
601,1,-6.8216,126.2760,-0.0008,-0.0041,3.5170,3.5170,15.8893,9.7149,2.5247
602,1,-6.7400,126.2760,-0.0030,0.0048,3.1966,3.1966,14.0683,8.0253,1.9792
603,1,-6.6916,126.2750,-0.0009,0.0028,1.6398,1.6398,7.3206,2.1119,0.5359
603,2,-6.6916,126.2750,0.0012,-0.0010,4.4608,4.4608,19.9141,15.6283,3.9657
604,1,-6.3444,126.2740,0.0017,-0.0003,5.6805,5.6805,23.6801,25.3431,5.6075
605,1,-6.2656,126.2730,0.0045,-0.0009,3.8805,3.8805,17.1050,11.8268,2.9258
656,1,-6.9752,126.2620,-0.0019,-0.0001,6.0916,6.0916,27.7815,29.1445,7.7181
657,1,-6.5845,126.2630,-0.0038,-0.0004,4.2761,4.2761,18.9480,14.3610,3.5903
658,1,-5.7770,126.2660,-0.0015,0.0018,4.8089,4.8089,20.4421,18.1625,4.1788
658,2,-5.7770,126.2660,0.0088,0.0016,2.9334,2.9334,12.4696,6.7582,1.5549
659,1,-5.3865,126.2680,0.0007,0.0027,5.2882,5.2882,23.5954,21.9639,5.5674
694,1,-6.3055,126.2340,0.0013,0.0009,8.7389,8.7389,37.0941,59.9788,13.7597
701,1,-6.1187,126.2200,0.0015,-0.0004,5.5366,5.5366,23.2550,24.0759,5.4080
702,1,-6.9747,126.2090,-0.0020,-0.0013,5.6329,5.6329,24.5365,24.9207,6.0204
704,1,-6.8175,126.2100,0.0004,-0.0011,6.8794,6.8794,29.9660,37.1699,8.9796
704,2,-6.8175,126.2100,-0.0073,-0.0026,2.5404,2.5404,11.0657,5.0686,1.2245
705,1,-6.7433,126.2100,-0.0002,0.0042,2.5404,2.5404,10.8465,5.0686,1.1765
705,2,-6.7433,126.2100,-0.0039,0.0000,4.5206,4.5206,19.3015,16.0506,3.7255
706,1,-6.6964,126.2100,-0.0013,0.0004,3.9492,3.9492,16.8533,12.2491,2.8403
707,1,-6.5850,126.2110,-0.0019,-0.0023,6.0027,6.0027,25.1293,28.2999,6.3148
708,1,-6.4051,126.2120,-0.0020,0.0027,4.3385,4.3385,17.1499,14.7835,2.9412
709,1,-5.7774,126.2140,-0.0023,0.0000,5.4386,5.4386,23.7144,23.2312,5.6237
710,1,-5.6661,126.2150,0.0019,0.0022,5.0276,5.0276,21.1772,19.8521,4.4847
711,1,-5.6182,126.2150,-0.0035,0.0005,4.2761,4.2761,19.0286,14.3611,3.6209
712,1,-5.5454,126.2150,0.0019,0.0011,4.5207,4.5207,20.0635,16.0507,4.0254
