BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
287,1,5.4448,-131.4980,0.0010,-0.0001,4.4001,4.4001,19.6431,15.2058,3.8585
297,1,7.1762,-131.5390,0.0000,-0.0006,3.7393,3.7393,16.5000,10.9819,2.7225
375,1,7.7480,-131.6330,-0.0049,0.0078,3.5170,3.5170,14.6340,9.7149,2.1415
381,1,6.5500,-131.6380,0.0045,0.0034,2.9334,2.9334,12.5801,6.7581,1.5826
442,1,6.8063,-131.6980,-0.0029,0.0029,2.0742,2.0742,9.3048,3.3791,0.8658
501,1,6.4829,-131.8240,-0.0028,0.0004,3.1113,3.1113,13.6575,7.6029,1.8653
503,1,6.6122,-131.8230,-0.0046,0.0023,2.7439,2.7439,12.1588,5.9134,1.4784
506,1,7.7628,-131.8190,-0.0013,0.0014,5.2372,5.2372,23.0609,21.5417,5.3181
535,1,5.6092,-131.8530,-0.0006,0.0043,2.5404,2.5404,11.0488,5.0686,1.2208
549,1,7.1368,-131.8670,-0.0008,-0.0013,4.0167,4.0167,17.5142,12.6715,3.0675
550,1,7.5270,-131.8640,-0.0028,-0.0034,4.0831,4.0831,18.0452,13.0939,3.2563
575,1,6.6097,-131.8980,-0.0015,0.0009,2.5404,2.5404,11.4332,5.0686,1.3072
592,1,5.8092,-131.9290,-0.0014,-0.0016,2.9334,2.9334,13.6004,6.7582,1.8497
594,1,7.0076,-131.9240,-0.0010,0.0008,4.5797,4.5797,19.5827,16.4731,3.8348
596,1,7.2432,-131.9300,0.0022,-0.0006,1.6398,1.6398,7.2701,2.1119,0.5285
596,2,7.2432,-131.9300,-0.0023,-0.0025,1.6398,1.6398,7.2701,2.1119,0.5285
597,1,7.2912,-131.9310,-0.0011,-0.0017,3.3606,3.3606,15.0674,8.8701,2.2703
600,1,6.0451,-131.9360,0.0012,-0.0006,3.1113,3.1113,14.1108,7.6029,1.9911
605,1,6.6482,-131.9370,0.0048,0.0045,2.0742,2.0742,9.1815,3.3791,0.8430
658,1,7.1364,-131.9440,0.0014,0.0026,2.0742,2.0742,9.4916,3.3791,0.9009
658,2,7.1364,-131.9440,-0.0014,-0.0008,3.5926,3.5926,16.4399,10.1372,2.7027
703,1,6.0502,-132.0010,-0.0004,0.0028,3.4397,3.4397,15.2903,9.2924,2.3379
705,1,6.1709,-132.0010,-0.0010,-0.0004,5.9577,5.9577,25.4748,27.8773,6.4897
707,1,6.3293,-132.0000,0.0003,-0.0021,5.0276,5.0276,22.5169,19.8521,5.0701
708,1,6.5096,-131.9990,-0.0034,-0.0013,3.8805,3.8805,16.6255,11.8268,2.7641
710,1,7.2475,-131.9950,0.0002,-0.0008,3.0237,3.0237,13.2727,7.1805,1.7616
714,1,7.5280,-131.9940,0.0025,0.0028,3.1966,3.1966,13.7497,8.0253,1.8905
714,2,7.5280,-131.9940,0.0001,0.0006,2.0742,2.0742,8.9220,3.3791,0.7960
788,1,6.8687,-132.0180,-0.0010,-0.0004,5.4386,5.4386,23.7752,23.2311,5.6526
789,1,6.9798,-132.0170,0.0028,-0.0010,3.2796,3.2796,13.8809,8.4477,1.9268
837,1,7.2965,-132.0730,-0.0023,0.0001,2.7439,2.7439,11.8559,5.9134,1.4056
840,1,7.5282,-132.0730,0.0002,-0.0001,2.9334,2.9334,12.5863,6.7581,1.5841
848,1,5.9393,-132.0790,0.0001,0.0027,4.8089,4.8089,21.2416,18.1625,4.5121
850,1,6.0983,-132.0790,0.0017,-0.0018,2.7439,2.7439,11.9038,5.9134,1.4170
852,1,6.3296,-132.0780,0.0006,0.0015,4.8089,4.8089,21.2976,18.1626,4.5359
854,1,7.1368,-132.0740,0.0019,0.0015,3.2796,3.2796,15.0585,8.4477,2.2676
926,1,6.6096,-132.0980,-0.0006,0.0012,4.1484,4.1484,18.3147,13.5162,3.3543
935,1,5.4460,-132.1100,-0.0045,0.0025,4.2128,4.2128,18.2666,13.9386,3.3367
940,1,6.6498,-132.1380,0.0011,0.0021,6.3085,6.3085,25.7273,31.2564,6.6189
981,1,7.6465,-132.1720,-0.0008,0.0014,5.3890,5.3890,23.5098,22.8087,5.5271
1000,1,5.9102,-132.2010,0.0033,0.0001,2.3190,2.3190,10.6000,4.2239,1.1236
1006,1,7.5464,-132.1950,-0.0037,0.0015,2.9334,2.9334,12.8234,6.7581,1.6444
1006,2,7.5464,-132.1950,0.0034,-0.0020,2.9334,2.9334,12.8234,6.7581,1.6444
1007,1,7.7469,-132.1930,-0.0010,0.0000,5.0276,5.0276,21.8773,19.8521,4.7862
1044,1,6.0707,-132.2400,0.0021,-0.0007,2.8402,2.8402,12.5656,6.3358,1.5789
1045,1,6.1486,-132.2400,-0.0006,0.0000,6.9571,6.9571,31.8896,38.0146,10.1695
1046,1,6.2710,-132.2400,0.0018,-0.0013,2.5404,2.5404,10.7676,5.0686,1.1594
1047,1,6.3492,-132.2390,-0.0007,-0.0016,4.9195,4.9195,20.1166,19.0074,4.0468
1051,1,7.1840,-132.2350,0.0018,-0.0008,4.0831,4.0831,18.0833,13.0940,3.2701
1055,1,7.5843,-132.2340,0.0011,0.0018,3.9492,3.9492,17.5926,12.2492,3.0950
1144,1,7.1451,-132.2740,-0.0001,0.0022,6.3085,6.3085,28.8027,31.2564,8.2960
1145,1,7.3457,-132.2740,-0.0013,0.0019,4.7526,4.7526,21.5189,17.7401,4.6306
1147,1,7.7473,-132.2710,-0.0067,-0.0002,2.0742,2.0742,9.0030,3.3791,0.8105
1147,2,7.7473,-132.2710,0.0047,-0.0026,3.8106,3.8106,16.5395,11.4043,2.7356
1157,1,6.1101,-132.2790,0.0002,0.0032,2.0742,2.0742,9.4491,3.3791,0.8929
1197,1,6.2101,-132.3000,-0.0004,-0.0029,5.4879,5.4879,24.5917,23.6535,6.0475
1202,1,7.6472,-132.2940,-0.0054,0.0030,2.0742,2.0742,9.2798,3.3791,0.8611
