Centre_X,Centre_Y,Diameter_Max
-6.3228,125.2755,22.9262
6.6025,12.3091,23.0024
-135.6775,-3.8170,23.0163
-6.3341,-3.8281,22.8706
135.9460,-3.8427,23.2502
6.5888,-132.9350,22.6819
