Centre_X,Centre_Y,Roundness_Min
-6.3228,125.2755,64.7666
6.6025,12.3091,87.6978
-135.6775,-3.8170,64.8062
-6.3341,-3.8281,86.9904
135.9460,-3.8427,88.8451
6.5888,-132.9350,85.2549
