Centre_X,Centre_Y,Diameter_Stdev
-6.3228,125.2755,0.8660
6.6025,12.3091,0.7910
-135.6775,-3.8170,0.7700
-6.3341,-3.8281,0.7900
135.9460,-3.8427,0.7850
6.5888,-132.9350,0.7890
