BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
1,1,0,82.7286,5375.2800,96.6173,0.0000,0.0000,0,-15.8569,6.6769,0.0000
2,1,0,82.6145,5360.4600,97.5768,0.0000,0.0000,0,-15.5558,6.6783,0.0000
8,1,0,82.8061,5385.3600,96.2990,0.0000,0.0000,0,-17.2087,6.6710,0.0000
9,1,0,82.8016,5384.7700,98.3672,0.0000,0.0000,0,-17.0587,6.6721,0.0000
10,1,0,82.1885,5305.3200,98.8705,0.0000,0.0000,0,-16.9086,6.6719,0.0000
11,1,0,82.6373,5363.4300,98.5892,0.0000,0.0000,0,-16.7583,6.6730,0.0000
12,1,0,83.0065,5411.4500,98.2232,0.0000,0.0000,0,-16.6078,6.6731,0.0000
13,1,0,82.1977,5306.5100,97.6547,0.0000,0.0000,0,-16.4579,6.6740,0.0000
14,1,0,82.5322,5349.7900,98.0379,0.0000,0.0000,0,-16.3074,6.6742,0.0000
15,1,0,82.4727,5342.0800,98.6639,0.0000,0.0000,0,-16.1569,6.6750,0.0000
16,1,0,82.7149,5373.5000,98.7076,0.0000,0.0000,0,-16.0071,6.6754,0.0000
17,1,0,82.4590,5340.3000,98.3034,0.0000,0.0000,0,-15.7063,6.6776,0.0000
18,1,0,82.3811,5330.2200,97.7608,0.0000,0.0000,0,-15.4050,6.6782,0.0000
19,1,0,82.7788,5381.8100,98.5126,0.0000,0.0000,0,-15.2547,6.6788,0.0000
20,1,0,82.3490,5326.0700,98.5661,0.0000,0.0000,0,-15.1048,6.6799,0.0000
21,1,0,82.6510,5365.2000,97.5324,0.0000,0.0000,0,-14.9539,6.6806,0.0000
22,1,0,83.0201,5413.2300,97.6757,0.0000,0.0000,0,-14.8033,6.6812,0.0000
23,1,0,83.4961,5475.4800,97.8463,0.0000,0.0000,0,-14.6524,6.6810,0.0000
31,1,0,82.6236,5361.6500,98.1880,0.0000,0.0000,0,-17.0578,6.5214,0.0000
32,1,0,82.3445,5325.4800,98.9381,0.0000,0.0000,0,-16.3067,6.5244,0.0000
33,1,0,81.9078,5269.1500,98.5008,0.0000,0.0000,0,-15.8562,6.5261,0.0000
34,1,0,82.4910,5344.4500,98.0944,0.0000,0.0000,0,-15.5555,6.5275,0.0000
35,1,0,82.0414,5286.3500,98.2081,0.0000,0.0000,0,-15.4050,6.5280,0.0000
36,1,0,82.1058,5294.6500,97.0060,0.0000,0.0000,0,-15.2548,6.5289,0.0000
37,1,0,82.3307,5323.7000,98.3669,0.0000,0.0000,0,-14.8029,6.5302,0.0000
