Centre_X,Centre_Y,Diameter_Max
-6.3266,125.2180,23.5090
6.6023,12.2520,23.5901
-135.6750,-3.8802,23.3459
-6.3336,-3.8862,23.6170
135.9460,-3.8953,23.1129
6.5946,-132.9925,23.1060
