Centre_X,Centre_Y,Diameter_Avg
-6.3266,125.2180,21.3710
6.6023,12.2520,21.3680
-135.6750,-3.8802,21.3870
-6.3336,-3.8862,21.3990
135.9460,-3.8953,21.0780
6.5946,-132.9925,21.1200
