Centre_X,Centre_Y,Diameter_Min
-6.3266,125.2180,20.1550
6.6023,12.2520,20.2967
-135.6750,-3.8802,20.2260
-6.3336,-3.8862,20.2417
135.9460,-3.8953,19.9566
6.5946,-132.9925,19.8366
