Centre_X,Centre_Y,Diameter_Min
-6.3197,125.2715,17.9759
6.6033,12.3056,18.0643
-135.6755,-3.8193,18.1083
-6.3329,-3.8319,18.3788
135.9470,-3.8482,17.8158
6.5878,-132.9385,18.2745
