Centre_X,Centre_Y,Roundness_Min
-6.3197,125.2715,85.0137
6.6033,12.3056,87.6223
-135.6755,-3.8193,86.8496
-6.3329,-3.8319,88.0892
135.9470,-3.8482,85.7284
6.5878,-132.9385,87.3484
