Centre_X,Centre_Y,Diameter_Min
-2.2358,141.8445,67.8285
144.0055,5.4453,64.8047
-15.9860,5.4924,68.5427
-143.9785,-2.2645,68.4800
11.4374,-10.0999,68.4382
2.2590,-138.6650,68.7722
