Centre_X,Centre_Y,Diameter_Max
-2.2358,141.8445,76.6892
144.0055,5.4453,96.8158
-15.9860,5.4924,75.4464
-143.9785,-2.2645,77.2475
11.4374,-10.0999,75.5792
2.2590,-138.6650,75.5981
