Centre_X,Centre_Y,Roundness_Min
-2.2358,141.8445,96.6293
144.0055,5.4453,83.7934
-15.9860,5.4924,96.4550
-143.9785,-2.2645,96.9683
11.4374,-10.0999,97.1763
2.2590,-138.6650,95.7614
