Centre_X,Centre_Y,Diameter_Avg
-2.2091,141.5450,70.9870
144.0280,5.1406,72.9740
-15.9632,5.1932,70.7310
-143.9565,-2.5594,71.7870
11.4590,-10.4000,70.6130
2.2765,-138.9650,70.9030
