Centre_X,Centre_Y,Diameter_Stdev
-2.2091,141.5450,0.8920
144.0280,5.1406,5.2600
-15.9632,5.1932,0.6520
-143.9565,-2.5594,0.7420
11.4590,-10.4000,0.6310
2.2765,-138.9650,0.6380
