Centre_X,Centre_Y,Diameter_Max
-2.2091,141.5450,73.6362
144.0280,5.1406,93.8715
-15.9632,5.1932,72.5187
-143.9565,-2.5594,73.8456
11.4590,-10.4000,72.2306
2.2765,-138.9650,72.8647
