Centre_X,Centre_Y,Roundness_Min
-2.2091,141.5450,96.6545
144.0280,5.1406,90.0937
-15.9632,5.1932,96.4717
-143.9565,-2.5594,96.8133
11.4590,-10.4000,96.9501
2.2765,-138.9650,96.5286
