Centre_X,Centre_Y,Diameter_Min
-6.3274,125.2450,25.2522
6.6024,12.2792,25.4468
-135.6765,-3.8541,25.2396
-6.3334,-3.8584,25.2963
135.9460,-3.8652,25.1574
6.5948,-132.9655,25.4093
