Centre_X,Centre_Y,Diameter_Stdev
-6.3220,125.2715,0.1480
6.6011,12.3048,0.4290
-135.6780,-3.8197,0.1190
-6.3356,-3.8328,0.1320
135.9445,-3.8491,0.1350
6.5858,-132.9395,0.1520
