Centre_X,Centre_Y,Diameter_Avg
-6.3220,125.2715,25.2530
6.6011,12.3048,25.5440
-135.6780,-3.8197,25.4580
-6.3356,-3.8328,25.5830
135.9445,-3.8491,25.3370
6.5858,-132.9395,25.4780
