Centre_X,Centre_Y,Diameter_Max
-6.3220,125.2715,25.6524
6.6011,12.3048,25.9731
-135.6780,-3.8197,25.8564
-6.3356,-3.8328,25.9854
135.9445,-3.8491,25.7886
6.5858,-132.9395,25.9915
