Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
G9,60,1449,-6.1760,126.6420,23.6826,92.7010,440.5040,4.9000,3.3500,Pass
G9,60,1450,-6.0985,126.6420,22.8355,97.0208,409.5540,3.7800,3.7800,Pass
G9,60,1520,-6.3943,126.6350,23.3710,86.8544,428.9880,4.3600,4.3600,Pass
G9,60,1524,-6.5001,126.6330,22.0702,90.9759,382.5620,0.0000,0.0000,Pass
G9,60,1525,-6.2907,126.6330,22.4306,95.8670,395.1580,12.6600,12.6600,Fail
G9,60,1534,-5.3184,126.6270,23.9137,97.6006,449.1420,5.8500,5.8500,Pass
G9,60,1544,-7.3727,126.5980,22.5223,93.6575,398.3970,0.0000,0.0000,Pass
G9,60,1545,-7.1727,126.5980,23.0750,93.4442,418.1910,0.0000,0.0000,Pass
G9,60,1546,-6.9726,126.5990,23.3514,97.6288,428.2680,4.7900,4.7900,Pass
G9,60,1547,-6.7728,126.6000,22.7349,85.7996,405.9550,7.2700,7.2700,Pass
G9,60,1548,-6.1376,126.6020,23.1939,93.7577,422.5100,2.4700,2.0400,Pass
G9,60,1549,-5.9372,126.6030,23.0850,91.4554,418.5510,4.9000,4.9000,Pass
G9,60,1550,-5.7368,126.6040,23.3023,94.0779,426.4690,9.7000,9.7000,Fail
G9,60,1551,-5.5354,126.6060,22.9256,92.4107,412.7930,1.0500,1.0500,Pass
G9,60,1583,-5.7368,126.6040,23.3023,94.0779,426.4690,0.0000,0.0000,Pass
G9,60,1588,-7.2730,126.5750,23.2629,87.9207,425.0290,4.3200,4.3200,Pass
G9,60,1589,-6.0370,126.5810,23.1444,97.2044,420.7100,13.9400,13.9400,Fail
G9,60,1590,-5.4354,126.5830,23.9520,87.7865,450.5810,3.2700,3.2700,Pass
G9,60,1599,-6.6726,126.5780,23.3023,88.2999,426.4690,5.7400,5.7400,Pass
G9,60,1625,-5.4354,126.5830,23.9520,87.7865,450.5810,0.0000,0.0000,Pass
G9,60,1628,-6.4999,126.5600,23.1939,92.7497,422.5100,4.0000,4.0000,Pass
G9,60,1629,-6.2896,126.5610,21.7144,92.9043,370.3260,0.0000,0.0000,Pass
G9,60,1630,-5.3189,126.5550,22.8355,95.7513,409.5540,0.0000,0.0000,Pass
G9,60,1637,-5.9978,126.5420,22.4918,91.9931,397.3180,2.4500,2.4500,Pass
G9,60,1638,-5.8754,126.5420,22.8856,93.1864,411.3530,6.1200,6.1200,Pass
G9,60,1639,-5.7982,126.5430,22.0806,92.5109,382.9220,1.8800,1.8800,Pass
G9,60,1640,-5.6758,126.5430,22.3385,91.7313,391.9190,0.4600,0.4600,Pass
G9,60,1641,-5.5977,126.5430,22.6238,87.6404,401.9960,2.6000,2.6000,Pass
G9,60,1642,-5.4750,126.5440,23.2826,93.3243,425.7490,4.6500,4.6500,Pass
G9,60,1643,-5.3969,126.5440,22.1013,75.3829,383.6420,0.0000,0.0000,Pass
G9,60,1646,-7.3117,126.5370,22.4612,88.6324,396.2380,6.5400,6.5400,Pass
G9,60,1647,-7.2333,126.5380,22.9156,93.1728,412.4330,1.4000,1.4000,Pass
G9,60,1648,-7.1119,126.5370,23.0750,86.9077,418.1910,1.0300,1.0300,Pass
G9,60,1649,-7.0338,126.5370,23.9041,93.2618,448.7820,2.9700,2.3300,Pass
G9,60,1650,-6.9114,126.5370,22.7752,90.8904,407.3940,0.0000,0.0000,Pass
G9,60,1651,-6.8340,126.5380,23.3612,92.4170,428.6280,6.3800,4.7000,Pass
G9,60,1652,-6.7107,126.5380,22.5325,90.5234,398.7570,9.8400,9.8400,Fail
G9,60,1653,-6.6329,126.5390,23.4102,92.1803,430.4270,2.9300,2.9300,Pass
G9,60,1654,-6.0760,126.5410,23.2334,90.2607,423.9490,3.2300,3.2300,Pass
G9,60,1720,-5.7982,126.5430,22.0806,92.5109,382.9220,0.0000,0.0000,Pass
G9,60,1724,-5.3579,126.5150,23.0750,96.8857,418.1910,0.0000,0.0000,Pass
G9,60,1725,-5.2792,126.5150,23.2235,93.0864,423.5890,0.0000,0.0000,Pass
G9,60,1734,-6.3951,126.5020,24.4162,91.9996,468.2160,6.5300,6.5300,Pass
G9,60,1735,-5.8363,126.5040,21.7565,85.9440,371.7650,0.9700,0.9700,Pass
G9,60,1736,-7.2723,126.4980,22.9556,95.2374,413.8720,3.4800,3.4800,Pass
G9,60,1737,-7.0722,126.4990,22.0806,88.0359,382.9220,3.2000,3.2000,Pass
G9,60,1738,-6.8725,126.4990,22.2974,93.1600,390.4800,0.0000,0.0000,Pass
G9,60,1739,-6.0369,126.5020,22.3282,87.7752,391.5590,5.0600,5.0600,Pass
G9,60,1740,-5.6362,126.5040,22.5528,88.9990,399.4770,2.7000,2.7000,Pass
G9,60,1785,-6.5005,126.4820,23.1345,91.9348,420.3500,0.6800,0.6800,Pass
G9,60,1786,-6.2898,126.4830,23.5857,92.7431,436.9050,9.5600,9.5600,Fail
G9,60,1787,-5.7358,126.4820,22.6441,90.2388,402.7160,0.0000,0.0000,Pass
G9,60,1788,-7.3719,126.4750,24.3598,92.8517,466.0560,0.0000,0.0000,Pass
G9,60,1789,-7.1727,126.4760,23.4591,93.2544,432.2270,0.0000,0.0000,Pass
G9,60,1790,-6.9720,126.4760,22.0078,93.1065,380.4030,0.9500,0.9500,Pass
G9,60,1791,-6.7724,126.4770,22.3179,93.0569,391.1990,0.0000,0.0000,Pass
G9,60,1792,-6.1371,126.4800,22.6643,95.1425,403.4360,3.1200,3.1200,Pass
G9,60,1793,-5.9369,126.4810,22.1013,91.9824,383.6420,10.5100,10.5100,Fail
G9,60,1794,-5.5356,126.4820,23.5663,86.6374,436.1860,3.3000,3.3000,Pass
G9,60,1825,-5.3185,126.4760,23.2531,97.4817,424.6690,5.0800,5.0800,Pass
G9,60,1838,-7.4109,126.4360,22.8255,95.1851,409.1940,1.2300,1.2300,Pass
G9,60,1839,-7.3336,126.4370,23.6342,92.8526,438.7050,0.0000,0.0000,Pass
G9,60,1840,-7.2109,126.4360,22.3795,92.0534,393.3590,0.0000,0.0000,Pass
G9,60,1841,-7.1337,126.4370,22.1738,91.5849,386.1610,4.5700,4.5700,Pass
G9,60,1842,-7.0117,126.4380,22.5833,98.7255,400.5570,0.0000,0.0000,Pass
G9,60,1843,-6.9329,126.4380,22.8556,86.9350,410.2740,8.6800,8.6800,Fail
G9,60,1844,-6.8113,126.4380,22.7953,90.4158,408.1140,3.6200,3.6200,Pass
G9,60,1845,-6.7331,126.4380,22.5223,99.4846,398.3970,0.0000,0.0000,Pass
G9,60,1846,-6.1755,126.4410,23.5176,91.0170,434.3860,6.8800,6.8800,Pass
G9,60,1847,-6.0984,126.4410,22.7047,97.9621,404.8750,2.4900,2.4900,Pass
G9,60,1848,-5.9756,126.4410,21.9870,90.4638,379.6830,5.6900,5.6900,Pass
G9,60,1849,-5.8976,126.4420,23.6826,97.7450,440.5040,5.6400,2.6100,Pass
G9,60,1850,-5.7748,126.4420,22.7652,93.0826,407.0350,9.0200,9.0200,Fail
G9,60,1851,-5.6973,126.4430,23.1246,93.8886,419.9910,0.0000,0.0000,Pass
G9,60,1852,-5.5745,126.4440,23.2925,95.5612,426.1090,0.8400,0.8400,Pass
G9,60,1853,-5.4967,126.4440,23.3514,90.7578,428.2680,2.8600,2.8600,Pass
G9,60,1918,-6.3951,126.4240,24.4537,88.5867,469.6550,2.1500,1.2300,Pass
G9,60,1922,-5.3187,126.4250,23.5663,90.4999,436.1860,0.0000,0.0000,Pass
G9,60,1930,-5.3187,126.4250,23.5663,90.4999,436.1860,0.0000,0.0000,Pass
G9,60,1933,-7.3724,126.3970,23.1939,82.5211,422.5100,0.0000,0.0000,Pass
G9,60,1934,-6.9715,126.3980,21.8301,94.6247,374.2850,5.2900,5.2900,Pass
G9,60,1935,-6.7720,126.4000,22.3795,88.6560,393.3590,1.9200,1.9200,Pass
G9,60,1936,-6.1369,126.4010,23.3318,90.5512,427.5480,11.7800,11.7800,Fail
G9,60,1937,-5.9365,126.4020,22.8455,90.5119,409.9140,2.1900,2.1900,Pass
G9,60,1938,-5.7363,126.4030,22.5325,97.1512,398.7570,3.2500,3.2500,Pass
G9,60,1939,-5.5360,126.4040,23.6051,94.6063,437.6250,3.9500,2.3800,Pass
G9,60,1946,-7.1720,126.3980,22.4816,90.6783,396.9580,4.5300,4.5300,Pass
G9,60,1971,-5.5360,126.4040,23.6051,94.6063,437.6250,0.0000,0.0000,Pass
G9,60,1973,-5.3579,126.3870,23.2629,94.5832,425.0290,0.0000,0.0000,Pass
G9,60,1974,-5.2792,126.3860,22.8455,86.1465,409.9140,2.7200,2.7200,Pass
G9,60,1979,-7.2724,126.3760,22.4408,87.9327,395.5180,1.2700,1.2700,Pass
G9,60,1980,-6.8721,126.3780,21.4703,93.1030,362.0480,0.0000,0.0000,Pass
G9,60,1981,-6.0371,126.3800,23.3514,95.2936,428.2680,4.3700,1.9300,Pass
G9,60,1982,-5.6357,126.3820,22.7148,93.6057,405.2350,1.0700,1.0700,Pass
