Recipe,Lot,Wafer,MAX Area Void,MAX Diameter Void,Total NG,DieId,BumpId,Area Percent,Diameter Percent
G9,d26,126173086.17,28.45,53.34,890.00,228,3676,8.94,29.90
G9,d26,126173086.17,28.45,53.34,890.00,228,3680,9.16,30.26
G9,d26,126173086.17,28.45,53.34,890.00,228,3681,9.05,30.08
G9,d26,126173086.17,28.45,53.34,890.00,228,3684,11.36,33.71
G9,d26,126173086.17,28.45,53.34,890.00,228,3686,10.73,32.76
G9,d26,126173086.17,28.45,53.34,890.00,228,3687,9.21,30.36
G9,d26,126173086.17,28.45,53.34,890.00,228,3765,8.03,28.34
G9,d26,126173086.17,28.45,53.34,890.00,228,3786,13.89,37.26
G9,d26,126173086.17,28.45,53.34,890.00,228,3854,9.27,30.44
G9,d26,126173086.17,28.45,53.34,890.00,228,3855,12.19,34.91
G9,d26,126173086.17,28.45,53.34,890.00,228,3871,10.33,32.14
G9,d26,126173086.17,28.45,53.34,890.00,228,3873,9.26,30.43
G9,d26,126173086.17,28.45,53.34,890.00,228,3960,9.05,30.08
G9,d26,126173086.17,28.45,53.34,890.00,228,3964,10.07,31.74
G9,d26,126173086.17,28.45,53.34,890.00,228,4045,8.65,29.42
G9,d26,126173086.17,28.45,53.34,890.00,228,4054,8.24,28.71
G9,d26,126173086.17,28.45,53.34,890.00,228,4121,10.01,31.64
G9,d26,126173086.17,28.45,53.34,890.00,228,4122,13.31,36.48
G9,d26,126173086.17,28.45,53.34,890.00,228,4151,8.72,29.53
G9,d26,126173086.17,28.45,53.34,890.00,228,4153,8.22,28.68
G9,d26,126173086.17,28.45,53.34,890.00,228,4156,11.95,34.56
G9,d26,126173086.17,28.45,53.34,890.00,228,4158,11.78,34.32
G9,d26,126173086.17,28.45,53.34,890.00,228,4241,15.61,39.50
G9,d26,126173086.17,28.45,53.34,890.00,228,4244,14.44,38.01
G9,d26,126173086.17,28.45,53.34,890.00,228,4397,11.72,34.23
G9,d26,126173086.17,28.45,53.34,890.00,228,4414,9.41,30.68
G9,d26,126173086.17,28.45,53.34,890.00,228,4415,10.87,32.97
G9,d26,126173086.17,28.45,53.34,890.00,228,4418,13.60,36.88
G9,d26,126173086.17,28.45,53.34,890.00,228,4459,11.49,33.90
G9,d26,126173086.17,28.45,53.34,890.00,228,4521,8.42,29.02
G9,d26,126173086.17,28.45,53.34,890.00,228,4526,8.22,28.68
G9,d26,126173086.17,28.45,53.34,890.00,228,4529,13.14,36.25
G9,d26,126173086.17,28.45,53.34,890.00,228,4531,12.24,34.99
G9,d26,126173086.17,28.45,53.34,890.00,228,4532,10.73,32.76
G9,d26,126173086.17,28.45,53.34,890.00,228,4535,9.37,30.61
G9,d26,126173086.17,28.45,53.34,890.00,228,4597,10.65,32.63
G9,d26,126173086.17,28.45,53.34,890.00,228,4623,8.97,29.95
G9,d26,126173086.17,28.45,53.34,890.00,228,4697,9.23,30.39
G9,d26,126173086.17,28.45,53.34,890.00,228,4788,8.25,28.73
G9,d26,126173086.17,28.45,53.34,890.00,228,4840,8.06,28.40
G9,d26,126173086.17,28.45,53.34,890.00,228,4897,8.98,29.96
G9,d26,126173086.17,28.45,53.34,890.00,228,4899,13.63,36.92
G9,d26,126173086.17,28.45,53.34,890.00,228,4900,9.65,31.06
G9,d26,126173086.17,28.45,53.34,890.00,228,4903,8.93,29.88
G9,d26,126173086.17,28.45,53.34,890.00,228,5072,11.14,33.38
G9,d26,126173086.17,28.45,53.34,890.00,228,5079,9.32,30.54
G9,d26,126173086.17,28.45,53.34,890.00,228,5149,8.72,29.53
G9,d26,126173086.17,28.45,53.34,890.00,228,5161,8.24,28.71
G9,d26,126173086.17,28.45,53.34,890.00,228,5167,9.24,30.39
G9,d26,126173086.17,28.45,53.34,890.00,228,5198,11.51,33.93
G9,d26,126173086.17,28.45,53.34,890.00,228,5267,10.04,31.69
G9,d26,126173086.17,28.45,53.34,890.00,228,5334,9.29,30.48
G9,d26,126173086.17,28.45,53.34,890.00,228,5356,8.63,29.38
G9,d26,126173086.17,28.45,53.34,890.00,228,5357,12.42,35.24
G9,d26,126173086.17,28.45,53.34,890.00,228,5435,8.63,29.38
G9,d26,126173086.17,28.45,53.34,890.00,228,5499,8.05,28.37
G9,d26,126173086.17,28.45,53.34,890.00,228,5514,10.54,32.47
G9,d26,126173086.17,28.45,53.34,890.00,228,5622,9.69,31.13
G9,d26,126173086.17,28.45,53.34,890.00,228,5624,8.71,29.51
G9,d26,126173086.17,28.45,53.34,890.00,228,5636,11.41,33.78
G9,d26,126173086.17,28.45,53.34,890.00,228,5696,9.74,31.20
G9,d26,126173086.17,28.45,53.34,890.00,228,5697,9.17,30.28
G9,d26,126173086.17,28.45,53.34,890.00,228,5719,8.00,28.29
G9,d26,126173086.17,28.45,53.34,890.00,228,5720,8.21,28.65
G9,d26,126173086.17,28.45,53.34,890.00,228,5796,12.61,35.51
G9,d26,126173086.17,28.45,53.34,890.00,228,5866,9.90,31.47
G9,d26,126173086.17,28.45,53.34,890.00,228,5890,8.19,28.62
G9,d26,126173086.17,28.45,53.34,890.00,228,5893,11.69,34.19
G9,d26,126173086.17,28.45,53.34,890.00,228,6004,8.15,28.56
G9,d26,126173086.17,28.45,53.34,890.00,228,6065,8.98,29.97
G9,d26,126173086.17,28.45,53.34,890.00,228,6159,8.50,29.15
G9,d26,126173086.17,28.45,53.34,890.00,228,6358,10.32,32.13
G9,d26,126173086.17,28.45,53.34,890.00,228,6364,8.94,29.90
G9,d26,126173086.17,28.45,53.34,890.00,228,6428,9.83,31.35
G9,d26,126173086.17,28.45,53.34,890.00,228,6614,8.24,28.71
G9,d26,126173086.17,28.45,53.34,890.00,228,6672,13.45,36.68
G9,d26,126173086.17,28.45,53.34,890.00,228,6787,9.49,30.81
G9,d26,126173086.17,28.45,53.34,890.00,228,6859,12.22,34.96
G9,d26,126173086.17,28.45,53.34,890.00,228,6860,8.02,28.32
G9,d26,126173086.17,28.45,53.34,890.00,228,6862,8.04,28.36
G9,d26,126173086.17,28.45,53.34,890.00,228,7049,12.20,34.92
G9,d26,126173086.17,28.45,53.34,890.00,242,1548,9.97,31.58
G9,d26,126173086.17,28.45,53.34,890.00,242,1653,9.18,30.30
G9,d26,126173086.17,28.45,53.34,890.00,242,2119,8.66,29.42
G9,d26,126173086.17,28.45,53.34,890.00,242,2202,8.05,28.37
G9,d26,126173086.17,28.45,53.34,890.00,242,2211,9.89,31.45
G9,d26,126173086.17,28.45,53.34,890.00,242,2212,8.86,29.77
G9,d26,126173086.17,28.45,53.34,890.00,242,2213,10.10,31.78
G9,d26,126173086.17,28.45,53.34,890.00,242,2216,10.03,31.66
G9,d26,126173086.17,28.45,53.34,890.00,242,2307,10.02,31.65
G9,d26,126173086.17,28.45,53.34,890.00,242,2413,8.31,28.82
G9,d26,126173086.17,28.45,53.34,890.00,242,2414,8.86,29.77
G9,d26,126173086.17,28.45,53.34,890.00,242,2416,9.48,30.79
G9,d26,126173086.17,28.45,53.34,890.00,242,2499,8.14,28.53
G9,d26,126173086.17,28.45,53.34,890.00,242,2588,9.33,30.54
G9,d26,126173086.17,28.45,53.34,890.00,242,2593,12.08,34.75
G9,d26,126173086.17,28.45,53.34,890.00,242,2688,8.22,28.67
G9,d26,126173086.17,28.45,53.34,890.00,242,2689,8.47,29.10
G9,d26,126173086.17,28.45,53.34,890.00,242,2693,9.79,31.29
G9,d26,126173086.17,28.45,53.34,890.00,242,2759,15.11,38.87
G9,d26,126173086.17,28.45,53.34,890.00,242,2777,8.50,29.16
G9,d26,126173086.17,28.45,53.34,890.00,242,2778,9.45,30.74
G9,d26,126173086.17,28.45,53.34,890.00,242,2779,8.89,29.82
G9,d26,126173086.17,28.45,53.34,890.00,242,2920,8.56,29.26
G9,d26,126173086.17,28.45,53.34,890.00,242,2947,11.86,34.43
G9,d26,126173086.17,28.45,53.34,890.00,242,3051,10.17,31.90
G9,d26,126173086.17,28.45,53.34,890.00,242,3138,8.54,29.23
G9,d26,126173086.17,28.45,53.34,890.00,242,3141,10.01,31.64
G9,d26,126173086.17,28.45,53.34,890.00,242,3223,10.55,32.47
G9,d26,126173086.17,28.45,53.34,890.00,242,3224,8.14,28.52
G9,d26,126173086.17,28.45,53.34,890.00,242,3308,11.36,33.71
G9,d26,126173086.17,28.45,53.34,890.00,242,3310,10.54,32.46
G9,d26,126173086.17,28.45,53.34,890.00,242,3312,8.37,28.93
G9,d26,126173086.17,28.45,53.34,890.00,242,3313,9.54,30.89
G9,d26,126173086.17,28.45,53.34,890.00,242,3314,8.32,28.84
G9,d26,126173086.17,28.45,53.34,890.00,242,3316,8.53,29.21
G9,d26,126173086.17,28.45,53.34,890.00,242,3390,8.23,28.69
G9,d26,126173086.17,28.45,53.34,890.00,242,3406,12.44,35.26
G9,d26,126173086.17,28.45,53.34,890.00,242,3408,8.24,28.70
G9,d26,126173086.17,28.45,53.34,890.00,242,3421,11.53,33.95
G9,d26,126173086.17,28.45,53.34,890.00,242,3506,9.24,30.40
G9,d26,126173086.17,28.45,53.34,890.00,242,3510,9.06,30.10
G9,d26,126173086.17,28.45,53.34,890.00,242,3587,8.86,29.77
G9,d26,126173086.17,28.45,53.34,890.00,242,3591,11.03,33.21
G9,d26,126173086.17,28.45,53.34,890.00,242,3592,11.25,33.54
G9,d26,126173086.17,28.45,53.34,890.00,242,3593,8.02,28.31
G9,d26,126173086.17,28.45,53.34,890.00,242,3679,11.75,34.28
G9,d26,126173086.17,28.45,53.34,890.00,242,3786,8.92,29.87
G9,d26,126173086.17,28.45,53.34,890.00,242,3788,12.20,34.93
G9,d26,126173086.17,28.45,53.34,890.00,242,3789,10.31,32.11
G9,d26,126173086.17,28.45,53.34,890.00,242,3873,8.05,28.37
G9,d26,126173086.17,28.45,53.34,890.00,242,3874,10.66,32.65
G9,d26,126173086.17,28.45,53.34,890.00,242,3878,8.17,28.59
G9,d26,126173086.17,28.45,53.34,890.00,242,3879,9.16,30.26
G9,d26,126173086.17,28.45,53.34,890.00,242,3880,9.26,30.44
G9,d26,126173086.17,28.45,53.34,890.00,242,3954,11.23,33.51
G9,d26,126173086.17,28.45,53.34,890.00,242,3963,12.24,34.99
G9,d26,126173086.17,28.45,53.34,890.00,242,4028,10.65,32.63
G9,d26,126173086.17,28.45,53.34,890.00,242,4045,9.67,31.09
G9,d26,126173086.17,28.45,53.34,890.00,242,4049,8.69,29.48
G9,d26,126173086.17,28.45,53.34,890.00,242,4122,8.65,29.40
G9,d26,126173086.17,28.45,53.34,890.00,242,4147,10.25,32.01
G9,d26,126173086.17,28.45,53.34,890.00,242,4160,9.62,31.01
G9,d26,126173086.17,28.45,53.34,890.00,242,4161,9.39,30.64
G9,d26,126173086.17,28.45,53.34,890.00,242,4241,10.71,32.72
G9,d26,126173086.17,28.45,53.34,890.00,242,4294,9.17,30.28
G9,d26,126173086.17,28.45,53.34,890.00,242,4329,10.34,32.16
G9,d26,126173086.17,28.45,53.34,890.00,242,4330,11.32,33.64
G9,d26,126173086.17,28.45,53.34,890.00,242,4331,8.04,28.35
G9,d26,126173086.17,28.45,53.34,890.00,242,4397,8.66,29.42
G9,d26,126173086.17,28.45,53.34,890.00,242,4398,8.01,28.30
G9,d26,126173086.17,28.45,53.34,890.00,242,4410,9.31,30.52
G9,d26,126173086.17,28.45,53.34,890.00,242,4413,10.12,31.82
G9,d26,126173086.17,28.45,53.34,890.00,242,4418,12.26,35.02
G9,d26,126173086.17,28.45,53.34,890.00,242,4527,8.21,28.65
G9,d26,126173086.17,28.45,53.34,890.00,242,4533,12.45,35.28
G9,d26,126173086.17,28.45,53.34,890.00,242,4613,8.44,29.06
G9,d26,126173086.17,28.45,53.34,890.00,242,4623,8.55,29.24
G9,d26,126173086.17,28.45,53.34,890.00,242,4781,8.38,28.95
G9,d26,126173086.17,28.45,53.34,890.00,242,4794,12.28,35.04
G9,d26,126173086.17,28.45,53.34,890.00,242,4795,8.53,29.21
G9,d26,126173086.17,28.45,53.34,890.00,242,4917,8.84,29.73
G9,d26,126173086.17,28.45,53.34,890.00,242,4974,9.40,30.66
G9,d26,126173086.17,28.45,53.34,890.00,242,4993,10.31,32.12
G9,d26,126173086.17,28.45,53.34,890.00,242,5018,9.70,31.14
G9,d26,126173086.17,28.45,53.34,890.00,242,5067,9.12,30.20
G9,d26,126173086.17,28.45,53.34,890.00,242,5069,8.33,28.85
G9,d26,126173086.17,28.45,53.34,890.00,242,5079,10.81,32.87
G9,d26,126173086.17,28.45,53.34,890.00,242,5138,10.73,32.76
G9,d26,126173086.17,28.45,53.34,890.00,242,5204,10.63,32.60
G9,d26,126173086.17,28.45,53.34,890.00,242,5262,9.00,30.00
G9,d26,126173086.17,28.45,53.34,890.00,242,5355,9.84,31.37
G9,d26,126173086.17,28.45,53.34,890.00,242,5426,9.18,30.30
G9,d26,126173086.17,28.45,53.34,890.00,242,5520,10.02,31.65
G9,d26,126173086.17,28.45,53.34,890.00,242,5521,8.69,29.48
G9,d26,126173086.17,28.45,53.34,890.00,242,5522,8.41,29.00
G9,d26,126173086.17,28.45,53.34,890.00,242,5637,9.09,30.15
G9,d26,126173086.17,28.45,53.34,890.00,242,5721,9.51,30.83
G9,d26,126173086.17,28.45,53.34,890.00,242,5797,10.60,32.56
G9,d26,126173086.17,28.45,53.34,890.00,242,5866,8.62,29.36
G9,d26,126173086.17,28.45,53.34,890.00,242,5867,8.11,28.47
G9,d26,126173086.17,28.45,53.34,890.00,242,5889,13.59,36.87
G9,d26,126173086.17,28.45,53.34,890.00,242,5890,11.07,33.27
G9,d26,126173086.17,28.45,53.34,890.00,242,6001,9.93,31.51
G9,d26,126173086.17,28.45,53.34,890.00,242,6003,9.19,30.31
G9,d26,126173086.17,28.45,53.34,890.00,242,6081,10.01,31.64
G9,d26,126173086.17,28.45,53.34,890.00,242,6083,10.86,32.96
G9,d26,126173086.17,28.45,53.34,890.00,242,6233,9.43,30.71
G9,d26,126173086.17,28.45,53.34,890.00,242,6428,15.95,39.94
G9,d26,126173086.17,28.45,53.34,890.00,242,6590,10.23,31.98
G9,d26,126173086.17,28.45,53.34,890.00,242,6791,8.17,28.58
G9,d26,126173086.17,28.45,53.34,890.00,242,7044,8.30,28.80
G9,d26,126173086.17,28.45,53.34,890.00,242,7158,8.82,29.70
G9,d26,126173086.17,28.45,53.34,890.00,252,2414,9.03,30.05
G9,d26,126173086.17,28.45,53.34,890.00,252,2697,8.38,28.95
G9,d26,126173086.17,28.45,53.34,890.00,252,2949,8.11,28.48
G9,d26,126173086.17,28.45,53.34,890.00,252,3407,8.08,28.42
G9,d26,126173086.17,28.45,53.34,890.00,252,3418,10.43,32.29
G9,d26,126173086.17,28.45,53.34,890.00,252,3787,9.65,31.07
G9,d26,126173086.17,28.45,53.34,890.00,252,4053,10.57,32.51
G9,d26,126173086.17,28.45,53.34,890.00,252,4411,8.44,29.06
G9,d26,126173086.17,28.45,53.34,890.00,252,4420,8.16,28.56
G9,d26,126173086.17,28.45,53.34,890.00,252,4533,9.02,30.04
G9,d26,126173086.17,28.45,53.34,890.00,252,5134,8.95,29.91
G9,d26,126173086.17,28.45,53.34,890.00,252,5258,9.96,31.56
G9,d26,126173086.17,28.45,53.34,890.00,252,5263,12.45,35.29
G9,d26,126173086.17,28.45,53.34,890.00,252,5354,8.85,29.75
G9,d26,126173086.17,28.45,53.34,890.00,252,5721,9.52,30.86
G9,d26,126173086.17,28.45,53.34,890.00,252,6615,10.71,32.73
G9,d26,126173086.17,28.45,53.34,890.00,252,7161,9.30,30.50
G9,d26,126173086.17,28.45,53.34,890.00,263,1520,8.91,29.85
G9,d26,126173086.17,28.45,53.34,890.00,263,1549,8.01,28.31
G9,d26,126173086.17,28.45,53.34,890.00,263,1639,8.18,28.60
G9,d26,126173086.17,28.45,53.34,890.00,263,1650,9.30,30.49
G9,d26,126173086.17,28.45,53.34,890.00,263,1654,9.24,30.40
G9,d26,126173086.17,28.45,53.34,890.00,263,1847,8.98,29.97
G9,d26,126173086.17,28.45,53.34,890.00,263,1938,9.54,30.88
G9,d26,126173086.17,28.45,53.34,890.00,263,2027,8.98,29.97
G9,d26,126173086.17,28.45,53.34,890.00,263,2031,8.48,29.13
G9,d26,126173086.17,28.45,53.34,890.00,263,2040,10.10,31.78
G9,d26,126173086.17,28.45,53.34,890.00,263,2041,8.15,28.55
G9,d26,126173086.17,28.45,53.34,890.00,263,2116,8.17,28.58
G9,d26,126173086.17,28.45,53.34,890.00,263,2209,14.70,38.34
G9,d26,126173086.17,28.45,53.34,890.00,263,2348,14.56,38.15
G9,d26,126173086.17,28.45,53.34,890.00,263,2396,11.40,33.76
G9,d26,126173086.17,28.45,53.34,890.00,263,2409,12.52,35.39
G9,d26,126173086.17,28.45,53.34,890.00,263,2499,9.19,30.31
G9,d26,126173086.17,28.45,53.34,890.00,263,2590,8.61,29.35
G9,d26,126173086.17,28.45,53.34,890.00,263,2691,9.60,30.99
G9,d26,126173086.17,28.45,53.34,890.00,263,2699,8.37,28.93
G9,d26,126173086.17,28.45,53.34,890.00,263,2850,11.65,34.14
G9,d26,126173086.17,28.45,53.34,890.00,263,2852,9.47,30.78
G9,d26,126173086.17,28.45,53.34,890.00,263,2860,14.09,37.53
G9,d26,126173086.17,28.45,53.34,890.00,263,2918,10.21,31.95
G9,d26,126173086.17,28.45,53.34,890.00,263,2956,11.21,33.48
G9,d26,126173086.17,28.45,53.34,890.00,263,3043,9.14,30.24
G9,d26,126173086.17,28.45,53.34,890.00,263,3045,14.26,37.76
G9,d26,126173086.17,28.45,53.34,890.00,263,3053,8.19,28.61
G9,d26,126173086.17,28.45,53.34,890.00,263,3054,8.02,28.32
G9,d26,126173086.17,28.45,53.34,890.00,263,3056,8.54,29.22
G9,d26,126173086.17,28.45,53.34,890.00,263,3136,14.21,37.70
G9,d26,126173086.17,28.45,53.34,890.00,263,3137,12.11,34.80
G9,d26,126173086.17,28.45,53.34,890.00,263,3170,10.11,31.80
G9,d26,126173086.17,28.45,53.34,890.00,263,3211,11.08,33.29
G9,d26,126173086.17,28.45,53.34,890.00,263,3308,8.56,29.25
G9,d26,126173086.17,28.45,53.34,890.00,263,3312,12.13,34.83
G9,d26,126173086.17,28.45,53.34,890.00,263,3316,9.37,30.60
G9,d26,126173086.17,28.45,53.34,890.00,263,3317,8.80,29.66
G9,d26,126173086.17,28.45,53.34,890.00,263,3417,8.82,29.69
G9,d26,126173086.17,28.45,53.34,890.00,263,3419,13.65,36.94
G9,d26,126173086.17,28.45,53.34,890.00,263,3421,8.24,28.71
G9,d26,126173086.17,28.45,53.34,890.00,263,3422,9.66,31.08
G9,d26,126173086.17,28.45,53.34,890.00,263,3506,9.80,31.30
G9,d26,126173086.17,28.45,53.34,890.00,263,3508,13.94,37.34
G9,d26,126173086.17,28.45,53.34,890.00,263,3515,8.33,28.87
G9,d26,126173086.17,28.45,53.34,890.00,263,3587,9.20,30.34
G9,d26,126173086.17,28.45,53.34,890.00,263,3589,9.65,31.07
G9,d26,126173086.17,28.45,53.34,890.00,263,3590,9.51,30.83
G9,d26,126173086.17,28.45,53.34,890.00,263,3595,9.39,30.65
G9,d26,126173086.17,28.45,53.34,890.00,263,3596,10.19,31.92
G9,d26,126173086.17,28.45,53.34,890.00,263,3658,10.07,31.73
G9,d26,126173086.17,28.45,53.34,890.00,263,3678,9.42,30.70
G9,d26,126173086.17,28.45,53.34,890.00,263,3681,10.45,32.32
G9,d26,126173086.17,28.45,53.34,890.00,263,3682,14.43,37.98
G9,d26,126173086.17,28.45,53.34,890.00,263,3683,8.72,29.54
G9,d26,126173086.17,28.45,53.34,890.00,263,3765,9.31,30.51
G9,d26,126173086.17,28.45,53.34,890.00,263,3778,10.98,33.13
G9,d26,126173086.17,28.45,53.34,890.00,263,3779,9.46,30.76
G9,d26,126173086.17,28.45,53.34,890.00,263,3784,11.78,34.32
G9,d26,126173086.17,28.45,53.34,890.00,263,3788,10.86,32.95
G9,d26,126173086.17,28.45,53.34,890.00,263,3790,8.84,29.73
G9,d26,126173086.17,28.45,53.34,890.00,263,3792,8.30,28.81
G9,d26,126173086.17,28.45,53.34,890.00,263,3794,10.35,32.18
G9,d26,126173086.17,28.45,53.34,890.00,263,3874,10.25,32.02
G9,d26,126173086.17,28.45,53.34,890.00,263,3875,9.68,31.12
G9,d26,126173086.17,28.45,53.34,890.00,263,3934,12.51,35.37
G9,d26,126173086.17,28.45,53.34,890.00,263,3962,8.81,29.69
G9,d26,126173086.17,28.45,53.34,890.00,263,4043,8.74,29.57
G9,d26,126173086.17,28.45,53.34,890.00,263,4046,8.47,29.11
G9,d26,126173086.17,28.45,53.34,890.00,263,4048,10.59,32.55
G9,d26,126173086.17,28.45,53.34,890.00,263,4051,9.78,31.28
G9,d26,126173086.17,28.45,53.34,890.00,263,4121,8.68,29.46
G9,d26,126173086.17,28.45,53.34,890.00,263,4156,11.62,34.09
G9,d26,126173086.17,28.45,53.34,890.00,263,4157,8.75,29.58
G9,d26,126173086.17,28.45,53.34,890.00,263,4162,9.31,30.51
G9,d26,126173086.17,28.45,53.34,890.00,263,4163,9.77,31.26
G9,d26,126173086.17,28.45,53.34,890.00,263,4240,15.22,39.01
G9,d26,126173086.17,28.45,53.34,890.00,263,4241,9.13,30.21
G9,d26,126173086.17,28.45,53.34,890.00,263,4243,11.80,34.35
G9,d26,126173086.17,28.45,53.34,890.00,263,4326,8.18,28.59
G9,d26,126173086.17,28.45,53.34,890.00,263,4335,14.07,37.51
G9,d26,126173086.17,28.45,53.34,890.00,263,4412,8.80,29.67
G9,d26,126173086.17,28.45,53.34,890.00,263,4414,10.89,33.00
G9,d26,126173086.17,28.45,53.34,890.00,263,4416,9.95,31.54
G9,d26,126173086.17,28.45,53.34,890.00,263,4432,10.18,31.90
G9,d26,126173086.17,28.45,53.34,890.00,263,4459,11.13,33.37
G9,d26,126173086.17,28.45,53.34,890.00,263,4530,8.70,29.50
G9,d26,126173086.17,28.45,53.34,890.00,263,4531,13.18,36.30
G9,d26,126173086.17,28.45,53.34,890.00,263,4600,8.97,29.95
G9,d26,126173086.17,28.45,53.34,890.00,263,4623,9.67,31.10
G9,d26,126173086.17,28.45,53.34,890.00,263,4696,9.99,31.61
G9,d26,126173086.17,28.45,53.34,890.00,263,4697,11.15,33.39
G9,d26,126173086.17,28.45,53.34,890.00,263,4762,12.71,35.65
G9,d26,126173086.17,28.45,53.34,890.00,263,4765,9.32,30.53
G9,d26,126173086.17,28.45,53.34,890.00,263,4779,8.30,28.81
G9,d26,126173086.17,28.45,53.34,890.00,263,4780,10.00,31.62
G9,d26,126173086.17,28.45,53.34,890.00,263,4781,13.72,37.03
G9,d26,126173086.17,28.45,53.34,890.00,263,4789,8.60,29.33
G9,d26,126173086.17,28.45,53.34,890.00,263,4790,8.79,29.65
G9,d26,126173086.17,28.45,53.34,890.00,263,4793,9.67,31.09
G9,d26,126173086.17,28.45,53.34,890.00,263,4840,12.07,34.75
G9,d26,126173086.17,28.45,53.34,890.00,263,4893,9.97,31.58
G9,d26,126173086.17,28.45,53.34,890.00,263,4895,8.95,29.92
G9,d26,126173086.17,28.45,53.34,890.00,263,4897,16.93,41.15
G9,d26,126173086.17,28.45,53.34,890.00,263,4917,11.43,33.81
G9,d26,126173086.17,28.45,53.34,890.00,263,4988,10.22,31.97
G9,d26,126173086.17,28.45,53.34,890.00,263,4990,8.22,28.68
G9,d26,126173086.17,28.45,53.34,890.00,263,4991,9.43,30.71
G9,d26,126173086.17,28.45,53.34,890.00,263,4993,8.53,29.21
G9,d26,126173086.17,28.45,53.34,890.00,263,5019,8.75,29.58
G9,d26,126173086.17,28.45,53.34,890.00,263,5066,9.66,31.07
G9,d26,126173086.17,28.45,53.34,890.00,263,5068,9.25,30.41
G9,d26,126173086.17,28.45,53.34,890.00,263,5071,10.20,31.94
G9,d26,126173086.17,28.45,53.34,890.00,263,5147,12.24,34.98
G9,d26,126173086.17,28.45,53.34,890.00,263,5204,9.12,30.19
G9,d26,126173086.17,28.45,53.34,890.00,263,5263,11.60,34.07
G9,d26,126173086.17,28.45,53.34,890.00,263,5278,9.22,30.36
G9,d26,126173086.17,28.45,53.34,890.00,263,5351,9.12,30.20
G9,d26,126173086.17,28.45,53.34,890.00,263,5499,8.71,29.52
G9,d26,126173086.17,28.45,53.34,890.00,263,5517,11.83,34.39
G9,d26,126173086.17,28.45,53.34,890.00,263,5519,13.32,36.50
G9,d26,126173086.17,28.45,53.34,890.00,263,5524,10.48,32.37
G9,d26,126173086.17,28.45,53.34,890.00,263,5525,10.07,31.73
G9,d26,126173086.17,28.45,53.34,890.00,263,5605,9.16,30.26
G9,d26,126173086.17,28.45,53.34,890.00,263,5632,8.33,28.86
G9,d26,126173086.17,28.45,53.34,890.00,263,5635,13.63,36.92
G9,d26,126173086.17,28.45,53.34,890.00,263,5698,8.38,28.95
G9,d26,126173086.17,28.45,53.34,890.00,263,5718,11.16,33.41
G9,d26,126173086.17,28.45,53.34,890.00,263,5719,8.16,28.57
G9,d26,126173086.17,28.45,53.34,890.00,263,5721,11.14,33.38
G9,d26,126173086.17,28.45,53.34,890.00,263,5724,9.57,30.94
G9,d26,126173086.17,28.45,53.34,890.00,263,5887,8.85,29.75
G9,d26,126173086.17,28.45,53.34,890.00,263,5889,11.20,33.47
G9,d26,126173086.17,28.45,53.34,890.00,263,5891,9.80,31.30
G9,d26,126173086.17,28.45,53.34,890.00,263,5896,12.17,34.88
G9,d26,126173086.17,28.45,53.34,890.00,263,5898,10.10,31.78
G9,d26,126173086.17,28.45,53.34,890.00,263,5991,9.49,30.80
G9,d26,126173086.17,28.45,53.34,890.00,263,5999,11.39,33.76
G9,d26,126173086.17,28.45,53.34,890.00,263,6000,9.14,30.24
G9,d26,126173086.17,28.45,53.34,890.00,263,6004,17.63,41.99
G9,d26,126173086.17,28.45,53.34,890.00,263,6079,9.53,30.87
G9,d26,126173086.17,28.45,53.34,890.00,263,6083,8.01,28.30
G9,d26,126173086.17,28.45,53.34,890.00,263,6085,11.95,34.58
G9,d26,126173086.17,28.45,53.34,890.00,263,6086,10.03,31.67
G9,d26,126173086.17,28.45,53.34,890.00,263,6253,8.33,28.87
G9,d26,126173086.17,28.45,53.34,890.00,263,6357,8.57,29.27
G9,d26,126173086.17,28.45,53.34,890.00,263,6364,8.45,29.07
G9,d26,126173086.17,28.45,53.34,890.00,263,6368,8.12,28.50
G9,d26,126173086.17,28.45,53.34,890.00,263,6427,11.06,33.25
G9,d26,126173086.17,28.45,53.34,890.00,263,6513,10.76,32.81
G9,d26,126173086.17,28.45,53.34,890.00,263,6515,8.30,28.80
G9,d26,126173086.17,28.45,53.34,890.00,263,6791,8.76,29.60
G9,d26,126173086.17,28.45,53.34,890.00,263,7045,12.94,35.97
G9,d26,126173086.17,28.45,53.34,890.00,445,1981,9.28,30.46
G9,d26,126173086.17,28.45,53.34,890.00,445,2030,9.37,30.61
G9,d26,126173086.17,28.45,53.34,890.00,445,2161,12.45,35.29
G9,d26,126173086.17,28.45,53.34,890.00,445,2211,13.40,36.60
G9,d26,126173086.17,28.45,53.34,890.00,445,2219,9.68,31.11
G9,d26,126173086.17,28.45,53.34,890.00,445,2309,8.82,29.69
G9,d26,126173086.17,28.45,53.34,890.00,445,2410,9.56,30.92
G9,d26,126173086.17,28.45,53.34,890.00,445,2496,11.90,34.50
G9,d26,126173086.17,28.45,53.34,890.00,445,2498,10.72,32.74
G9,d26,126173086.17,28.45,53.34,890.00,445,2499,11.99,34.63
G9,d26,126173086.17,28.45,53.34,890.00,445,2692,8.48,29.13
G9,d26,126173086.17,28.45,53.34,890.00,445,2696,9.37,30.61
G9,d26,126173086.17,28.45,53.34,890.00,445,2698,8.40,28.98
