BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
1,1,0,85.5062,5742.2900,98.3185,0.0000,0.0000,0,11.5694,-8.9113,0.0000
2,1,0,85.6474,5761.2600,96.9876,0.0000,0.0000,0,11.8701,-8.9102,0.0000
8,1,0,85.3693,5723.9100,96.3030,0.0000,0.0000,0,10.2175,-8.9161,0.0000
9,1,0,85.5989,5754.7400,97.7334,0.0000,0.0000,0,10.3674,-8.9158,0.0000
10,1,0,85.4090,5729.2500,96.1724,0.0000,0.0000,0,10.5171,-8.9147,0.0000
11,1,0,85.0414,5680.0400,96.6901,0.0000,0.0000,0,10.6676,-8.9147,0.0000
12,1,0,85.8498,5788.5400,97.6629,0.0000,0.0000,0,10.8178,-8.9141,0.0000
13,1,0,85.2941,5713.8300,97.1653,0.0000,0.0000,0,10.9679,-8.9144,0.0000
14,1,0,85.4621,5736.3600,97.3680,0.0000,0.0000,0,11.1185,-8.9135,0.0000
15,1,0,85.6782,5765.4200,97.1287,0.0000,0.0000,0,11.2689,-8.9134,0.0000
16,1,0,85.3250,5717.9800,98.0130,0.0000,0.0000,0,11.4194,-8.9120,0.0000
17,1,0,85.8059,5782.6100,97.2631,0.0000,0.0000,0,11.7203,-8.9111,0.0000
18,1,0,85.8103,5783.2000,97.3514,0.0000,0.0000,0,12.0206,-8.9098,0.0000
19,1,0,85.3737,5724.5000,98.4363,0.0000,0.0000,0,12.1706,-8.9093,0.0000
20,1,0,86.2490,5842.4900,97.4868,0.0000,0.0000,0,12.3217,-8.9086,0.0000
21,1,0,85.9246,5798.6200,97.5932,0.0000,0.0000,0,12.4719,-8.9082,0.0000
22,1,0,86.4195,5865.6200,97.3694,0.0000,0.0000,0,12.6220,-8.9086,0.0000
23,1,0,86.2534,5843.0900,95.9721,0.0000,0.0000,0,12.7737,-8.9071,0.0000
31,1,0,85.0636,5683.0000,96.9016,0.0000,0.0000,0,10.3678,-9.0658,0.0000
32,1,0,84.6098,5622.5200,97.9441,0.0000,0.0000,0,11.1192,-9.0637,0.0000
33,1,0,84.9748,5671.1400,97.8661,0.0000,0.0000,0,11.5694,-9.0618,0.0000
34,1,0,85.2941,5713.8300,97.8308,0.0000,0.0000,0,11.8703,-9.0608,0.0000
35,1,0,85.4090,5729.2500,98.7270,0.0000,0.0000,0,12.0209,-9.0602,0.0000
36,1,0,85.3118,5716.2000,98.0426,0.0000,0.0000,0,12.1713,-9.0594,0.0000
37,1,0,85.3073,5715.6100,97.2667,0.0000,0.0000,0,12.6237,-9.0586,0.0000
38,1,0,85.3427,5720.3500,97.8154,0.0000,0.0000,0,12.7734,-9.0582,0.0000
41,1,0,84.9615,5669.3600,96.8718,0.0000,0.0000,0,10.2176,-9.0663,0.0000
42,1,0,85.5989,5754.7400,97.8380,0.0000,0.0000,0,10.5180,-9.0657,0.0000
43,1,0,84.9126,5662.8400,97.2270,0.0000,0.0000,0,10.6679,-9.0652,0.0000
44,1,0,85.1922,5700.2000,98.4920,0.0000,0.0000,0,10.8183,-9.0646,0.0000
45,1,0,85.0459,5680.6300,97.4325,0.0000,0.0000,0,10.9680,-9.0640,0.0000
46,1,0,85.1967,5700.7900,97.6788,0.0000,0.0000,0,11.2690,-9.0632,0.0000
47,1,0,85.4179,5730.4300,98.8465,0.0000,0.0000,0,11.4192,-9.0632,0.0000
48,1,0,84.8904,5659.8800,97.3343,0.0000,0.0000,0,11.7197,-9.0614,0.0000
49,1,0,85.1302,5691.9000,98.4459,0.0000,0.0000,0,12.3219,-9.0593,0.0000
50,1,0,85.2542,5708.5000,97.1139,0.0000,0.0000,0,12.4721,-9.0592,0.0000
60,1,0,84.9260,5664.6200,97.2403,0.0000,0.0000,0,10.2181,-9.2165,0.0000
61,1,0,85.1080,5688.9300,97.6520,0.0000,0.0000,0,10.3687,-9.2165,0.0000
62,1,0,84.9304,5665.2100,98.4202,0.0000,0.0000,0,10.6682,-9.2154,0.0000
63,1,0,85.1257,5691.3000,97.8958,0.0000,0.0000,0,10.8183,-9.2153,0.0000
64,1,0,84.4088,5595.8400,98.6284,0.0000,0.0000,0,10.9692,-9.2145,0.0000
65,1,0,84.2477,5574.5000,99.7108,0.0000,0.0000,0,11.4204,-9.2135,0.0000
66,1,0,85.1257,5691.3000,98.0000,0.0000,0.0000,0,11.5703,-9.2114,0.0000
67,1,0,84.6455,5627.2700,97.2358,0.0000,0.0000,0,11.7207,-9.2118,0.0000
68,1,0,84.9926,5673.5100,98.7314,0.0000,0.0000,0,11.8708,-9.2110,0.0000
69,1,0,85.1257,5691.3000,97.5836,0.0000,0.0000,0,12.0215,-9.2107,0.0000
70,1,0,85.0059,5675.2900,97.2489,0.0000,0.0000,0,12.1711,-9.2102,0.0000
71,1,0,84.9660,5669.9600,97.0472,0.0000,0.0000,0,12.3226,-9.2102,0.0000
72,1,0,85.7310,5772.5300,97.3493,0.0000,0.0000,0,12.7736,-9.2082,0.0000
77,1,0,84.4535,5601.7700,96.3246,0.0000,0.0000,0,10.5179,-9.2159,0.0000
78,1,0,84.5027,5608.2900,98.0916,0.0000,0.0000,0,11.1188,-9.2142,0.0000
79,1,0,84.9704,5670.5500,98.2163,0.0000,0.0000,0,11.2704,-9.2139,0.0000
80,1,0,85.5680,5750.5900,98.3387,0.0000,0.0000,0,12.4726,-9.2094,0.0000
