Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-01_03,60,286,-7.2188,126.3420,25.5218,91.7441,511.5790,0.0000,0.0000,Pass
D26-01_03,60,287,-7.1068,126.3420,25.5218,91.0981,511.5790,0.0000,0.0000,Pass
D26-01_03,60,293,-6.5722,126.2960,25.5280,95.5105,511.8290,0.0000,0.0000,Pass
D26-01_03,60,294,-6.5243,126.2960,25.6090,94.8570,515.0790,0.0000,0.0000,Pass
D26-01_03,60,295,-6.3122,126.2970,25.5592,95.9605,513.0790,0.0000,0.0000,Pass
D26-01_03,60,296,-6.2643,126.2970,25.5592,95.3473,513.0790,0.0000,0.0000,Pass
D26-01_03,60,337,-6.9432,126.2820,25.3967,92.9764,506.5780,0.0000,0.0000,Pass
D26-01_03,60,338,-6.7432,126.2830,25.3466,95.5675,504.5770,0.0000,0.0000,Pass
D26-01_03,60,339,-5.7445,126.2870,25.4531,93.9034,508.8280,0.0000,0.0000,Pass
D26-01_03,60,340,-5.5442,126.2880,25.6027,92.4133,514.8290,0.0000,0.0000,Pass
D26-01_03,60,367,-6.9430,126.2040,25.3654,94.7936,505.3280,0.0000,0.0000,Pass
D26-01_03,60,368,-6.7430,126.2050,25.3591,95.8046,505.0780,0.0000,0.0000,Pass
D26-01_03,60,369,-5.7443,126.2090,25.5156,94.0702,511.3290,0.0000,0.0000,Pass
D26-01_03,60,373,-5.5441,126.2100,25.6772,93.5478,517.8290,0.0000,0.0000,Pass
D26-01_03,60,380,-6.0548,126.2020,25.5530,96.4247,512.8290,0.0000,0.0000,Pass
D26-01_03,60,381,-6.0011,126.2020,25.6276,94.7009,515.8290,0.0000,0.0000,Pass
D26-01_03,60,434,-7.2183,126.1710,25.4656,92.8616,509.3280,0.0000,0.0000,Pass
D26-01_03,60,435,-7.1063,126.1710,25.4155,93.9914,507.3280,0.0000,0.0000,Pass
D26-01_03,60,441,-6.9428,126.1370,25.4343,94.3968,508.0780,0.0000,0.0000,Pass
D26-01_03,60,442,-5.7442,126.1420,25.3466,95.7556,504.5770,0.0000,0.0000,Pass
D26-01_03,60,468,-6.9424,126.0590,25.3717,95.9406,505.5780,0.0000,0.0000,Pass
D26-01_03,60,469,-5.7439,126.0640,25.4406,95.3730,508.3280,0.0000,0.0000,Pass
D26-01_03,60,497,-7.1056,126.0170,25.4093,94.6349,507.0780,0.0000,0.0000,Pass
D26-01_03,60,499,-7.2176,126.0170,25.3905,93.3661,506.3280,0.0000,0.0000,Pass
D26-01_03,60,500,-6.1164,126.0160,25.3654,97.9213,505.3280,0.0000,0.0000,Pass
