BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
1,1,0,83.9132,5530.3300,98.6693,0.0000,0.0000,0,11.4223,-7.8558,0.0000
2,1,0,84.3559,5588.8300,97.3937,0.0000,0.0000,0,11.7225,-7.8533,0.0000
3,1,0,84.5255,5611.3300,97.8698,0.0000,0.0000,0,12.7751,-7.8502,0.0000
4,1,0,83.7424,5507.8300,98.5868,0.0000,0.0000,0,9.4690,-7.8617,0.0000
5,1,0,83.6739,5498.8300,97.4775,0.0000,0.0000,0,9.6188,-7.8617,0.0000
6,1,0,83.6910,5501.0800,97.6319,0.0000,0.0000,0,9.7682,-7.8611,0.0000
7,1,0,83.6054,5489.8300,98.5802,0.0000,0.0000,0,9.9188,-7.8610,0.0000
8,1,0,83.4511,5469.5800,97.5468,0.0000,0.0000,0,10.0693,-7.8603,0.0000
9,1,0,83.8620,5523.5800,98.9400,0.0000,0.0000,0,10.2195,-7.8600,0.0000
10,1,0,83.4339,5467.3300,97.6764,0.0000,0.0000,0,10.3695,-7.8588,0.0000
11,1,0,83.4854,5474.0800,97.4216,0.0000,0.0000,0,10.5203,-7.8587,0.0000
12,1,0,84.1689,5564.0800,98.4528,0.0000,0.0000,0,10.6704,-7.8583,0.0000
13,1,0,83.5883,5487.5800,97.5905,0.0000,0.0000,0,10.8205,-7.8585,0.0000
14,1,0,84.0667,5550.5800,98.0310,0.0000,0.0000,0,10.9712,-7.8575,0.0000
15,1,0,83.9815,5539.3300,97.7526,0.0000,0.0000,0,11.1216,-7.8572,0.0000
16,1,0,83.7766,5512.3300,99.0711,0.0000,0.0000,0,11.2721,-7.8559,0.0000
17,1,0,84.1859,5566.3300,98.3653,0.0000,0.0000,0,11.5727,-7.8544,0.0000
18,1,0,84.4577,5602.3300,97.3532,0.0000,0.0000,0,11.8730,-7.8532,0.0000
19,1,0,83.8449,5521.3300,99.3883,0.0000,0.0000,0,12.0230,-7.8526,0.0000
20,1,0,84.5424,5613.5700,98.6481,0.0000,0.0000,0,12.1740,-7.8518,0.0000
21,1,0,84.1519,5561.8300,98.9976,0.0000,0.0000,0,12.3241,-7.8514,0.0000
22,1,0,84.6102,5622.5700,98.9632,0.0000,0.0000,0,12.4742,-7.8518,0.0000
