RunID,Image_File_Name,Source_Relative_Path,Source_Full_Path,Image_Status,Measure_ID,File_Extension
3675,3675_26um_126173086-17_Composite_228_BumpSize_26um_08-07-2026_17-17-49.png,Images\3675_26um_126173086-17_Composite_228_BumpSize_26um_08-07-2026_17-17-49.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\kV2\26um\17\Images\3675_26um_126173086-17_Composite_228_BumpSize_26um_08-07-2026_17-17-49.png,Composite,228,.png
3675,3675_26um_126173086-17_Composite_242_BumpSize_26um_08-07-2026_17-17-57.png,Images\3675_26um_126173086-17_Composite_242_BumpSize_26um_08-07-2026_17-17-57.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\kV2\26um\17\Images\3675_26um_126173086-17_Composite_242_BumpSize_26um_08-07-2026_17-17-57.png,Composite,242,.png
3675,3675_26um_126173086-17_Composite_252_BumpSize_26um_08-07-2026_17-18-04.png,Images\3675_26um_126173086-17_Composite_252_BumpSize_26um_08-07-2026_17-18-04.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\kV2\26um\17\Images\3675_26um_126173086-17_Composite_252_BumpSize_26um_08-07-2026_17-18-04.png,Composite,252,.png
3675,3675_26um_126173086-17_Composite_445_BumpSize_26um_08-07-2026_17-18-20.png,Images\3675_26um_126173086-17_Composite_445_BumpSize_26um_08-07-2026_17-18-20.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\kV2\26um\17\Images\3675_26um_126173086-17_Composite_445_BumpSize_26um_08-07-2026_17-18-20.png,Composite,445,.png
3675,3675_26um_126173086-17_FailedToMatchCAD_263_BumpSize_26um_08-07-2026_17-18-13.png,Images\3675_26um_126173086-17_FailedToMatchCAD_263_BumpSize_26um_08-07-2026_17-18-13.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\kV2\26um\17\Images\3675_26um_126173086-17_FailedToMatchCAD_263_BumpSize_26um_08-07-2026_17-18-13.png,FailedToMatchCAD,263,.png
3675,3675_26um_126173086-17_FailedToMatchCAD_60_BumpSize_26um_08-07-2026_17-17-41.png,Images\3675_26um_126173086-17_FailedToMatchCAD_60_BumpSize_26um_08-07-2026_17-17-41.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\kV2\26um\17\Images\3675_26um_126173086-17_FailedToMatchCAD_60_BumpSize_26um_08-07-2026_17-17-41.png,FailedToMatchCAD,60,.png
