Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
W4,165,1,-2.1018,143.0210,87.0202,97.1055,5947.4400,0.0000,0.0000,Pass
W4,165,2,-1.8014,143.0220,87.3190,98.2291,5988.3500,0.0000,0.0000,Pass
W4,165,8,-3.4548,143.0170,87.4140,97.8264,6001.3900,0.0000,0.0000,Pass
W4,165,9,-3.3048,143.0170,87.3751,97.1663,5996.0600,0.0000,0.0000,Pass
W4,165,10,-3.1543,143.0170,87.2022,96.3132,5972.3400,0.0000,0.0000,Pass
W4,165,11,-3.0048,143.0170,86.9160,97.1683,5933.2100,0.0000,0.0000,Pass
W4,165,12,-2.8538,143.0180,86.6594,97.1472,5898.2300,0.0000,0.0000,Pass
W4,165,13,-2.7036,143.0190,87.0636,97.2428,5953.3700,0.0000,0.0000,Pass
W4,165,14,-2.5530,143.0190,87.1415,97.4651,5964.0400,0.0000,0.0000,Pass
W4,165,15,-2.4021,143.0200,86.5286,97.2638,5880.4400,0.0000,0.0000,Pass
W4,165,16,-2.2529,143.0200,87.1675,98.3556,5967.6000,0.0000,0.0000,Pass
W4,165,17,-1.9521,143.0210,86.5156,96.6582,5878.6600,0.0000,0.0000,Pass
W4,165,18,-1.6506,143.0220,87.1632,97.6433,5967.0000,0.0000,0.0000,Pass
W4,165,19,-1.5005,143.0230,87.0896,95.9958,5956.9200,0.0000,0.0000,Pass
W4,165,20,-1.3498,143.0230,87.3967,96.7450,5999.0200,0.0000,0.0000,Pass
W4,165,21,-1.1994,143.0230,87.5391,97.5954,6018.5900,0.0000,0.0000,Pass
W4,165,22,-1.0492,143.0240,87.8705,96.9038,6064.2400,0.0000,0.0000,Pass
W4,165,23,-0.8984,143.0250,87.9478,96.0107,6074.9100,0.0000,0.0000,Pass
W4,165,31,-3.3040,142.8660,86.9898,96.8524,5943.2900,0.0000,0.0000,Pass
W4,165,32,-2.5525,142.8680,86.6463,97.8685,5896.4500,0.0000,0.0000,Pass
W4,165,33,-2.1020,142.8710,86.2052,97.5886,5836.5600,0.0000,0.0000,Pass
W4,165,34,-1.8008,142.8710,86.7204,98.3056,5906.5300,0.0000,0.0000,Pass
W4,165,35,-1.6508,142.8720,86.4457,98.1950,5869.1700,0.0000,0.0000,Pass
W4,165,36,-1.5003,142.8720,86.5156,98.0116,5878.6600,0.0000,0.0000,Pass
W4,165,37,-1.0487,142.8740,87.0158,96.9753,5946.8400,0.0000,0.0000,Pass
W4,165,38,-0.8979,142.8740,87.7588,96.9397,6048.8200,0.0000,0.0000,Pass
W4,165,41,-3.4547,142.8660,86.8074,97.1064,5918.3800,0.0000,0.0000,Pass
W4,165,42,-3.1540,142.8670,87.0289,97.0795,5948.6200,0.0000,0.0000,Pass
W4,165,43,-3.0039,142.8670,86.5723,97.0961,5886.3700,0.0000,0.0000,Pass
W4,165,44,-2.8532,142.8670,86.2052,98.0903,5836.5600,0.0000,0.0000,Pass
W4,165,45,-2.7035,142.8680,86.5548,97.2517,5884.0000,0.0000,0.0000,Pass
W4,165,46,-2.4020,142.8690,86.1439,98.2368,5828.2600,0.0000,0.0000,Pass
W4,165,47,-2.2524,142.8700,86.4370,97.4977,5867.9900,0.0000,0.0000,Pass
W4,165,48,-1.9516,142.8700,86.3933,98.0736,5862.0600,0.0000,0.0000,Pass
W4,165,49,-1.3496,142.8730,86.9377,98.8226,5936.1700,0.0000,0.0000,Pass
W4,165,50,-1.1984,142.8730,87.2152,97.0353,5974.1200,0.0000,0.0000,Pass
W4,165,60,-3.4542,142.7150,86.2665,98.6117,5844.8600,0.0000,0.0000,Pass
W4,165,61,-3.3044,142.7160,86.3278,97.1513,5853.1700,0.0000,0.0000,Pass
W4,165,62,-3.0038,142.7170,86.0124,97.7217,5810.4800,0.0000,0.0000,Pass
W4,165,63,-2.8532,142.7170,86.1702,97.5653,5831.8200,0.0000,0.0000,Pass
W4,165,64,-2.7032,142.7180,85.7839,98.4523,5779.6500,0.0000,0.0000,Pass
W4,165,65,-2.2519,142.7180,85.9860,96.8751,5806.9200,0.0000,0.0000,Pass
W4,165,66,-2.1016,142.7200,85.8279,99.2662,5785.5700,0.0000,0.0000,Pass
W4,165,67,-1.9506,142.7200,86.2271,98.3854,5839.5300,0.0000,0.0000,Pass
W4,165,68,-1.8008,142.7210,85.9421,98.9888,5800.9900,0.0000,0.0000,Pass
W4,165,69,-1.6505,142.7210,85.9553,97.3800,5802.7700,0.0000,0.0000,Pass
W4,165,70,-1.4997,142.7220,86.4283,98.3202,5866.8000,0.0000,0.0000,Pass
W4,165,71,-1.3485,142.7220,86.9073,98.0947,5932.0200,0.0000,0.0000,Pass
W4,165,72,-0.8977,142.7230,86.9464,96.9833,5937.3600,0.0000,0.0000,Pass
W4,165,77,-3.1537,142.7160,86.3190,97.6442,5851.9800,0.0000,0.0000,Pass
W4,165,78,-2.5522,142.7180,86.3977,98.2065,5862.6500,0.0000,0.0000,Pass
W4,165,79,-2.4019,142.7190,85.9246,98.7030,5798.6200,0.0000,0.0000,Pass
W4,165,80,-1.1980,142.7230,86.2971,98.1253,5849.0200,0.0000,0.0000,Pass
W4,165,81,-1.0481,142.7230,87.1026,97.7170,5958.7000,0.0000,0.0000,Pass
W4,165,85,-1.1986,142.5720,86.4414,97.7678,5868.5800,0.0000,0.0000,Pass
W4,165,90,-3.4537,142.5650,86.2052,98.1783,5836.5600,0.0000,0.0000,Pass
W4,165,91,-3.3039,142.5660,86.2884,98.3937,5847.8300,0.0000,0.0000,Pass
W4,165,92,-3.1532,142.5660,86.0211,98.1120,5811.6600,0.0000,0.0000,Pass
W4,165,93,-3.0029,142.5660,85.5989,98.2408,5754.7400,0.0000,0.0000,Pass
W4,165,94,-2.8528,142.5670,86.0255,97.8123,5812.2500,0.0000,0.0000,Pass
W4,165,95,-2.7021,142.5670,86.0475,97.9237,5815.2200,0.0000,0.0000,Pass
W4,165,96,-2.5518,142.5670,86.2578,98.5943,5843.6800,0.0000,0.0000,Pass
