Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-13,60,173,-6.6395,126.3820,19.6593,96.9749,303.5470,0.0000,0.0000,Pass
D26-13,60,174,-6.5915,126.3820,19.6025,95.1441,301.7960,0.0000,0.0000,Pass
D26-13,60,175,-6.5092,126.3830,20.2181,98.7054,321.0490,0.0000,0.0000,Pass
D26-13,60,176,-6.4616,126.3830,19.3080,94.7420,292.7950,0.0000,0.0000,Pass
D26-13,60,177,-6.3791,126.3830,20.1708,94.5092,319.5490,0.0000,0.0000,Pass
D26-13,60,178,-6.3313,126.3840,19.8687,94.3209,310.0480,0.0000,0.0000,Pass
D26-13,60,179,-6.2495,126.3840,19.9965,97.0563,314.0480,0.0000,0.0000,Pass
D26-13,60,180,-6.2014,126.3840,20.2181,91.8120,321.0490,0.0000,0.0000,Pass
D26-13,60,181,-6.1193,126.3840,20.3281,95.5566,324.5500,0.0000,0.0000,Pass
D26-13,60,182,-6.0717,126.3840,20.3437,97.3050,325.0500,0.0000,0.0000,Pass
D26-13,60,183,-5.9891,126.3850,20.2181,91.8253,321.0490,0.0000,0.0000,Pass
D26-13,60,184,-5.9409,126.3850,20.3359,99.2543,324.8000,0.0000,0.0000,Pass
D26-13,60,185,-5.4405,126.3860,21.2019,90.1645,353.0540,0.0000,0.0000,Pass
D26-13,60,286,-7.2207,126.3160,20.1234,95.1325,318.0490,0.0000,0.0000,Pass
D26-13,60,287,-7.1087,126.3160,20.0283,97.6650,315.0480,0.0000,0.0000,Pass
D26-13,60,293,-6.5741,126.2690,19.9087,97.6977,311.2980,0.0000,0.0000,Pass
D26-13,60,294,-6.5264,126.2690,19.8446,98.9318,309.2970,0.0000,0.0000,Pass
D26-13,60,295,-6.3145,126.2710,19.6350,97.4907,302.7960,0.0000,0.0000,Pass
D26-13,60,296,-6.2662,126.2710,19.7320,93.5953,305.7970,0.0000,0.0000,Pass
D26-13,60,337,-6.9457,126.2560,19.9247,97.5823,311.7980,0.0000,0.0000,Pass
D26-13,60,338,-6.7453,126.2560,19.5048,95.7940,298.7960,0.0000,0.0000,Pass
D26-13,60,339,-5.7466,126.2600,19.6997,92.0642,304.7970,0.0000,0.0000,Pass
D26-13,60,340,-5.5466,126.2610,19.9087,89.5585,311.2980,0.0000,0.0000,Pass
D26-13,60,367,-6.9448,126.1780,20.2653,94.4826,322.5500,0.0000,0.0000,Pass
D26-13,60,368,-6.7452,126.1780,19.8045,97.1509,308.0470,0.0000,0.0000,Pass
D26-13,60,369,-5.7462,126.1820,20.2260,92.9472,321.2990,0.0000,0.0000,Pass
D26-13,60,373,-5.5462,126.1820,20.4530,94.1648,328.5500,0.0000,0.0000,Pass
D26-13,60,380,-6.0568,126.1750,20.1550,92.6303,319.0490,0.0000,0.0000,Pass
D26-13,60,381,-6.0032,126.1750,20.3906,93.0108,326.5500,0.0000,0.0000,Pass
D26-13,60,434,-7.2203,126.1450,20.5151,96.0313,330.5510,0.0000,0.0000,Pass
D26-13,60,435,-7.1081,126.1450,19.9646,93.2418,313.0480,0.0000,0.0000,Pass
