BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
286,1,0,25.5530,512.8290,91.6555,0.0000,0.0000,0,-136.5770,-2.7850,0.0000
287,1,0,25.5467,512.5790,91.4502,0.0000,0.0000,0,-136.4650,-2.7848,0.0000
293,1,0,25.4155,507.3280,94.7578,0.0000,0.0000,0,-135.9310,-2.8315,0.0000
294,1,0,25.2900,502.3270,96.9224,0.0000,0.0000,0,-135.8830,-2.8313,0.0000
295,1,0,25.5093,511.0780,96.5907,0.0000,0.0000,0,-135.6710,-2.8303,0.0000
296,1,0,25.4531,508.8280,95.7649,0.0000,0.0000,0,-135.6230,-2.8302,0.0000
337,1,0,25.4468,508.5780,93.6649,0.0000,0.0000,0,-136.3010,-2.8448,0.0000
338,1,0,25.5903,514.3290,94.4765,0.0000,0.0000,0,-136.1020,-2.8443,0.0000
339,1,0,25.3403,504.3270,94.0552,0.0000,0.0000,0,-135.1030,-2.8409,0.0000
340,1,0,25.5654,513.3290,92.6346,0.0000,0.0000,0,-134.9030,-2.8401,0.0000
367,1,0,25.5841,514.0790,94.1730,0.0000,0.0000,0,-136.3010,-2.9229,0.0000
368,1,0,25.3591,505.0780,95.8962,0.0000,0.0000,0,-136.1010,-2.9224,0.0000
369,1,0,25.3905,506.3280,94.5609,0.0000,0.0000,0,-135.1030,-2.9189,0.0000
373,1,0,25.5343,512.0790,93.3608,0.0000,0.0000,0,-134.9030,-2.9183,0.0000
380,1,0,25.3654,505.3280,95.9846,0.0000,0.0000,0,-135.4130,-2.9260,0.0000
381,1,0,25.3905,506.3280,95.8849,0.0000,0.0000,0,-135.3600,-2.9259,0.0000
434,1,0,25.4968,510.5780,94.2561,0.0000,0.0000,0,-136.5760,-2.9561,0.0000
435,1,0,25.4406,508.3280,94.7104,0.0000,0.0000,0,-136.4640,-2.9559,0.0000
441,1,0,25.3151,503.3270,94.7636,0.0000,0.0000,0,-136.3010,-2.9900,0.0000
442,1,0,25.3403,504.3270,95.1348,0.0000,0.0000,0,-135.1030,-2.9860,0.0000
468,1,0,25.3528,504.8270,96.1938,0.0000,0.0000,0,-136.3010,-3.0680,0.0000
469,1,0,25.3277,503.8270,95.9401,0.0000,0.0000,0,-135.1030,-3.0640,0.0000
497,1,0,25.3779,505.8280,95.0815,0.0000,0.0000,0,-136.4640,-3.1100,0.0000
499,1,0,25.4843,510.0780,93.6278,0.0000,0.0000,0,-136.5760,-3.1102,0.0000
500,1,0,25.4030,506.8280,98.0779,0.0000,0.0000,0,-135.4750,-3.1120,0.0000
501,1,0,25.3088,503.0770,98.0316,0.0000,0.0000,0,-135.4270,-3.1117,0.0000
502,1,0,25.4593,509.0780,97.7476,0.0000,0.0000,0,-135.3450,-3.1115,0.0000
503,1,0,25.4531,508.8280,97.5640,0.0000,0.0000,0,-135.2970,-3.1113,0.0000
535,1,0,25.4656,509.3280,95.3846,0.0000,0.0000,0,-136.3010,-3.1400,0.0000
536,1,0,25.5031,510.8280,96.4610,0.0000,0.0000,0,-136.1010,-3.1395,0.0000
537,1,0,25.4968,510.5780,95.6757,0.0000,0.0000,0,-135.1030,-3.1361,0.0000
538,1,0,25.5654,513.3290,95.4520,0.0000,0.0000,0,-134.9020,-3.1353,0.0000
547,1,0,25.3340,504.0770,97.1646,0.0000,0.0000,0,-135.9710,-3.1591,0.0000
548,1,0,25.4093,507.0780,98.8049,0.0000,0.0000,0,-135.5810,-3.1576,0.0000
549,1,0,25.3779,505.8280,95.2344,0.0000,0.0000,0,-134.7720,-3.1549,0.0000
575,1,0,25.4343,508.0780,97.7270,0.0000,0.0000,0,-135.3000,-3.1865,0.0000
591,1,0,25.3842,506.0780,95.2129,0.0000,0.0000,0,-136.3000,-3.2180,0.0000
592,1,0,25.5467,512.5790,97.6090,0.0000,0.0000,0,-136.1000,-3.2175,0.0000
593,1,0,25.3905,506.3280,96.7139,0.0000,0.0000,0,-135.1020,-3.2141,0.0000
594,1,0,25.5779,513.8290,94.9302,0.0000,0.0000,0,-134.9020,-3.2134,0.0000
600,1,0,25.4468,508.5780,99.0401,0.0000,0.0000,0,-135.8650,-3.2235,0.0000
601,1,0,25.4656,509.3280,98.5842,0.0000,0.0000,0,-135.8170,-3.2234,0.0000
602,1,0,25.6027,514.8290,99.5272,0.0000,0.0000,0,-135.7350,-3.2231,0.0000
603,1,0,25.5280,511.8290,96.3265,0.0000,0.0000,0,-135.6870,-3.2228,0.0000
604,1,0,25.4468,508.5780,98.4562,0.0000,0.0000,0,-135.3390,-3.2257,0.0000
605,1,0,25.4531,508.8280,97.2791,0.0000,0.0000,0,-135.2610,-3.2254,0.0000
656,1,0,25.2900,502.3270,98.1606,0.0000,0.0000,0,-135.9710,-3.2372,0.0000
657,1,0,25.4843,510.0780,98.5703,0.0000,0.0000,0,-135.5810,-3.2356,0.0000
658,1,0,25.5280,511.8290,93.7021,0.0000,0.0000,0,-134.7720,-3.2330,0.0000
684,1,0,25.4593,509.0780,95.3344,0.0000,0.0000,0,-136.5520,-3.2570,0.0000
694,1,0,25.4781,509.8280,96.9806,0.0000,0.0000,0,-135.3000,-3.2645,0.0000
700,1,0,25.4218,507.5780,95.6235,0.0000,0.0000,0,-136.3120,-3.2835,0.0000
701,1,0,25.4593,509.0780,97.3481,0.0000,0.0000,0,-135.1140,-3.2795,0.0000
702,1,0,25.4468,508.5780,98.6391,0.0000,0.0000,0,-135.9700,-3.2892,0.0000
703,1,0,25.5965,514.5790,98.1081,0.0000,0.0000,0,-135.8600,-3.2889,0.0000
704,1,0,25.6027,514.8290,98.1802,0.0000,0.0000,0,-135.8120,-3.2887,0.0000
705,1,0,25.7701,521.5800,99.3209,0.0000,0.0000,0,-135.7390,-3.2885,0.0000
706,1,0,25.6524,516.8290,97.1386,0.0000,0.0000,0,-135.6910,-3.2882,0.0000
707,1,0,25.7639,521.3300,98.4153,0.0000,0.0000,0,-135.5810,-3.2877,0.0000
708,1,0,25.5592,513.0790,99.6911,0.0000,0.0000,0,-135.4000,-3.2869,0.0000
709,1,0,25.5093,511.0780,93.0495,0.0000,0.0000,0,-134.7720,-3.2849,0.0000
731,1,0,25.4343,508.0780,94.5965,0.0000,0.0000,0,-136.5910,-3.2961,0.0000
732,1,0,25.4281,507.8280,95.8660,0.0000,0.0000,0,-136.5130,-3.2960,0.0000
