Centre_X,Centre_Y,Diameter_Min
-2.2127,141.4775,83.0848
144.0290,5.0783,83.5834
-15.9630,5.1252,83.4518
-143.9560,-2.6315,84.8699
11.4600,-10.4672,83.1828
2.2811,-139.0325,46.7447
