Centre_X,Centre_Y,Diameter_Max
-2.2127,141.4775,87.5119
144.0290,5.0783,97.8330
-15.9630,5.1252,86.2884
-143.9560,-2.6315,87.6050
11.4600,-10.4672,85.9621
2.2811,-139.0325,85.9810
