Centre_X,Centre_Y,Diameter_Avg
-2.2127,141.4775,84.9690
144.0290,5.0783,86.3620
-15.9630,5.1252,84.7680
-143.9560,-2.6315,86.1200
11.4600,-10.4672,84.5200
2.2811,-139.0325,83.3070
