Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-11,60,173,-6.6403,126.3900,25.3591,93.9317,505.0780,0.0000,0.0000,Pass
D26-11,60,174,-6.5922,126.3900,25.3528,94.6337,504.8270,0.0000,0.0000,Pass
D26-11,60,175,-6.5101,126.3900,25.3340,94.7414,504.0770,0.0000,0.0000,Pass
D26-11,60,176,-6.4622,126.3910,25.3403,95.6389,504.3270,0.0000,0.0000,Pass
D26-11,60,177,-6.3801,126.3910,25.5280,94.9122,511.8290,0.0000,0.0000,Pass
D26-11,60,178,-6.3322,126.3910,25.3088,93.8353,503.0770,0.0000,0.0000,Pass
D26-11,60,179,-6.2503,126.3920,25.4281,94.3021,507.8280,0.0000,0.0000,Pass
D26-11,60,180,-6.2023,126.3920,25.3466,95.5410,504.5770,0.0000,0.0000,Pass
D26-11,60,181,-6.1202,126.3920,25.3967,95.1135,506.5780,0.0000,0.0000,Pass
D26-11,60,182,-6.0722,126.3920,25.3779,95.1742,505.8280,0.0000,0.0000,Pass
D26-11,60,183,-5.9901,126.3930,25.4468,93.3437,508.5780,0.0000,0.0000,Pass
D26-11,60,184,-5.9421,126.3930,25.3842,95.0009,506.0780,0.0000,0.0000,Pass
D26-11,60,185,-5.4410,126.3940,25.6090,91.9891,515.0790,0.0000,0.0000,Pass
D26-11,60,286,-7.2216,126.3240,25.2459,92.9880,500.5770,0.0000,0.0000,Pass
D26-11,60,287,-7.1096,126.3240,25.3277,92.3874,503.8270,0.0000,0.0000,Pass
D26-11,60,293,-6.5750,126.2770,25.3967,95.9884,506.5780,0.0000,0.0000,Pass
D26-11,60,294,-6.5271,126.2770,25.3779,95.6559,505.8280,0.0000,0.0000,Pass
D26-11,60,295,-6.3151,126.2780,25.4218,95.7058,507.5780,0.0000,0.0000,Pass
D26-11,60,296,-6.2670,126.2780,25.3088,95.8927,503.0770,0.0000,0.0000,Pass
D26-11,60,337,-6.9460,126.2640,25.2206,93.8295,499.5770,0.0000,0.0000,Pass
D26-11,60,338,-6.7460,126.2640,25.2333,95.1173,500.0770,0.0000,0.0000,Pass
D26-11,60,339,-5.7474,126.2680,25.3340,94.2989,504.0770,0.0000,0.0000,Pass
D26-11,60,340,-5.5471,126.2690,25.3779,93.1056,505.8280,0.0000,0.0000,Pass
D26-11,60,367,-6.9458,126.1860,25.2900,94.6541,502.3270,0.0000,0.0000,Pass
D26-11,60,368,-6.7458,126.1860,25.2459,95.4935,500.5770,0.0000,0.0000,Pass
D26-11,60,369,-5.7473,126.1900,25.3591,95.1279,505.0780,0.0000,0.0000,Pass
D26-11,60,373,-5.5470,126.1900,25.4781,94.5318,509.8280,0.0000,0.0000,Pass
D26-11,60,380,-6.0577,126.1830,25.3340,96.8815,504.0770,0.0000,0.0000,Pass
D26-11,60,381,-6.0039,126.1830,25.4593,95.4853,509.0780,0.0000,0.0000,Pass
D26-11,60,434,-7.2211,126.1520,25.3403,93.7835,504.3270,0.0000,0.0000,Pass
D26-11,60,435,-7.1091,126.1530,25.2270,94.6836,499.8270,0.0000,0.0000,Pass
D26-11,60,441,-6.9456,126.1190,25.2206,95.2771,499.5770,0.0000,0.0000,Pass
D26-11,60,442,-5.7471,126.1230,25.2585,96.0108,501.0770,0.0000,0.0000,Pass
D26-11,60,468,-6.9453,126.0410,25.2396,95.8372,500.3270,0.0000,0.0000,Pass
D26-11,60,469,-5.7469,126.0450,25.2963,96.0591,502.5770,0.0000,0.0000,Pass
D26-11,60,497,-7.1085,125.9990,25.2270,95.4803,499.8270,0.0000,0.0000,Pass
D26-11,60,499,-7.2206,125.9980,25.2774,94.3331,501.8270,0.0000,0.0000,Pass
D26-11,60,500,-6.1193,125.9970,25.3277,98.0999,503.8270,0.0000,0.0000,Pass
D26-11,60,501,-6.0714,125.9970,25.2585,98.6136,501.0770,0.0000,0.0000,Pass
D26-11,60,502,-5.9893,125.9970,25.2900,97.6553,502.3270,0.0000,0.0000,Pass
D26-11,60,503,-5.9413,125.9970,25.2648,98.2507,501.3270,0.0000,0.0000,Pass
D26-11,60,535,-6.9450,125.9680,25.2459,96.3197,500.5770,0.0000,0.0000,Pass
D26-11,60,536,-6.7452,125.9690,25.1448,96.3675,496.5760,0.0000,0.0000,Pass
D26-11,60,537,-5.7467,125.9730,25.3026,96.1891,502.8270,0.0000,0.0000,Pass
D26-11,60,538,-5.5464,125.9730,25.3026,94.6908,502.8270,0.0000,0.0000,Pass
D26-11,60,547,-6.6152,125.9490,25.1701,97.3798,497.5760,0.0000,0.0000,Pass
D26-11,60,548,-6.2253,125.9510,25.2143,98.1085,499.3270,0.0000,0.0000,Pass
D26-11,60,549,-5.4161,125.9540,25.4281,95.3047,507.8280,0.0000,0.0000,Pass
D26-11,60,575,-5.9446,125.9220,25.3277,97.2723,503.8270,0.0000,0.0000,Pass
D26-11,60,591,-6.9448,125.8900,25.1131,97.3354,495.3260,0.0000,0.0000,Pass
D26-11,60,592,-6.7449,125.8910,25.2143,98.2191,499.3270,0.0000,0.0000,Pass
D26-11,60,593,-5.7465,125.8940,25.2648,97.3237,501.3270,0.0000,0.0000,Pass
D26-11,60,594,-5.5462,125.8950,25.3591,96.0185,505.0780,0.0000,0.0000,Pass
D26-11,60,600,-6.5089,125.8850,25.3340,98.0799,504.0770,0.0000,0.0000,Pass
D26-11,60,601,-6.4610,125.8850,25.2900,97.5062,502.3270,0.0000,0.0000,Pass
D26-11,60,602,-6.3789,125.8850,25.3654,98.2257,505.3280,0.0000,0.0000,Pass
D26-11,60,603,-6.3310,125.8860,25.1701,97.1422,497.5760,0.0000,0.0000,Pass
D26-11,60,604,-5.9835,125.8830,25.2963,98.8696,502.5770,0.0000,0.0000,Pass
D26-11,60,605,-5.9053,125.8830,25.3151,98.0647,503.3270,0.0000,0.0000,Pass
D26-11,60,656,-6.6149,125.8710,25.2270,98.5060,499.8270,0.0000,0.0000,Pass
D26-11,60,657,-6.2250,125.8730,25.2270,98.3046,499.8270,0.0000,0.0000,Pass
D26-11,60,658,-5.4159,125.8750,25.4406,95.7184,508.3280,0.0000,0.0000,Pass
D26-11,60,684,-7.1964,125.8510,25.2837,95.9715,502.0770,0.0000,0.0000,Pass
D26-11,60,694,-5.9443,125.8440,25.2711,98.0771,501.5770,0.0000,0.0000,Pass
D26-11,60,700,-6.9569,125.8250,25.2459,97.1483,500.5770,0.0000,0.0000,Pass
D26-11,60,701,-5.7587,125.8290,25.3654,97.1917,505.3280,0.0000,0.0000,Pass
D26-11,60,702,-6.6148,125.8190,25.2522,98.4452,500.8270,0.0000,0.0000,Pass
D26-11,60,703,-6.5040,125.8200,25.4155,98.3661,507.3280,0.0000,0.0000,Pass
D26-11,60,704,-6.4561,125.8200,25.3717,99.4945,505.5780,0.0000,0.0000,Pass
D26-11,60,705,-6.3834,125.8200,25.4343,98.1881,508.0780,0.0000,0.0000,Pass
D26-11,60,706,-6.3356,125.8200,25.2963,96.0303,502.5770,0.0000,0.0000,Pass
D26-11,60,707,-6.2249,125.8210,25.3905,98.1300,506.3280,0.0000,0.0000,Pass
D26-11,60,708,-6.0445,125.8220,25.5093,98.4469,511.0780,0.0000,0.0000,Pass
D26-11,60,709,-5.4157,125.8240,25.4593,96.0722,509.0780,0.0000,0.0000,Pass
