Centre_X,Centre_Y,Diameter_Min
-6.3354,125.2680,24.9553
6.5881,12.3006,24.9661
-135.6910,-3.8236,24.8474
-6.3484,-3.8367,25.1378
135.9320,-3.8530,24.6409
6.5728,-132.9440,24.7932
