Centre_X,Centre_Y,Roundness_Min
-6.3354,125.2680,91.4246
6.5881,12.3006,88.8870
-135.6910,-3.8236,86.8320
-6.3484,-3.8367,90.4814
135.9320,-3.8530,91.1410
6.5728,-132.9440,91.6523
