Centre_X,Centre_Y,Diameter_Max
-6.3354,125.2680,26.0209
6.5881,12.3006,27.4491
-135.6910,-3.8236,27.0941
-6.3484,-3.8367,26.1549
135.9320,-3.8530,27.2623
6.5728,-132.9440,27.4393
