BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
69,1,144.5460,6.3496,-0.0055,0.0073,2.0183,2.0183,2.3419,3.1994,0.0548
380,1,143.2040,4.0880,0.0053,0.0034,6.8741,6.8741,7.4805,37.1129,0.5596
380,2,143.2040,4.0880,-0.0060,-0.0110,5.4904,5.4904,5.9747,23.6754,0.3570
