Centre_X,Centre_Y,Diameter_Avg
-6.3334,125.2650,23.9400
6.5932,12.2976,21.1920
-135.6860,-3.8292,21.1510
-6.3432,-3.8398,21.1840
135.9370,-3.8531,21.1210
6.5805,-132.9470,21.1450
