Centre_X,Centre_Y,Roundness_Min
-6.3334,125.2650,87.7946
6.5932,12.2976,89.9475
-135.6860,-3.8292,90.1679
-6.3432,-3.8398,88.5400
135.9370,-3.8531,90.3656
6.5805,-132.9470,90.7203
