BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
3118,1,-135.2820,-3.4968,0.0000,-0.0013,0.6384,0.6384,4.9364,0.3200,0.2437
3413,3,-135.7050,-3.6675,-0.0040,0.0024,0.8741,0.8741,4.5132,0.6001,0.2037
3413,4,-135.7050,-3.6675,0.0024,0.0014,0.9028,0.9028,4.6613,0.6401,0.2173
3413,5,-135.7050,-3.6675,-0.0016,-0.0004,1.6889,1.6889,8.7204,2.2403,0.7605
3413,6,-135.7050,-3.6675,0.0024,-0.0016,2.0685,2.0685,10.6803,3.3605,1.1407
3413,7,-135.7050,-3.6675,-0.0045,-0.0028,0.8445,0.8445,4.3602,0.5601,0.1901
3484,1,-135.5280,-3.6668,0.0038,0.0038,0.7818,0.7818,3.9859,0.4801,0.1589
3484,3,-135.5280,-3.6668,-0.0031,0.0022,1.1943,1.1943,6.0886,1.1202,0.3707
3484,4,-135.5280,-3.6668,0.0036,0.0023,0.8445,0.8445,4.3053,0.5601,0.1854
3484,5,-135.5280,-3.6668,0.0000,0.0004,2.5930,2.5930,13.2199,5.2808,1.7477
3484,6,-135.5280,-3.6668,0.0028,-0.0001,1.4451,1.4451,7.3677,1.6402,0.5428
3506,1,-135.7570,-3.6739,0.0019,0.0061,3.0196,3.0196,20.9458,7.1611,4.3873
3507,1,-135.3220,-3.6659,0.0023,0.0026,0.7818,0.7818,4.2486,0.4801,0.1805
3507,2,-135.3220,-3.6659,-0.0023,0.0021,1.5637,1.5637,8.4972,1.9203,0.7220
3507,3,-135.3220,-3.6659,0.0009,0.0013,1.6585,1.6585,9.0126,2.1603,0.8123
3507,4,-135.3220,-3.6659,-0.0003,-0.0007,0.9575,0.9575,5.2034,0.7201,0.2708
3507,5,-135.3220,-3.6659,0.0023,-0.0009,1.1943,1.1943,6.4898,1.1202,0.4212
3587,1,-135.8200,-3.7394,-0.0046,0.0033,0.7137,0.7137,3.7325,0.4001,0.1393
3587,2,-135.8200,-3.7394,-0.0021,-0.0009,1.5140,1.5140,7.9178,1.8003,0.6269
3587,3,-135.8200,-3.7394,0.0023,-0.0006,1.2965,1.2965,6.7804,1.3202,0.4597
3587,4,-135.8200,-3.7394,-0.0007,-0.0018,1.0824,1.0824,5.6606,0.9201,0.3204
3588,1,-135.7570,-3.7153,0.0030,0.0026,0.9575,0.9575,5.0483,0.7201,0.2548
3588,2,-135.7570,-3.7153,0.0023,0.0007,1.6275,1.6275,8.5804,2.0803,0.7362
3588,3,-135.7570,-3.7153,-0.0008,-0.0003,1.3352,1.3352,7.0395,1.4002,0.4955
3588,4,-135.7570,-3.7153,-0.0017,-0.0023,0.6384,0.6384,3.3655,0.3200,0.1133
3589,1,-135.3220,-3.7199,0.0013,0.0057,1.4800,1.4800,11.2377,1.7203,1.2629
3658,1,-135.5270,-3.7200,-0.0005,0.0061,2.1530,2.1530,14.4041,3.6406,2.0748
3658,2,-135.5270,-3.7200,0.0024,0.0054,0.6384,0.6384,4.2708,0.3200,0.1824
3658,3,-135.5270,-3.7200,0.0008,0.0042,1.3160,1.3160,8.8045,1.3602,0.7752
3658,4,-135.5270,-3.7200,0.0050,-0.0044,0.9838,0.9838,6.5818,0.7601,0.4332
3672,2,-135.9360,-3.7403,-0.0019,0.0007,2.2342,2.2342,12.1014,3.9206,1.4644
3672,3,-135.9360,-3.7403,0.0014,-0.0003,1.7914,1.7914,9.7027,2.5204,0.9414
3674,1,-135.7050,-3.7628,-0.0040,0.0030,0.7818,0.7818,4.2425,0.4801,0.1800
3674,2,-135.7050,-3.7628,-0.0013,-0.0004,3.5614,3.5614,19.3257,9.9616,3.7348
3674,3,-135.7050,-3.7628,0.0025,0.0015,1.2767,1.2767,6.9280,1.2802,0.4800
3674,4,-135.7050,-3.7628,0.0037,-0.0031,0.5047,0.5047,2.7385,0.2000,0.0750
3674,5,-135.7050,-3.7628,-0.0047,-0.0039,0.9306,0.9306,5.0496,0.6801,0.2550
3676,1,-135.4510,-3.7617,0.0024,0.0003,1.8335,1.8335,9.6381,2.6404,0.9289
3676,2,-135.4510,-3.7617,-0.0023,0.0008,0.5047,0.5047,2.6528,0.2000,0.0704
3676,3,-135.4510,-3.7617,0.0005,-0.0016,0.7485,0.7485,3.9347,0.4401,0.1548
3676,4,-135.4510,-3.7617,0.0039,-0.0022,1.2965,1.2965,6.8151,1.3202,0.4645
3677,1,-135.3740,-3.7613,-0.0003,0.0004,4.4111,4.4111,24.5638,15.2824,6.0338
3677,3,-135.3740,-3.7613,-0.0011,-0.0051,0.7818,0.7818,4.3537,0.4801,0.1895
3782,1,-135.7040,-3.8051,-0.0012,-0.0054,2.9427,2.9427,21.7882,6.8010,4.7473
3782,2,-135.7040,-3.8051,0.0015,-0.0049,1.0093,1.0093,7.4733,0.8001,0.5585
3782,4,-135.7040,-3.8051,-0.0039,-0.0076,0.6384,0.6384,4.7265,0.3200,0.2234
3783,1,-135.6280,-3.8100,0.0029,0.0020,1.0586,1.0586,5.8102,0.8801,0.3376
3783,2,-135.6280,-3.8100,0.0009,-0.0009,4.0310,4.0310,22.1244,12.7620,4.8949
3783,3,-135.6280,-3.8100,-0.0025,-0.0017,0.5047,0.5047,2.7699,0.2000,0.0767
3784,2,-135.4510,-3.8093,0.0026,-0.0002,3.1918,3.1918,16.7884,8.0013,2.8185
3784,3,-135.4510,-3.8093,-0.0007,0.0009,1.9017,1.9017,10.0028,2.8404,1.0006
3784,4,-135.4510,-3.8093,-0.0023,0.0009,1.1943,1.1943,6.2816,1.1202,0.3946
3784,5,-135.4510,-3.8093,-0.0018,-0.0010,0.9575,0.9575,5.0365,0.7201,0.2537
3784,6,-135.4510,-3.8093,-0.0033,-0.0015,1.1727,1.1727,6.1684,1.0802,0.3805
3785,1,-135.3740,-3.8089,0.0036,0.0024,0.5047,0.5047,2.7489,0.2000,0.0756
3785,2,-135.3740,-3.8089,0.0004,0.0001,3.7154,3.7154,20.2374,10.8417,4.0955
3785,3,-135.3740,-3.8089,0.0026,-0.0016,1.2362,1.2362,6.7333,1.2002,0.4534
3785,4,-135.3740,-3.8089,-0.0028,-0.0019,1.4274,1.4274,7.7750,1.6002,0.6045
3785,5,-135.3740,-3.8089,-0.0045,-0.0036,1.2154,1.2154,6.6202,1.1602,0.4383
3853,1,-135.7810,-3.8107,0.0015,0.0064,0.5047,0.5047,2.7005,0.2000,0.0729
3853,2,-135.7810,-3.8107,-0.0021,0.0016,1.7039,1.7039,9.1181,2.2803,0.8314
3853,3,-135.7810,-3.8107,0.0019,-0.0004,2.4929,2.4929,13.3397,4.8808,1.7795
3853,4,-135.7810,-3.8107,-0.0008,-0.0077,1.2362,1.2362,6.6149,1.2002,0.4376
3872,1,-135.4750,-3.8155,0.0022,0.0070,0.9575,0.9575,6.5811,0.7201,0.4331
3872,2,-135.4750,-3.8155,-0.0021,0.0063,1.7771,1.7771,12.2140,2.4804,1.4918
3872,3,-135.4750,-3.8155,0.0032,0.0046,1.2362,1.2362,8.4962,1.2002,0.7218
3872,4,-135.4750,-3.8155,-0.0032,0.0041,1.4451,1.4451,9.9324,1.6403,0.9865
