Centre_X,Centre_Y,Diameter_Min
-6.3182,125.2340,18.5940
6.6055,12.2678,18.4824
-135.6730,-3.8569,18.9418
-6.3311,-3.8700,18.6111
135.9485,-3.8861,18.6794
6.5902,-132.9770,18.8491
