Centre_X,Centre_Y,Diameter_Max
-6.3182,125.2340,22.4633
6.6055,12.2678,22.6186
-135.6730,-3.8569,22.4704
-6.3311,-3.8700,22.5834
135.9485,-3.8861,22.6257
6.5902,-132.9770,22.6959
