Centre_X,Centre_Y,Roundness_Min
-6.3182,125.2340,88.5210
6.6055,12.2678,88.2792
-135.6730,-3.8569,88.4631
-6.3311,-3.8700,86.0717
135.9485,-3.8861,86.9389
6.5902,-132.9770,88.6920
