Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
W6,165,1,-2.0991,143.0340,87.1849,96.9075,5969.9700,0.0000,0.0000,Pass
W6,165,2,-1.7986,143.0340,87.4874,98.1297,6011.4700,0.0000,0.0000,Pass
W6,165,8,-3.4522,143.0300,87.3881,98.0085,5997.8300,0.0000,0.0000,Pass
W6,165,9,-3.3022,143.0300,87.4183,97.1335,6001.9800,0.0000,0.0000,Pass
W6,165,10,-3.1517,143.0300,87.2108,96.1437,5973.5200,0.0000,0.0000,Pass
W6,165,11,-3.0021,143.0300,87.0028,97.2217,5945.0700,0.0000,0.0000,Pass
W6,165,12,-2.8512,143.0310,86.7943,97.2379,5916.6100,0.0000,0.0000,Pass
W6,165,13,-2.7010,143.0320,87.1372,97.1418,5963.4500,0.0000,0.0000,Pass
W6,165,14,-2.5504,143.0320,87.2584,97.7517,5980.0500,0.0000,0.0000,Pass
W6,165,15,-2.3996,143.0320,86.7421,97.2395,5909.4900,0.0000,0.0000,Pass
W6,165,16,-2.2502,143.0320,87.2108,98.3766,5973.5200,0.0000,0.0000,Pass
W6,165,17,-1.9494,143.0340,86.6463,96.5455,5896.4500,0.0000,0.0000,Pass
W6,165,18,-1.6480,143.0350,87.2411,97.4233,5977.6800,0.0000,0.0000,Pass
W6,165,19,-1.4977,143.0360,87.0766,96.0651,5955.1400,0.0000,0.0000,Pass
W6,165,20,-1.3470,143.0350,87.5952,96.8899,6026.2900,0.0000,0.0000,Pass
W6,165,21,-1.1967,143.0360,87.5822,97.3976,6024.5100,0.0000,0.0000,Pass
W6,165,22,-1.0465,143.0370,87.9864,97.0535,6080.2500,0.0000,0.0000,Pass
W6,165,23,-0.8956,143.0370,88.0122,96.0830,6083.8100,0.0000,0.0000,Pass
W6,165,31,-3.3014,142.8790,87.0332,96.8252,5949.2200,0.0000,0.0000,Pass
W6,165,32,-2.5499,142.8810,86.7856,97.8879,5915.4200,0.0000,0.0000,Pass
W6,165,33,-2.0993,142.8830,86.3234,97.5321,5852.5700,0.0000,0.0000,Pass
W6,165,34,-1.7981,142.8840,86.8986,98.3264,5930.8400,0.0000,0.0000,Pass
W6,165,35,-1.6481,142.8850,86.6028,98.5554,5890.5200,0.0000,0.0000,Pass
W6,165,36,-1.4977,142.8850,86.6638,97.6343,5898.8200,0.0000,0.0000,Pass
W6,165,37,-1.0459,142.8870,87.0852,97.0255,5956.3300,0.0000,0.0000,Pass
W6,165,38,-0.8952,142.8870,87.8576,96.6781,6062.4600,0.0000,0.0000,Pass
W6,165,41,-3.4522,142.8790,86.9247,97.1006,5934.3900,0.0000,0.0000,Pass
W6,165,42,-3.1514,142.8800,87.0375,96.8710,5949.8100,0.0000,0.0000,Pass
W6,165,43,-3.0014,142.8800,86.5374,97.3134,5881.6300,0.0000,0.0000,Pass
W6,165,44,-2.8506,142.8800,86.2884,98.2254,5847.8300,0.0000,0.0000,Pass
W6,165,45,-2.7009,142.8810,86.6812,97.2699,5901.1900,0.0000,0.0000,Pass
W6,165,46,-2.3994,142.8820,86.2009,98.1545,5835.9700,0.0000,0.0000,Pass
W6,165,47,-2.2497,142.8820,86.5068,97.5151,5877.4700,0.0000,0.0000,Pass
W6,165,48,-1.9489,142.8830,86.5417,98.1141,5882.2200,0.0000,0.0000,Pass
W6,165,49,-1.3470,142.8860,87.0852,98.7369,5956.3300,0.0000,0.0000,Pass
W6,165,50,-1.1956,142.8860,87.2195,97.1443,5974.7100,0.0000,0.0000,Pass
W6,165,60,-3.4516,142.7280,86.2578,98.8874,5843.6800,0.0000,0.0000,Pass
W6,165,61,-3.3017,142.7290,86.4283,96.8621,5866.8000,0.0000,0.0000,Pass
W6,165,62,-3.0011,142.7290,86.0519,97.7647,5815.8100,0.0000,0.0000,Pass
W6,165,63,-2.8506,142.7300,86.2578,97.5661,5843.6800,0.0000,0.0000,Pass
W6,165,64,-2.7006,142.7300,85.9202,98.6019,5798.0200,0.0000,0.0000,Pass
W6,165,65,-2.2492,142.7310,85.9553,96.7038,5802.7700,0.0000,0.0000,Pass
W6,165,66,-2.0989,142.7320,86.0957,99.2356,5821.7400,0.0000,0.0000,Pass
W6,165,67,-1.9479,142.7330,86.4064,98.3546,5863.8400,0.0000,0.0000,Pass
W6,165,68,-1.7981,142.7330,86.2096,99.0525,5837.1600,0.0000,0.0000,Pass
W6,165,69,-1.6478,142.7340,86.0036,97.5310,5809.2900,0.0000,0.0000,Pass
W6,165,70,-1.4971,142.7340,86.5897,98.0235,5888.7400,0.0000,0.0000,Pass
W6,165,71,-1.3458,142.7350,86.9941,98.1100,5943.8800,0.0000,0.0000,Pass
W6,165,72,-0.8950,142.7360,87.0679,96.7602,5953.9600,0.0000,0.0000,Pass
W6,165,77,-3.1511,142.7290,86.3802,97.3964,5860.2800,0.0000,0.0000,Pass
W6,165,78,-2.5496,142.7310,86.5505,98.0981,5883.4000,0.0000,0.0000,Pass
W6,165,79,-2.3994,142.7310,86.0606,98.6279,5817.0000,0.0000,0.0000,Pass
W6,165,80,-1.1953,142.7350,86.4370,98.2806,5867.9900,0.0000,0.0000,Pass
W6,165,81,-1.0454,142.7360,87.2281,97.8043,5975.9000,0.0000,0.0000,Pass
W6,165,85,-1.1959,142.5840,86.5941,97.6428,5889.3300,0.0000,0.0000,Pass
W6,165,90,-3.4511,142.5770,86.2403,98.1279,5841.3100,0.0000,0.0000,Pass
W6,165,91,-3.3013,142.5790,86.4326,98.3426,5867.4000,0.0000,0.0000,Pass
W6,165,92,-3.1505,142.5780,86.1658,98.0185,5831.2300,0.0000,0.0000,Pass
W6,165,93,-3.0003,142.5790,85.6826,97.9377,5766.0100,0.0000,0.0000,Pass
W6,165,94,-2.8502,142.5790,86.1001,97.9758,5822.3300,0.0000,0.0000,Pass
W6,165,95,-2.6994,142.5800,86.1352,97.9263,5827.0800,0.0000,0.0000,Pass
W6,165,96,-2.5492,142.5800,86.2971,98.5385,5849.0200,0.0000,0.0000,Pass
W6,165,97,-2.3990,142.5810,85.8762,98.3489,5792.1000,0.0000,0.0000,Pass
W6,165,98,-2.2491,142.5810,85.8630,98.3094,5790.3200,0.0000,0.0000,Pass
W6,165,99,-2.0984,142.5820,85.6694,98.6936,5764.2300,0.0000,0.0000,Pass
W6,165,100,-1.9482,142.5830,86.2578,99.1254,5843.6800,0.0000,0.0000,Pass
W6,165,101,-1.7975,142.5830,85.9509,98.3364,5802.1800,0.0000,0.0000,Pass
W6,165,102,-1.6469,142.5830,85.9685,98.2011,5804.5500,0.0000,0.0000,Pass
W6,165,103,-1.4973,142.5840,86.0387,98.1375,5814.0300,0.0000,0.0000,Pass
W6,165,104,-1.3456,142.5850,86.2753,98.7564,5846.0500,0.0000,0.0000,Pass
W6,165,105,-1.0458,142.5850,86.8465,97.6872,5923.7200,0.0000,0.0000,Pass
W6,165,106,-0.8946,142.5860,87.0852,97.5927,5956.3300,0.0000,0.0000,Pass
W6,165,115,-3.4500,142.4270,86.1439,97.9744,5828.2600,0.0000,0.0000,Pass
W6,165,116,-3.3005,142.4270,86.8422,98.0669,5923.1300,0.0000,0.0000,Pass
W6,165,117,-3.1502,142.4280,86.7900,98.2113,5916.0100,0.0000,0.0000,Pass
W6,165,118,-2.9998,142.4280,86.0124,98.7038,5810.4800,0.0000,0.0000,Pass
W6,165,119,-2.6995,142.4290,86.1220,98.8862,5825.3000,0.0000,0.0000,Pass
W6,165,120,-2.5488,142.4300,86.4676,99.0827,5872.1400,0.0000,0.0000,Pass
W6,165,121,-2.0981,142.4320,86.0168,99.0279,5811.0700,0.0000,0.0000,Pass
W6,165,122,-1.9474,142.4320,85.7575,98.2492,5776.0900,0.0000,0.0000,Pass
W6,165,123,-1.6469,142.4330,86.0211,98.2841,5811.6600,0.0000,0.0000,Pass
W6,165,124,-1.4962,142.4340,86.4152,97.6113,5865.0200,0.0000,0.0000,Pass
W6,165,125,-1.3458,142.4340,86.2315,98.0169,5840.1200,0.0000,0.0000,Pass
W6,165,129,-2.8497,142.4290,85.9948,98.1528,5808.1000,0.0000,0.0000,Pass
W6,165,130,-2.3984,142.4300,85.8015,99.3074,5782.0200,0.0000,0.0000,Pass
W6,165,131,-2.2486,142.4310,86.2490,97.4458,5842.4900,0.0000,0.0000,Pass
W6,165,132,-1.7970,142.4320,85.7839,98.6680,5779.6500,0.0000,0.0000,Pass
W6,165,133,-1.1950,142.4340,86.6899,98.1954,5902.3800,0.0000,0.0000,Pass
W6,165,134,-1.0446,142.4350,86.8856,98.3269,5929.0600,0.0000,0.0000,Pass
W6,165,135,-0.8940,142.4360,86.6681,98.1737,5899.4100,0.0000,0.0000,Pass
W6,165,159,-3.0725,142.0200,85.7927,98.4200,5780.8300,0.0000,0.0000,Pass
W6,165,160,-2.0828,142.0230,85.4841,99.7872,5739.3300,0.0000,0.0000,Pass
W6,165,161,-1.5871,142.0240,86.2184,99.2532,5838.3400,0.0000,0.0000,Pass
W6,165,162,-2.9072,142.0200,85.6606,99.4090,5763.0400,0.0000,0.0000,Pass
W6,165,163,-2.7423,142.0200,86.1045,98.5042,5822.9300,0.0000,0.0000,Pass
W6,165,164,-2.5774,142.0210,85.8850,99.5364,5793.2800,0.0000,0.0000,Pass
W6,165,165,-2.4126,142.0210,85.4797,98.5245,5738.7300,0.0000,0.0000,Pass
W6,165,166,-2.2477,142.0220,85.6562,99.0011,5762.4500,0.0000,0.0000,Pass
W6,165,167,-1.9176,142.0240,85.5503,99.0993,5748.2200,0.0000,0.0000,Pass
W6,165,168,-1.7526,142.0240,86.1395,99.5446,5827.6700,0.0000,0.0000,Pass
W6,165,169,-1.4222,142.0250,85.6165,97.4049,5757.1100,0.0000,0.0000,Pass
W6,165,170,-1.2573,142.0250,85.6121,98.5813,5756.5200,0.0000,0.0000,Pass
W6,165,171,-1.0916,142.0250,86.5897,99.2916,5888.7400,0.0000,0.0000,Pass
W6,165,182,-3.2368,141.8540,85.1080,98.9748,5688.9300,0.0000,0.0000,Pass
W6,165,183,-3.0721,141.8540,85.3427,98.0689,5720.3500,0.0000,0.0000,Pass
W6,165,184,-2.9064,141.8550,85.3604,98.4303,5722.7300,0.0000,0.0000,Pass
W6,165,185,-2.7415,141.8550,85.6474,99.3424,5761.2600,0.0000,0.0000,Pass
W6,165,186,-2.5767,141.8560,85.1479,97.7064,5694.2700,0.0000,0.0000,Pass
W6,165,187,-2.4121,141.8560,85.2055,98.7309,5701.9700,0.0000,0.0000,Pass
W6,165,188,-2.2474,141.8570,85.5459,99.2524,5747.6300,0.0000,0.0000,Pass
W6,165,189,-2.0818,141.8580,85.1080,99.4128,5688.9300,0.0000,0.0000,Pass
W6,165,190,-1.9175,141.8580,84.8326,98.6219,5652.1700,0.0000,0.0000,Pass
W6,165,191,-1.7522,141.8590,85.5768,98.9060,5751.7800,0.0000,0.0000,Pass
W6,165,192,-1.5866,141.8600,85.4974,98.5066,5741.1100,0.0000,0.0000,Pass
W6,165,193,-1.4211,141.8600,85.6077,99.4651,5755.9300,0.0000,0.0000,Pass
W6,165,194,-1.0911,141.8610,86.0255,99.3608,5812.2500,0.0000,0.0000,Pass
W6,165,195,-1.2564,141.8600,85.5548,98.4619,5748.8100,0.0000,0.0000,Pass
W6,165,206,-3.2363,141.6890,85.0192,99.3567,5677.0700,0.0000,0.0000,Pass
W6,165,207,-3.0715,141.6890,85.1036,99.8179,5688.3400,0.0000,0.0000,Pass
W6,165,208,-2.9060,141.6900,85.0326,97.5834,5678.8500,0.0000,0.0000,Pass
W6,165,209,-2.4107,141.6920,84.6678,99.8648,5630.2300,0.0000,0.0000,Pass
W6,165,210,-2.0819,141.6930,84.1849,98.3313,5566.2000,0.0000,0.0000,Pass
W6,165,211,-1.5863,141.6940,85.1346,97.9022,5692.4900,0.0000,0.0000,Pass
W6,165,212,-1.4209,141.6950,85.7619,99.1954,5776.6800,0.0000,0.0000,Pass
W6,165,213,-1.2561,141.6950,84.8593,98.4845,5655.7300,0.0000,0.0000,Pass
W6,165,214,-2.7413,141.6900,85.0725,99.0094,5684.1900,0.0000,0.0000,Pass
W6,165,215,-2.5769,141.6910,84.7435,99.3039,5640.3100,0.0000,0.0000,Pass
W6,165,216,-2.2466,141.6920,84.7569,98.2482,5642.0900,0.0000,0.0000,Pass
W6,165,217,-1.9166,141.6930,84.6455,99.0606,5627.2700,0.0000,0.0000,Pass
W6,165,218,-1.7513,141.6940,85.1701,98.4108,5697.2300,0.0000,0.0000,Pass
W6,165,219,-1.0907,141.6960,85.6914,98.9260,5767.1900,0.0000,0.0000,Pass
W6,165,233,-1.9162,141.5280,84.8014,98.7396,5648.0200,0.0000,0.0000,Pass
W6,165,239,-3.2358,141.5240,84.5607,98.6631,5616.0000,0.0000,0.0000,Pass
W6,165,240,-3.0700,141.5240,84.5920,98.0649,5620.1500,0.0000,0.0000,Pass
W6,165,241,-2.9062,141.5260,85.2764,98.1545,5711.4600,0.0000,0.0000,Pass
W6,165,242,-2.7406,141.5250,84.9615,99.7134,5669.3600,0.0000,0.0000,Pass
W6,165,243,-2.5758,141.5260,84.4178,98.8552,5597.0300,0.0000,0.0000,Pass
W6,165,244,-2.4111,141.5270,84.5339,99.7757,5612.4500,0.0000,0.0000,Pass
W6,165,245,-2.0804,141.5280,84.0593,97.9702,5549.6000,0.0000,0.0000,Pass
W6,165,246,-1.7515,141.5300,85.2365,99.2343,5706.1200,0.0000,0.0000,Pass
W6,165,247,-1.5861,141.5290,85.0725,98.4777,5684.1900,0.0000,0.0000,Pass
W6,165,248,-1.4213,141.5300,85.1612,99.0643,5696.0500,0.0000,0.0000,Pass
W6,165,249,-1.2554,141.5300,84.7213,98.7384,5637.3500,0.0000,0.0000,Pass
W6,165,250,-1.0906,141.5310,85.8103,98.9836,5783.2000,0.0000,0.0000,Pass
W6,165,251,-2.2460,141.5270,84.3104,98.5176,5582.8000,0.0000,0.0000,Pass
W6,165,262,-3.2351,141.3590,84.8014,99.5857,5648.0200,0.0000,0.0000,Pass
W6,165,263,-2.9054,141.3600,84.8014,97.7402,5648.0200,0.0000,0.0000,Pass
W6,165,264,-2.7398,141.3600,84.8192,99.2285,5650.3900,0.0000,0.0000,Pass
W6,165,265,-2.5755,141.3610,84.6856,99.0375,5632.6000,0.0000,0.0000,Pass
W6,165,266,-2.4108,141.3620,84.3193,98.8972,5583.9900,0.0000,0.0000,Pass
W6,165,267,-2.2454,141.3620,84.3551,97.6039,5588.7300,0.0000,0.0000,Pass
W6,165,268,-2.0802,141.3630,84.2746,99.5725,5578.0600,0.0000,0.0000,Pass
W6,165,269,-1.7506,141.3640,84.9126,98.8754,5662.8400,0.0000,0.0000,Pass
W6,165,270,-1.5854,141.3650,85.3118,99.5365,5716.2000,0.0000,0.0000,Pass
W6,165,271,-1.4204,141.3660,85.1834,98.7550,5699.0100,0.0000,0.0000,Pass
W6,165,272,-1.2551,141.3660,85.1346,98.8344,5692.4900,0.0000,0.0000,Pass
W6,165,273,-3.0703,141.3600,85.1967,99.6498,5700.7900,0.0000,0.0000,Pass
W6,165,274,-1.9157,141.3640,85.0503,99.3794,5681.2200,0.0000,0.0000,Pass
W6,165,275,-1.0900,141.3670,85.5150,99.0343,5743.4800,0.0000,0.0000,Pass
W6,165,286,-2.7397,141.1950,85.0769,99.7594,5684.7800,0.0000,0.0000,Pass
W6,165,287,-2.0799,141.1980,84.7168,99.6255,5636.7500,0.0000,0.0000,Pass
W6,165,288,-1.7495,141.1990,85.2409,99.6671,5706.7200,0.0000,0.0000,Pass
W6,165,289,-3.2345,141.1940,84.5830,99.6961,5618.9700,0.0000,0.0000,Pass
W6,165,290,-3.0697,141.1950,84.8637,99.2585,5656.3200,0.0000,0.0000,Pass
W6,165,291,-2.9045,141.1950,85.0814,99.9080,5685.3700,0.0000,0.0000,Pass
W6,165,292,-2.5744,141.1960,84.7257,99.4327,5637.9400,0.0000,0.0000,Pass
W6,165,293,-2.4105,141.1960,84.3999,98.6121,5594.6600,0.0000,0.0000,Pass
W6,165,294,-2.2449,141.1970,84.6009,98.5214,5621.3400,0.0000,0.0000,Pass
W6,165,295,-1.9154,141.1990,84.7658,99.3160,5643.2800,0.0000,0.0000,Pass
W6,165,296,-1.5846,141.2000,85.0148,98.5118,5676.4800,0.0000,0.0000,Pass
W6,165,297,-1.4198,141.2010,85.2631,98.2700,5709.6800,0.0000,0.0000,Pass
W6,165,298,-1.2542,141.2010,84.8637,97.8233,5656.3200,0.0000,0.0000,Pass
W6,165,299,-1.0889,141.2010,85.4753,99.4811,5738.1400,0.0000,0.0000,Pass
W6,165,310,-3.2342,141.0290,84.7124,99.2533,5636.1600,0.0000,0.0000,Pass
W6,165,311,-3.0691,141.0290,84.6277,99.4198,5624.9000,0.0000,0.0000,Pass
W6,165,312,-2.9037,141.0300,84.6277,99.4866,5624.9000,0.0000,0.0000,Pass
W6,165,313,-2.7391,141.0300,84.8192,97.9648,5650.3900,0.0000,0.0000,Pass
W6,165,314,-2.5738,141.0310,84.5429,98.7771,5613.6300,0.0000,0.0000,Pass
W6,165,315,-2.4095,141.0320,84.6767,99.6511,5631.4200,0.0000,0.0000,Pass
W6,165,316,-2.0795,141.0330,84.4803,99.0755,5605.3300,0.0000,0.0000,Pass
W6,165,317,-1.9146,141.0340,85.0459,99.0014,5680.6300,0.0000,0.0000,Pass
W6,165,318,-1.7495,141.0350,85.3560,98.9767,5722.1300,0.0000,0.0000,Pass
W6,165,319,-1.5845,141.0350,85.0104,98.0695,5675.8900,0.0000,0.0000,Pass
W6,165,320,-1.4188,141.0360,84.9837,98.4384,5672.3300,0.0000,0.0000,Pass
W6,165,321,-1.2540,141.0360,84.8059,99.2966,5648.6100,0.0000,0.0000,Pass
W6,165,322,-1.0886,141.0360,85.3693,98.5665,5723.9100,0.0000,0.0000,Pass
W6,165,323,-2.2439,141.0320,84.6054,98.4651,5621.9300,0.0000,0.0000,Pass
W6,165,334,-3.2331,140.8640,84.7925,99.4799,5646.8300,0.0000,0.0000,Pass
W6,165,335,-3.0684,140.8650,84.8103,99.7159,5649.2100,0.0000,0.0000,Pass
W6,165,336,-2.9034,140.8650,84.8771,98.7919,5658.1000,0.0000,0.0000,Pass
